fire_lag,climate_lag,fit_intercept,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
29,5,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_001.pkl,0.5998065452150262,0.24500322372662797,0.039974210186976146,0.5984730187758782,0.35387447758720325,0.7994842037395229,0.6089984572058627,0.2664835164835165,0.03021978021978022,0.6082482106530105,0.13247652001977261,0.771978021978022
28,5,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_002.pkl,0.599268843139028,0.24306898774983882,0.039329464861379754,0.5979768720869616,0.35503240863095376,0.8020631850419084,0.6067387148780504,0.26373626373626374,0.027472527472527472,0.6061164313612849,0.138902619871478,0.7747252747252747
23,6,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_003.pkl,0.599268843139028,0.24306898774983882,0.039329464861379754,0.5979768720869616,0.35503240863095376,0.8014184397163121,0.6157279262148819,0.27472527472527475,0.016483516483516484,0.6155072483774798,0.11319822046465644,0.7637362637362637
14,4,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_004.pkl,0.6024878573969498,0.24049000644745325,0.047066408768536426,0.6006466277907504,0.3480848223684505,0.8052869116698904,0.6089984572058627,0.260989010989011,0.019230769230769232,0.6086947497670024,0.13247652001977261,0.7802197802197802
17,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_005.pkl,0.6046243458653917,0.2443584784010316,0.048355899419729204,0.6026875696448881,0.3434530981934484,0.8007736943907157,0.6112498455021266,0.2692307692307692,0.01098901098901099,0.611151057647663,0.12605042016806722,0.7692307692307693
25,4,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_006.pkl,0.6003437656946073,0.24564796905222436,0.038039974210186976,0.5991373777110471,0.35271654654345264,0.7981947130883301,0.6067387148780504,0.26373626373626374,0.016483516483516484,0.606514766362869,0.138902619871478,0.7747252747252747
9,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_007.pkl,0.618852747755276,0.2501611863313991,0.05029013539651837,0.6168059870705336,0.3121889600121841,0.7962604771115409,0.6134929717393887,0.260989010989011,0.013736263736263736,0.6133391732411964,0.11962432031636183,0.782967032967033
9,3,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_008.pkl,0.6209329309246215,0.2514506769825919,0.05029013539651837,0.6188930497173488,0.307557235837182,0.7956157317859446,0.6134929717393887,0.260989010989011,0.013736263736263736,0.6133391732411964,0.11962432031636183,0.782967032967033
9,7,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_009.pkl,0.6072843866271672,0.24113475177304963,0.04771115409413282,0.6054072778024234,0.33766344297469575,0.8039974210186976,0.6067387148780504,0.25274725274725274,0.038461538461538464,0.6055184375318721,0.138902619871478,0.7912087912087912
15,6,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_010.pkl,0.6046243458653917,0.24177949709864605,0.048355899419729204,0.6026875696448881,0.3434530981934484,0.804642166344294,0.6067387148780504,0.26373626373626374,0.02197802197802198,0.6063405269993106,0.138902619871478,0.7747252747252747
24,4,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_011.pkl,0.6040909321348537,0.24758220502901354,0.039974210186976146,0.6027668842989666,0.344611029237199,0.7975499677627337,0.6089984572058627,0.2664835164835165,0.019230769230769232,0.6086947497670024,0.13247652001977261,0.771978021978022
14,6,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_012.pkl,0.6040909321348537,0.24242424242424243,0.04771115409413282,0.6022038691859779,0.344611029237199,0.8033526756931012,0.6021937915964948,0.25824175824175827,0.038461538461538464,0.6009642857080063,0.1517548195748888,0.7802197802197802
13,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_013.pkl,0.6157192959869595,0.24629271437782077,0.05157962604771115,0.6135550453117107,0.31913654627468724,0.8014184397163121,0.6112498455021266,0.25824175824175827,0.016483516483516484,0.6110275503696304,0.12605042016806722,0.7857142857142857
28,6,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_014.pkl,0.5981919890018556,0.24306898774983882,0.0367504835589942,0.5970620216226922,0.35734827071845476,0.8014184397163121,0.6089984572058627,0.2664835164835165,0.03021978021978022,0.6082482106530105,0.13247652001977261,0.771978021978022
20,6,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_015.pkl,0.6014167670256413,0.24177949709864605,0.04448742746615087,0.5997691192925978,0.3504006844559516,0.8027079303675049,0.6112498455021266,0.2692307692307692,0.027472527472527472,0.6106321592093269,0.12605042016806722,0.7692307692307693
30,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_016.pkl,0.5994621244996864,0.24580645161290324,0.03806451612903226,0.5982523976730391,0.3549719866504192,0.7980645161290323,0.5999084179190269,0.2554945054945055,0.019230769230769232,0.5996001062415706,0.15818091942659418,0.782967032967033
8,6,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_017.pkl,0.608541354917775,0.24387096774193548,0.05548387096774193,0.606006700216752,0.3352853147887622,0.8012903225806451,0.6134929717393887,0.260989010989011,0.04120879120879121,0.6121073940908872,0.11962432031636183,0.782967032967033
10,4,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_018.pkl,0.6117136163165708,0.24903225806451612,0.04774193548387097,0.6098477318014315,0.32833707766111864,0.7974193548387096,0.6179547975929404,0.2554945054945055,0.024725274725274724,0.6174599522705028,0.10677212061295105,0.7912087912087912
13,7,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_019.pkl,0.6048193545290224,0.24193548387096775,0.04709677419354839,0.6029828732836987,0.34339159143767983,0.8045161290322581,0.6267831705280087,0.260989010989011,0.04120879120879121,0.6254270368190467,0.08106772120612948,0.7884615384615384
11,6,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_4/trial_020.pkl,0.6122407285352873,0.24451612903225806,0.05096774193548387,0.610115561971187,0.3271790381398447,0.8025806451612904,0.6267831705280087,0.2664835164835165,0.03021978021978022,0.6260542370598662,0.08106772120612948,0.7802197802197802
