fire_lag,climate_lag,fit_intercept,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
21,7,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_011.pkl,0.8540383148893081,0.4213917525773196,0.007731958762886598,0.8540033138768596,0.38068089483556455,0.6720360824742269,0.9198662110077999,0.521978021978022,0.0,0.9198662110077999,0.39655627142910976,0.6016483516483516
26,7,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_012.pkl,0.8529058878963419,0.42332474226804123,0.007087628865979381,0.8528764383691846,0.38232219988458693,0.6688144329896907,0.9198662110077999,0.5274725274725275,0.016483516483516484,0.9197185111968681,0.39655627142910976,0.5934065934065934
28,7,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_013.pkl,0.8441734809737756,0.41881443298969073,0.006443298969072165,0.8441488908230446,0.3949055385937583,0.6701030927835051,0.9198662110077999,0.532967032967033,0.005494505494505495,0.9198498010888608,0.39655627142910976,0.5879120879120879
28,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_014.pkl,0.8445550283292905,0.41301546391752575,0.01095360824742268,0.8444839929463736,0.3943584369107509,0.678479381443299,0.9228479569508466,0.521978021978022,0.02197802197802198,0.9225862117971876,0.39263780565916884,0.6043956043956044
15,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_015.pkl,0.8566748231256243,0.41559278350515466,0.018685567010309278,0.8564710165340231,0.3768511830545124,0.6804123711340206,0.933209044576359,0.5192307692307693,0.019230769230769232,0.9330108779611916,0.3789231754643759,0.6071428571428571
30,7,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_016.pkl,0.8515640259678544,0.4232258064516129,0.00903225806451613,0.8515161235330995,0.3848817622138324,0.6683870967741935,0.9405399431259602,0.5439560439560439,0.016483516483516484,0.9403954903654749,0.36912701103952383,0.5851648351648352
15,5,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_017.pkl,0.8534559723701004,0.4174193548387097,0.017419354838709676,0.8532781860865756,0.3821454711204776,0.6761290322580645,0.9390783417096423,0.5302197802197802,0.019230769230769232,0.9388814139085535,0.3710862439244942,0.5989010989010989
29,5,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_018.pkl,0.8454813479181071,0.4180645161290323,0.014193548387096775,0.8453622021723011,0.39363789371256785,0.672258064516129,0.9302605094190635,0.5302197802197802,0.019230769230769232,0.9300617145649035,0.38284164123431674,0.5989010989010989
28,5,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_019.pkl,0.8458627967748327,0.4174193548387097,0.013548387096774193,0.8457542859334607,0.3930906354938969,0.6735483870967742,0.9213582901895977,0.5192307692307693,0.03021978021978022,0.920862565090235,0.3945970385441393,0.6071428571428571
15,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_6/trial_020.pkl,0.8576035628236055,0.4167741935483871,0.01806451612903226,0.8574132867087878,0.37612563071509697,0.6793548387096774,0.9317359433508338,0.5164835164835165,0.016483516483516484,0.9315901254394046,0.3808824083493464,0.6098901098901099
