fire_lag,climate_lag,fit_intercept,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
13,7,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_011.pkl,0.9615681993815393,0.4426546391752577,0.008376288659793814,0.9615317154676405,0.6078599161636645,0.6952319587628866,1.0626009971390387,0.5906593406593407,0.013736263736263736,1.0625122089554768,0.50144463884029,0.5934065934065934
13,6,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_012.pkl,0.9619031822167774,0.44329896907216493,0.014175257731958763,0.9617987284390613,0.6075866478125591,0.6932989690721649,1.0703291062119145,0.5906593406593407,0.019230769230769232,1.070156331158765,0.49416645838540374,0.5989010989010989
27,6,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_013.pkl,0.9497693697262,0.43943298969072164,0.001288659793814433,0.9497684954903689,0.6174243084523556,0.6939432989690721,1.1094003924504583,0.6208791208791209,-0.02197802197802198,1.1091826708523553,0.456562526035158,0.5824175824175825
15,4,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_014.pkl,0.9490907205722162,0.43556701030927836,0.01288659793814433,0.9490032304844223,0.6179708451545665,0.7010309278350515,1.0894095588038444,0.6098901098901099,0.02197802197802198,1.0891878411748455,0.4759710072481881,0.5824175824175825
30,7,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_015.pkl,0.9346381048816564,0.432258064516129,-0.003870967741935484,0.9346300887011476,0.6299059678654619,0.6993548387096774,1.1338934190276817,0.6428571428571429,0.0,1.1338934190276817,0.4323019245188704,0.5741758241758241
30,7,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_016.pkl,0.9346381048816564,0.432258064516129,-0.003870967741935484,0.9346300887011476,0.6299059678654619,0.6993548387096774,1.1338934190276817,0.6428571428571429,0.0,1.1338934190276817,0.4323019245188704,0.5741758241758241
25,6,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_017.pkl,0.9490232669910272,0.4374193548387097,0.0012903225806451613,0.9490223898085653,0.618425946189206,0.6967741935483871,1.1168047041684357,0.6263736263736264,-0.016483516483516484,1.1166830530356788,0.44928434558027164,0.5824175824175825
14,4,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_018.pkl,0.9469816226033043,0.43483870967741933,0.014193548387096775,0.9468752487696414,0.620065949285814,0.7,1.0944415004020076,0.6098901098901099,0.01098901098901099,1.094386330067989,0.47111888694493054,0.5879120879120879
9,3,True,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_019.pkl,0.9801250743095611,0.4483870967741935,0.02,0.9799209974739406,0.5930058981917821,0.6929032258064516,1.0626009971390387,0.6016483516483516,-0.013736263736263736,1.0625122089554768,0.50144463884029,0.5796703296703297
11,4,False,/nfshome/samuel/ThesisProject/Model_Training_Evaluation_Selection/Linear_Regression/Single_Zone_Tuning/models/zone_2/trial_020.pkl,0.9662030775653606,0.4432258064516129,0.014838709677419355,0.9660891262155284,0.604485919868038,0.6948387096774193,1.080547276884458,0.6071428571428571,0.013736263736263736,1.0804599634604632,0.48446221777888865,0.5851648351648352
