lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
64,16,0.44979438162823204,0.0007630950348591508,3,1,8,relu,adam,2.7218634189903774,1.6736775015933716,-0.4040790312300829,2.691702176719806,0.774310573387237,0.2530274059910771,3.617994975183,2.258426966292135,0.028089887640449437,3.6178859294706607,0.685824927353548,0.22752808988764045,models/regional/trial_018.h5
64,32,0.2925433671884158,0.008647857436361853,1,1,19,relu,rmsprop,2.661453237111885,1.5371794871794873,-0.07564102564102564,2.660378125111787,0.7851817423772044,0.3487179487179487,3.363486803640066,2.101449275362319,0.1072463768115942,3.3617765679654643,0.7344335564704031,0.2898550724637681,models/regional/trial_019.h5
64,32,0.37863660144006506,0.007307748120980505,3,3,29,tanh,adam,2.8068760164239936,1.669250645994832,-0.1111111111111111,2.8046759692634513,0.7624433029509594,0.3087855297157623,3.6650833306891566,2.31044776119403,0.5671641791044776,3.62093366617455,0.6901816244717673,0.25671641791044775,models/regional/trial_020.h5
64,64,0.4677548523328301,0.005315950091352707,1,3,9,relu,adam,2.767762553786023,1.5726114649681529,-0.22229299363057325,2.758821374993837,0.7665353759231999,0.36942675159235666,3.706104594801074,2.247887323943662,-0.011267605633802818,3.70608746640833,0.6711886506155738,0.29577464788732394,models/regional/trial_021.h5
96,16,0.26768996613434903,0.0058408861700193345,3,2,15,relu,rmsprop,2.9419261679152977,1.944302176696543,-0.7855313700384123,2.835113762117909,0.737239597477825,0.17413572343149808,3.490880464630393,2.3810888252148996,-0.35816618911174786,3.472457832618745,0.711306020515733,0.17191977077363896,models/regional/trial_022.h5
32,16,0.28331420904743443,0.00998455986413588,1,1,24,relu,rmsprop,2.692851081166135,1.612861736334405,-0.010289389067524116,2.6928314232068513,0.7805529563183217,0.26109324758842445,3.4483585182791296,2.197058823529412,0.10294117647058823,3.44682166419661,0.7238482847041376,0.22058823529411764,models/regional/trial_023.h5
32,32,0.2139949564866627,0.004387463884347021,3,3,16,relu,rmsprop,2.7167122233118692,1.7110826393337604,-0.42729019859064704,2.6828992509001313,0.7760730551238912,0.20243433696348495,3.786318382882206,2.439655172413793,-0.0603448275862069,3.7858374764819627,0.6612638134482114,0.19540229885057472,models/regional/trial_024.h5
96,16,0.3870448748555192,0.0020439371501512547,3,2,23,tanh,rmsprop,3.0216933382841202,1.6583011583011582,0.361003861003861,3.0000511400592718,0.7238023194901961,0.3770913770913771,4.053889193762937,2.4750733137829912,0.750733137829912,3.983769239184415,0.6176349827962515,0.2785923753665689,models/regional/trial_025.h5
32,16,0.23342261544203527,0.0013168884104100057,2,1,30,tanh,rmsprop,2.855589740291466,1.6104651162790697,0.0071059431524547806,2.8555808989467972,0.7541260915997016,0.38113695090439276,3.8259279333121534,2.3502994011976046,0.3502994011976048,3.809857593194108,0.6628097623991688,0.2964071856287425,models/regional/trial_026.h5
96,16,0.31823611568220894,0.008347604248661307,3,3,11,tanh,adam,2.8330515974418047,2.027458492975734,-1.0427841634738186,2.634156893993934,0.7558339347326037,0.09195402298850575,3.472269751012446,2.4362606232294617,-0.6628895184135978,3.408406476665221,0.7124796517224605,0.1359773371104816,models/regional/trial_027.h5
32,32,0.4120464967485771,0.008842505667495578,2,3,30,relu,adam,2.9117067461732122,1.8992248062015504,-0.6356589147286822,2.841473899200299,0.7443674899908487,0.13372093023255813,3.9548348338298847,2.592814371257485,0.1377245508982036,3.9524360223733086,0.6397050928151478,0.1347305389221557,models/regional/trial_028.h5
64,64,0.4456256113501118,0.008109385672578146,2,1,29,relu,rmsprop,2.774270793866695,1.6074887023886377,0.1407359586830213,2.770698797710663,0.7678306352438071,0.3105229180116204,3.6614164129819664,2.235820895522388,0.4626865671641791,3.632064328975956,0.6908012612228238,0.2955223880597015,models/regional/trial_029.h5
32,32,0.23986336977836747,0.008207158445905905,1,1,7,relu,rmsprop,2.7562097365692777,1.618320610687023,-0.366412213740458,2.731745632664415,0.7682831756480603,0.3524173027989822,3.451139543057954,2.134453781512605,-0.25210084033613445,3.4419194226419765,0.7136130960781044,0.2801120448179272,models/regional/trial_030.h5
64,32,0.35659269544305106,0.004002787059757008,3,2,7,relu,rmsprop,2.828652309024621,1.535031847133758,0.37070063694267513,2.8042565722702,0.7561501116111446,0.4267515923566879,3.905035175243362,2.436974789915966,0.8403361344537815,3.8135462369059105,0.6333277740002823,0.30532212885154064,models/regional/trial_031.h5
64,32,0.3424835413224573,0.005119116366098086,2,3,13,tanh,adam,2.7974200802581133,1.8242811501597445,-0.3610223642172524,2.7740263080883527,0.7620385325013721,0.14185303514376996,3.5216060826999662,2.3561253561253563,0.1339031339031339,3.5190594414474328,0.705295072753147,0.1452991452991453,models/regional/trial_032.h5
64,32,0.12798952445052408,0.0066457344722636105,2,3,17,relu,rmsprop,2.7256580936650545,1.7328635490070468,-0.39782190903267134,2.696469872306275,0.7745958875333535,0.19987187700192185,3.66972189540643,2.3371757925072045,-0.21613832853025935,3.6633513362173584,0.6822003038589142,0.18155619596541786,models/regional/trial_033.h5
64,64,0.39925382406355603,0.0017485331586673401,3,2,19,relu,rmsprop,3.1163777070241294,1.9531450577663672,-0.6643132220795892,3.0447492435021974,0.7057188621416317,0.1790757381258023,4.283774578299045,2.756521739130435,-0.4318840579710145,4.2619480050971585,0.5692285026938565,0.19130434782608696,models/regional/trial_034.h5
64,32,0.37025089327604,0.005116628228777125,3,1,28,relu,rmsprop,2.6967450432468225,1.4932214331826985,0.3996126533247256,2.6669727324401125,0.7806250718018359,0.42995480955455134,3.641281171707092,2.2351190476190474,0.7053571428571429,3.5723101590496,0.6938121782929183,0.3125,models/regional/trial_035.h5
32,16,0.36911826822286686,0.00225416025331291,1,1,7,relu,adam,2.670163102203012,1.520356234096692,-0.10559796437659033,2.668074223533883,0.782525358621961,0.383587786259542,3.4176998506170144,2.112044817927171,0.11204481792717087,3.4158627354861943,0.7191360796438606,0.31092436974789917,models/regional/trial_036.h5
64,32,0.4544547636203926,0.005760952285099088,3,3,19,tanh,rmsprop,2.814208402825109,1.6514762516046213,-0.19062901155327341,2.807744560049164,0.7600201599342802,0.362002567394095,3.835002787066992,2.371014492753623,-0.06376811594202898,3.834472584880585,0.6547568192495068,0.26666666666666666,models/regional/trial_037.h5
32,16,0.4216439424692572,0.0069621586463183005,2,1,24,relu,adam,2.792364105430611,1.8925353925353925,-0.5205920205920206,2.7434068683651742,0.7641350838862997,0.11454311454311454,3.5496478698597698,2.4411764705882355,-0.0058823529411764705,3.5496429958411135,0.7073871015761874,0.10588235294117647,models/regional/trial_038.h5
96,64,0.3381809273877679,0.009500895688347128,2,3,30,tanh,rmsprop,3.057481187917644,1.6091731266149871,0.4450904392764858,3.0249108607254773,0.7181302916532742,0.4444444444444444,4.19509265633187,2.5089820359281436,0.8083832335329342,4.116469232601213,0.5945992602541039,0.33532934131736525,models/regional/trial_039.h5
96,32,0.3506993747927125,0.0027532284947062078,1,3,16,relu,rmsprop,2.8158449398942107,1.7587971849008317,-0.34612923864363404,2.7944905216664826,0.7591254183476677,0.22136916186820219,3.99388901013628,2.5028735632183907,-0.1752873563218391,3.9900405722249315,0.6231059187113692,0.21839080459770116,models/regional/trial_040.h5
32,32,0.2630397478666347,0.005430685293634115,2,1,13,tanh,rmsprop,2.7258084945354817,1.5488817891373803,0.04856230031948882,2.7253758735024913,0.774065816602103,0.38849840255591056,3.6098946011399047,2.2051282051282053,0.41025641025641024,3.5865064769469694,0.690333026136663,0.2934472934472934,models/regional/trial_041.h5
96,32,0.2907918930229428,0.009427989157766627,2,2,20,relu,rmsprop,2.752405879553797,1.7439024390243902,-0.13029525032092426,2.7493201475175852,0.7704447643815795,0.19127086007702182,3.774917217635375,2.4767441860465116,0.1686046511627907,3.771150019769337,0.6661095516157756,0.15988372093023256,models/regional/trial_042.h5
64,64,0.16601789248140353,0.004679227590830779,1,3,24,relu,rmsprop,2.80628600779683,1.657877813504823,0.17491961414790996,2.800829214026199,0.7616753727451372,0.2842443729903537,3.96232255123179,2.4823529411764707,0.4588235294117647,3.935667791983735,0.635395039265567,0.24411764705882352,models/regional/trial_043.h5
64,32,0.18466411368459262,0.0032751895907642725,2,2,20,tanh,adam,2.7676380331274086,1.5468549422336328,0.12323491655969192,2.764893024649213,0.7678969599364374,0.386392811296534,3.6168211662780907,2.2093023255813953,0.5348837209302325,3.5770511254273454,0.6934910204551183,0.29069767441860467,models/regional/trial_044.h5
96,16,0.40169328162381046,0.00949662120983273,1,1,26,relu,adam,2.8180496331163187,1.7585318737926594,-0.13457823567289118,2.8148343527089104,0.7599300063473347,0.17385705086928527,3.6247832010256658,2.3461538461538463,0.4171597633136095,3.600698680299422,0.6958209315747154,0.16863905325443787,models/regional/trial_045.h5
32,32,0.37978598849846035,0.007671312002578846,1,3,26,relu,adam,3.1091953851978293,2.107533805537669,-0.6625885383129427,3.0377742464231603,0.7077620356192762,0.0875724404378622,4.192131259519604,2.8402366863905324,0.08875739644970414,4.191191551530053,0.5931493658081084,0.11538461538461539,models/regional/trial_046.h5
32,64,0.3762457663731922,0.006276151532054434,1,3,16,relu,adam,2.923638956383101,1.8042226487523991,-0.02815099168266155,2.923503423796208,0.7403304760045866,0.1490722968650032,4.112288844455103,2.6350574712643677,0.6695402298850575,4.057417333821522,0.6004284510207905,0.14080459770114942,models/regional/trial_047.h5
64,16,0.2734093605303394,0.0036282585045657695,2,3,11,tanh,adam,2.6897664676114865,1.5105296745373324,-0.05041480536056158,2.6892939589579328,0.7797895886170478,0.42182514358647094,3.376724194978299,2.076487252124646,0.1388101983002833,3.3738698875030253,0.7280851969414717,0.3342776203966006,models/regional/trial_048.h5
96,64,0.20735821521969014,0.008518614468593125,1,2,21,relu,rmsprop,2.8371503901500583,1.702824133504493,-0.27278562259306804,2.824006080098826,0.7560914843776488,0.26957637997432604,3.7146781582314747,2.3411078717201166,-0.08454810495626822,3.713715853049381,0.6775955991142621,0.2536443148688047,models/regional/trial_049.h5
32,32,0.18484794007189562,0.007980345244712684,2,2,26,tanh,adam,2.7916249932777117,1.7119845360824741,-0.4271907216494845,2.7587457640075095,0.7645623390348273,0.30283505154639173,3.552647150386304,2.2781065088757395,-0.01775147928994083,3.552602800782962,0.7078072718076415,0.22781065088757396,models/regional/trial_050.h5
32,64,0.2904372443136659,0.007121305640662499,2,1,9,tanh,adam,2.6324687368956448,1.461440407903123,0.325685149776928,2.6122444054773535,0.7888918500033919,0.44104525175270876,3.414550472547955,2.0873239436619717,0.5549295774647888,3.3691553976675244,0.720887987058626,0.3408450704225352,models/regional/trial_051.h5
96,32,0.2893041955038099,0.00531391009214622,2,3,24,tanh,rmsprop,2.721523912570383,1.5315315315315314,0.16344916344916344,2.7166112673071527,0.7759507151548494,0.4111969111969112,3.71720957962065,2.2823529411764705,0.3941176470588235,3.6962573421097646,0.6791093845016174,0.31470588235294117,models/regional/trial_052.h5
96,16,0.1766163892042179,0.007388660488554417,2,3,25,tanh,adam,2.7287786823469515,1.5685769478428848,-0.0927237604636188,2.727202853011974,0.7748990994405722,0.37733419188667094,3.7115779945246374,2.2831858407079646,0.27728613569321536,3.701205696579407,0.680678543723277,0.2831858407079646,models/regional/trial_053.h5
32,64,0.21685465782111102,0.00944145525180945,3,2,10,relu,rmsprop,2.937880581328448,1.963624760689215,-0.8825781748564135,2.8021773811473643,0.7372897756060308,0.1263560944479898,3.5878797856021047,2.4152542372881354,-0.4152542372881356,3.5637684091908173,0.6926310470502697,0.1497175141242938,models/regional/trial_054.h5
32,16,0.26028297690077595,0.0007500808808538416,3,3,8,relu,adam,2.725607386948531,1.6010197578075207,-0.19247928616953475,2.71880255851433,0.7736892673263622,0.33078393881453155,3.895762607261232,2.3286516853932584,0.1151685393258427,3.8940598993446907,0.6357322065431803,0.27247191011235955,models/regional/trial_055.h5
32,64,0.25215121045861977,0.009085958732461801,2,3,20,tanh,adam,2.586128693135413,1.4890885750962772,0.11810012836970475,2.583430660408237,0.7973425777222789,0.39666238767650835,3.656389755826316,2.2819767441860463,0.5203488372093024,3.6191743718873997,0.6867478229051309,0.2819767441860465,models/regional/trial_056.h5
96,16,0.16261304617725525,0.004091090550873666,3,3,22,tanh,adam,2.9004933608499095,1.7993569131832798,-0.6340836012861736,2.830335620189656,0.7454056203047432,0.2887459807073955,3.5741927481837896,2.260233918128655,-0.3304093567251462,3.558887952459035,0.7020763365110305,0.2631578947368421,models/regional/trial_057.h5
96,64,0.36447321714134717,0.009337347899870677,2,1,24,relu,adam,2.651824849452737,1.613899613899614,-0.3770913770913771,2.624876592432178,0.7872797059263418,0.2812097812097812,3.596975853980347,2.2676470588235293,-0.22058823529411764,3.590205582493498,0.6995321801665846,0.21764705882352942,models/regional/trial_058.h5
32,16,0.41705142649296467,0.005954489932820853,3,2,21,relu,rmsprop,3.0959381300155724,1.967866323907455,-0.6131105398457584,3.0346216190514363,0.7098147220580777,0.17223650385604114,3.755656569525703,2.507288629737609,-0.22740524781341107,3.748765546348357,0.6704431668106487,0.15451895043731778,models/regional/trial_059.h5
32,64,0.11594431367344522,0.004325966354966118,2,3,15,relu,adam,2.666706653570958,1.5259117082533589,0.10428662827895073,2.664666709996172,0.7839650629334565,0.35892514395393477,3.80167358712413,2.326647564469914,0.6189111747851003,3.7509560142400207,0.657612877376289,0.27507163323782235,models/regional/trial_060.h5
32,32,0.3075855363950416,0.004427871750157826,2,1,25,tanh,rmsprop,2.771160466013589,1.6458467482292338,-0.27173213135866064,2.7578056452882844,0.7678525302601404,0.339343206696716,3.6619707124067875,2.312684365781711,-0.05309734513274336,3.66158574533834,0.6891573147250571,0.25073746312684364,models/regional/trial_061.h5
64,64,0.14183995383302297,0.0016166402780617669,2,3,22,tanh,rmsprop,3.271753380062224,2.1311053984575836,-0.9305912596401028,3.1366176189376405,0.6759202099101076,0.20758354755784061,4.122751026122219,2.804093567251462,-0.7807017543859649,4.048157703708008,0.6036094630667476,0.18128654970760233,models/regional/trial_062.h5
96,16,0.3630641545932516,0.005430510007628378,2,1,13,tanh,rmsprop,2.766296471120582,1.6447284345047923,-0.28498402555910546,2.751577778531858,0.767304112455004,0.3450479233226837,3.603575305964201,2.2678062678062676,-0.03418803418803419,3.6034131270329444,0.6914162512310691,0.2678062678062678,models/regional/trial_063.h5
64,64,0.15240529158017863,0.0028874111584334056,3,2,10,relu,adam,2.5780725746927486,1.5564773452456924,-0.1499680918953414,2.5737070097033516,0.7976985591820194,0.31397574984045945,3.6090751902410623,2.2570621468926553,0.3700564971751412,3.59005319148784,0.6889887553102465,0.2627118644067797,models/regional/trial_064.h5
32,32,0.4788242969437425,0.006480619790949749,1,2,29,tanh,rmsprop,2.9080533340274877,1.7006451612903226,-0.15483870967741936,2.9039282304378355,0.7447614919921547,0.3064516129032258,3.7248660198283163,2.4059701492537315,0.07761194029850746,3.7240573642728356,0.6799920423432833,0.20597014925373133,models/regional/trial_065.h5
32,64,0.3032963566371576,0.008794469288913297,1,2,20,tanh,rmsprop,2.886010583465841,1.7235407312379731,-0.44323284156510584,2.8517716837143476,0.7475102583703674,0.30596536241180244,3.6356599477693115,2.316860465116279,-0.25872093023255816,3.6264427109873876,0.6902897044465384,0.24709302325581395,models/regional/trial_066.h5
64,16,0.2786189572172778,0.004848570441661686,2,3,24,tanh,rmsprop,2.941952354319093,1.6087516087516087,0.3153153153153153,2.925005967004385,0.738187412583208,0.39317889317889315,3.8508975271624513,2.3588235294117648,0.6764705882352942,3.7910156037608815,0.6556129239372401,0.2852941176470588,models/regional/trial_067.h5
96,32,0.382091152410001,0.008115974936623119,2,3,27,relu,rmsprop,3.443754567186806,1.993552546744036,0.39587362991618313,3.4209252532256493,0.6419100634274861,0.18762088974854932,5.028701008003277,3.0741839762611276,1.3887240356083086,4.833143840277977,0.41530005248612833,0.17507418397626112,models/regional/trial_068.h5
64,16,0.38897753102825705,0.00410568641126618,3,1,9,tanh,rmsprop,2.820750370568304,1.6186224489795917,-0.0012755102040816326,2.8207500821829186,0.7577169934069349,0.3552295918367347,3.653668810202683,2.27887323943662,0.3464788732394366,3.6372033439232703,0.680427197552749,0.2563380281690141,models/regional/trial_069.h5
32,32,0.4409365346263573,0.008594828419840984,2,2,27,tanh,adam,2.6886585113373394,1.516441005802708,0.3004513217279175,2.671818405853711,0.7817274997906368,0.38620245003223724,3.651754588235674,2.27893175074184,0.8071216617210683,3.5614415895646694,0.6916637451153087,0.2997032640949555,models/regional/trial_070.h5
32,32,0.4913350912882183,0.007606093233012711,3,1,21,relu,rmsprop,2.8438360710441315,1.8688946015424164,-0.6118251928020566,2.7772420730689733,0.7551500913489909,0.18059125964010284,3.51050069938034,2.358600583090379,-0.22448979591836735,3.5033154999055376,0.7120635109773898,0.18075801749271136,models/regional/trial_071.h5
32,32,0.2433853369201454,0.004312561010675446,1,3,20,relu,adam,2.7326923428492815,1.6446440025657472,0.0359204618345093,2.7324562505351646,0.7736245227530087,0.2379730596536241,3.9002832336031164,2.502906976744186,0.7296511627906976,3.831425124279967,0.6435641133425853,0.19767441860465115,models/regional/trial_072.h5
64,64,0.20159093576541692,0.002560713814509949,1,2,16,relu,adam,2.6191381859024174,1.4280230326295584,0.4657709532949456,2.5773905904846717,0.7916035451887109,0.4293026231605886,3.8674147116289634,2.3879310344827585,1.014367816091954,3.7320174819259595,0.6465981457201724,0.28160919540229884,models/regional/trial_073.h5
64,16,0.4997494262000717,0.008534821232015256,1,1,19,tanh,rmsprop,2.7908963728706526,1.5480769230769231,0.23397435897435898,2.7810714775864898,0.7637776788801277,0.41217948717948716,3.579328736355261,2.226086956521739,0.45217391304347826,3.5506524689501084,0.6992560388417068,0.3188405797101449,models/regional/trial_074.h5
64,32,0.10323918630459611,0.008652023302995688,3,1,26,tanh,rmsprop,3.5585731606977937,2.061250805931657,0.7756286266924565,3.4730164372622623,0.6176337694780502,0.195357833655706,4.640636051079624,2.8727810650887573,1.606508875739645,4.353691788671957,0.5014367396830337,0.1804733727810651,models/regional/trial_075.h5
64,16,0.3546471512023568,0.0062127027196717385,3,3,28,relu,adam,2.817335435152154,1.6946417043253712,-0.33634602969657845,2.7971861401185523,0.7605668227078183,0.29309231762427373,3.976867635523741,2.4702380952380953,0.2261904761904762,3.9704299589536793,0.6347739428616312,0.24404761904761904,models/regional/trial_076.h5
64,32,0.3989923459753486,0.0017646443037386233,1,3,18,tanh,adam,2.7223656668109224,1.6316463805253043,-0.20435618193465727,2.7146847652602255,0.7751401071719727,0.2716207559256887,3.5753652952138544,2.2514450867052025,0.06647398843930635,3.574747292198516,0.6991272997369258,0.2138728323699422,models/regional/trial_077.h5
32,16,0.4440562387595287,0.0072449249536344264,2,3,18,relu,rmsprop,2.8159345126417943,1.6128205128205129,-0.06923076923076923,2.81508335224357,0.7595201948602732,0.3641025641025641,4.048477912796935,2.4364161849710984,0.4190751445086705,4.026729371792902,0.6142326287153755,0.2543352601156069,models/regional/trial_078.h5
96,32,0.14333844087969227,0.002345880803093716,1,3,24,tanh,adam,2.8897201101685503,1.8038585209003215,-0.692604501607717,2.8054912795204454,0.7472933786620617,0.25530546623794215,3.753821582146418,2.402941176470588,-0.6205882352941177,3.702167839631635,0.6727571437095037,0.2,models/regional/trial_079.h5
32,32,0.4983709499020118,0.001170043602443844,1,3,11,tanh,rmsprop,3.197775055585125,1.8303571428571428,-0.007653061224489796,3.1977658977442895,0.68862089389923,0.30357142857142855,4.0268222521518044,2.5609065155807365,0.3002832861189802,4.015610463989568,0.6133067496380084,0.22946175637393768,models/regional/trial_080.h5
32,32,0.34626088562046253,0.009391140126479416,2,1,29,tanh,adam,2.7327722004019774,1.6061975468043899,-0.08263395739186571,2.731522565964928,0.7747244412431104,0.3318269851517108,3.578543020455913,2.262686567164179,0.34626865671641793,3.5617507165198328,0.7046398153297515,0.23880597014925373,models/regional/trial_081.h5
32,64,0.24693398339887218,0.009017945162122301,3,2,8,tanh,rmsprop,2.8773527242604087,1.5576800509878903,0.591459528362014,2.8159073717220493,0.7477885709136449,0.4486934353091141,3.8182000583250297,2.308988764044944,1.1067415730337078,3.6542817045094016,0.6500925693057756,0.3342696629213483,models/regional/trial_082.h5
96,64,0.48843732482599456,0.0005152793215221014,2,1,11,relu,adam,2.7948352402997187,1.7026164645820039,-0.33439693682195276,2.7747581352372466,0.7622496749292287,0.2603701340140396,3.792418260242827,2.348441926345609,0.08781869688385269,3.791401342129431,0.6570157875458016,0.23796033994334279,models/regional/trial_083.h5
32,16,0.2314238213728922,0.0014840662576150227,3,1,15,relu,adam,2.623639211947525,1.5364916773367479,-0.16005121638924455,2.6187528181561834,0.7910200571108496,0.34250960307298334,3.643103938089734,2.286532951289398,0.3037249283667622,3.6304211149140166,0.6855794702630791,0.2693409742120344,models/regional/trial_084.h5
96,16,0.15272129182475902,0.0035888403693731634,1,3,17,relu,adam,2.7548118767553658,1.6632522407170294,-0.38412291933418696,2.7278999356931335,0.769601167875001,0.3034571062740077,3.475728936878032,2.2190201729106627,0.10951008645533142,3.4740033367306715,0.7149119781246669,0.23919308357348704,models/regional/trial_085.h5
96,64,0.14362160400153823,0.005043348510960355,3,1,30,tanh,rmsprop,2.8778178905635388,1.7297996121525534,-0.4667097608274079,2.8397214318302417,0.7503905624938653,0.34259857789269554,4.014196364789573,2.5269461077844313,-0.2694610778443114,4.00514209268745,0.6288079650710424,0.26646706586826346,models/regional/trial_086.h5
64,32,0.37443899842489314,0.00490778585290081,2,1,9,tanh,adam,2.6600459557936875,1.5334608030592733,0.09305289993626514,2.658417883769932,0.7844456285052568,0.3792224346717655,3.4839673030919913,2.132394366197183,0.36901408450704226,3.4643696070785395,0.7094240966986275,0.29859154929577464,models/regional/trial_087.h5
96,64,0.38486111857052274,0.003815234944197023,3,3,16,tanh,rmsprop,3.364471263096922,1.9525944907110826,-0.612427930813581,3.308262219015354,0.6565585351999963,0.33055733504164,4.361205675329786,2.824712643678161,-0.5890804597701149,4.321238150628331,0.5505923393893988,0.2557471264367816,models/regional/trial_088.h5
