batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
16,0.00010500215104453339,rmsprop,1,14,64,2,64,2,0.20317826794817836,4,2,0.9180476575850756,0.5309904153354632,-0.1476038338658147,0.9061040833290385,0.42125344923394914,0.5827476038338658,1.5156328239856964,0.8857142857142857,0.22285714285714286,1.4991589478839156,0.44609025146400294,0.49142857142857144,models/zone_1_transformer/trial_001.h5
16,0.00023962787899764536,rmsprop,2,11,64,4,64,1,0.23799273006373373,8,4,0.8278804793364613,0.3675813656668794,0.09700063816209317,0.8221781827940434,0.5288729957706688,0.7447351627313338,1.5535757894969424,0.8215297450424929,0.42492917847025496,1.4943336063261248,0.41504685366641114,0.5864022662889519,models/zone_1_transformer/trial_002.h5
32,0.000265880932850599,rmsprop,3,13,64,2,64,2,0.2985221520660758,4,2,0.8589829232319418,0.42071611253196933,0.0076726342710997444,0.8589486556758991,0.49358740719354055,0.6911764705882353,1.566202877341072,0.8746438746438746,0.3504273504273504,1.526496683607246,0.4075084106432868,0.5299145299145299,models/zone_1_transformer/trial_003.h5
16,0.00013268049875238567,rmsprop,2,27,64,4,64,1,0.2821802594006808,8,4,0.8398520025590521,0.40618955512572535,0.006447453255963894,0.8398272539927257,0.5191697998574052,0.7059961315280464,1.5320512422572807,0.8635014836795252,0.2997032640949555,1.5024509850217764,0.44830248191135325,0.5400593471810089,models/zone_1_transformer/trial_004.h5
32,0.00012857431808841252,adam,1,30,128,4,128,2,0.22193207591572833,4,4,1.0943248166746147,0.8102001291155584,-0.3750806972240155,1.0280375844101592,0.1844887989764512,0.3208521626856036,1.7216480059197423,1.1916167664670658,0.08982035928143713,1.7193033936295186,0.3068738261336196,0.26047904191616766,models/zone_1_transformer/trial_005.h5
16,0.00023605668205130368,adam,3,24,128,4,64,2,0.2434765250669105,8,2,0.9278547080791107,0.4900193174500966,-0.013522215067611075,0.9277561689389282,0.41251803731389725,0.6355441081777206,1.6724409775921576,0.9735294117647059,0.3735294117647059,1.6301946515910684,0.3391730159249208,0.4823529411764706,models/zone_1_transformer/trial_006.h5
16,0.00020787580602392515,adam,3,17,128,2,64,2,0.28787218778231843,8,2,0.8980034835178851,0.4794871794871795,-0.07179487179487179,0.8951289028928817,0.4477050892419171,0.6326923076923077,1.5678690176427843,0.9020172910662824,0.2737752161383285,1.54378119806939,0.4109139470363693,0.49279538904899134,models/zone_1_transformer/trial_007.h5
32,0.000292872581201491,adam,3,16,128,4,128,2,0.21210041958682657,4,2,0.8973589264732392,0.478539397821909,-0.07495195387572069,0.8942232649240436,0.44821414109145896,0.6374119154388213,1.5284655365927373,0.8764367816091954,0.2614942528735632,1.5059308258568258,0.4391992071357781,0.5086206896551724,models/zone_1_transformer/trial_008.h5
16,0.0001556954527929094,rmsprop,1,24,64,4,64,2,0.2807496997766643,4,2,0.8410680700111514,0.38456591639871385,0.08617363344051447,0.8366418608293174,0.5167634081556663,0.7318327974276527,1.5558239731068928,0.8441176470588235,0.40294117647058825,1.5027397125246327,0.42811713155227105,0.5794117647058824,models/zone_1_transformer/trial_009.h5
16,0.00014973126678405712,adam,3,21,64,4,64,2,0.24626280684009674,4,4,1.0674549893281895,0.640745501285347,-0.16002570694087404,1.055391835935696,0.22121000913786493,0.5308483290488432,1.712584189584265,0.9912536443148688,0.37900874635568516,1.6701188510402143,0.3027074652321696,0.478134110787172,models/zone_1_transformer/trial_010.h5
