batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
16,0.0002728053868857176,rmsprop,2,17,128,2,128,2,0.2837475922606421,8,2,0.6477675653395728,0.24151185137732223,0.03267136450992953,0.646943120101773,0.3775985263806356,0.8148622677770659,0.865609345435283,0.4092219020172911,0.08069164265129683,0.8618401230571332,0.15391252156951019,0.6858789625360231,models/zone_3_transformer/trial_001.h5
32,0.00010872945981946039,rmsprop,3,19,128,2,128,1,0.21262462698093887,8,2,0.7134324630492206,0.25609756097560976,0.08023106546854943,0.7089068030892769,0.24630854100363775,0.810012836970475,0.8747670497362986,0.3826086956521739,0.13333333333333333,0.8645459001849295,0.1401057401812691,0.7246376811594203,models/zone_3_transformer/trial_002.h5
16,0.00011496564964874177,rmsprop,2,26,128,2,128,2,0.2954139592622676,8,2,0.7215390195277251,0.3079896907216495,-0.02577319587628866,0.7210785665066972,0.23139496968523154,0.7506443298969072,0.8804248570968921,0.4556213017751479,0.011834319526627219,0.8803453174041562,0.14313636319654766,0.6390532544378699,models/zone_3_transformer/trial_003.h5
32,0.00028068481241009716,adam,2,8,128,4,128,2,0.21455697956993985,8,2,0.687930525302746,0.256687898089172,0.04394904458598726,0.6865252283225222,0.2947271557645057,0.8038216560509555,0.8627757660434779,0.3960674157303371,0.08707865168539326,0.8583701596004861,0.14255071620737314,0.7050561797752809,models/zone_3_transformer/trial_004.h5
16,0.0002797817063400642,rmsprop,2,28,64,2,128,2,0.2987651695218471,8,4,0.6550055404838314,0.23935483870967741,0.04064516129032258,0.6537432438872312,0.36733373598098706,0.8187096774193549,0.8779711460710616,0.3958333333333333,0.0744047619047619,0.8748127026622493,0.15213515330429972,0.7083333333333334,models/zone_3_transformer/trial_005.h5
32,0.00015489607603564554,adam,3,30,128,4,64,2,0.22190045389281055,4,4,0.755501263412215,0.24628312863606983,0.17259211376858435,0.7355230256642855,0.15975525890714148,0.8416289592760181,0.9269743454517759,0.37425149700598803,0.24850299401197604,0.8930440633545649,0.0595610670172374,0.7604790419161677,models/zone_3_transformer/trial_006.h5
16,0.00011802667514924379,rmsprop,2,30,128,2,64,1,0.2786512811030505,8,4,0.6941989230061095,0.26098191214470284,0.03229974160206718,0.6934470934363212,0.2901718868708525,0.8023255813953488,0.9057368720755083,0.437125748502994,0.03592814371257485,0.9050240051658819,0.10215934621157852,0.6796407185628742,models/zone_3_transformer/trial_007.h5
16,0.00019366627777053904,adam,1,14,128,4,64,2,0.20139186551009014,4,4,0.6806311673310972,0.24472843450479234,0.07476038338658147,0.6765128757225418,0.31157411002922075,0.8153354632587859,0.8468428763016532,0.3914285714285714,0.11714285714285715,0.8387016204606172,0.18498176993941862,0.7057142857142857,models/zone_3_transformer/trial_008.h5
16,0.0002295304761278883,rmsprop,3,16,128,2,64,1,0.29462615328819464,8,4,0.661468093287121,0.2427930813581038,0.03267136450992953,0.6606607452981892,0.35099205117247956,0.8155028827674567,0.8791976488521375,0.4339080459770115,0.03735632183908046,0.8784036719901515,0.12502336710659123,0.6724137931034483,models/zone_3_transformer/trial_009.h5
32,0.00021746806910972148,adam,2,27,64,4,128,2,0.2032716286855047,8,2,0.6669889614240319,0.24629271437782077,0.04384268214055448,0.6655464626036496,0.3435955499999388,0.8136686009026435,0.8834112464006004,0.4124629080118694,0.06824925816023739,0.8807709515121622,0.1394547255179912,0.6943620178041543,models/zone_3_transformer/trial_010.h5
16,0.00023255374761239558,adam,1,17,64,2,64,1,0.28298178372171323,4,2,0.7307057259078513,0.30217669654289375,0.008962868117797696,0.7306507543755929,0.20756238879510935,0.762483994878361,0.8998879212954087,0.42363112391930835,0.06051873198847262,0.8978506301005079,0.08557468677320135,0.6945244956772334,models/zone_3_transformer/trial_011.h5
16,0.0002975054608732344,rmsprop,1,10,64,2,64,2,0.27899846642347537,4,4,0.6597795950811185,0.24920331421287445,0.014659018483110261,0.6596167275490492,0.35163563276250953,0.8094327597195666,0.8553586488012476,0.403954802259887,0.06497175141242938,0.8528875011380443,0.16051530439400485,0.6977401129943502,models/zone_3_transformer/trial_012.h5
16,0.00028908312859402127,adam,3,28,128,4,64,1,0.2998586755089327,8,4,0.6794027681490744,0.24983860555196902,0.04454486765655261,0.677940909028276,0.3197168391634163,0.8089089735313105,0.867742006863901,0.41964285714285715,0.0744047619047619,0.8645461941863408,0.17177680998450895,0.6815476190476191,models/zone_3_transformer/trial_013.h5
16,0.00012523831766101122,rmsprop,2,26,128,4,128,1,0.2793096093101646,4,2,0.717958158617738,0.27835051546391754,0.03479381443298969,0.7171145710435509,0.2390049204804272,0.7835051546391752,0.8770580193070292,0.4378698224852071,0.0650887573964497,0.8746394816673642,0.14967730698894044,0.6597633136094675,models/zone_3_transformer/trial_014.h5
