batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
32,0.00024090092931835827,rmsprop,3,12,128,2,64,1,0.23310945794399862,4,4,0.6801616045519692,0.3003194888178914,0.06645367412140575,0.6769074659822236,0.16552758252959177,0.7546325878594249,0.6678493297688688,0.3210227272727273,0.04261363636363636,0.6664884134541238,0.1362840710177543,0.7244318181818182,models/zone_8_transformer/trial_015.h5
16,0.00017858044292296438,rmsprop,1,8,128,2,128,1,0.2294549448966215,8,2,0.6746288792820083,0.2985359643539147,0.07956715467854869,0.6699202882863441,0.17642793354908815,0.7562062380649268,0.6425895644302098,0.2893258426966292,0.07584269662921349,0.6380981379714376,0.19473125394309632,0.7556179775280899,models/zone_8_transformer/trial_016.h5
32,0.0001941888905899179,rmsprop,1,27,128,2,128,2,0.2369401664931945,8,2,0.7439619489216495,0.4117268041237113,-0.10502577319587629,0.7365113498160822,0.0085368130074287,0.6365979381443299,0.718554434108821,0.42729970326409494,-0.142433234421365,0.7042962789265016,0.03202482749513025,0.6023738872403561,models/zone_8_transformer/trial_017.h5
16,0.00021072038123158175,rmsprop,3,20,128,2,128,2,0.20789550497740833,4,2,0.6804924734503738,0.3050738599871548,0.055876685934489405,0.6781945166333816,0.16826923076923084,0.7501605651894669,0.6514741780386716,0.3023255813953488,0.046511627906976744,0.6498117212859474,0.1913831688428781,0.7412790697674418,models/zone_8_transformer/trial_018.h5
32,0.0001639498977524109,adam,1,19,128,4,128,2,0.2917161910783248,4,4,0.6942991300954381,0.31153846153846154,0.06025641025641026,0.6916794395341626,0.13278940470197387,0.7467948717948718,0.6615747572423617,0.30434782608695654,0.07246376811594203,0.6575942227017576,0.16420664206642077,0.744927536231884,models/zone_8_transformer/trial_019.h5
32,0.00015282732603407422,rmsprop,3,26,128,2,64,2,0.24029739584315768,8,2,0.7181895714065414,0.3597678916827853,-0.019342359767891684,0.7179290588879385,0.07653423476928989,0.6943907156673114,0.6880209161537815,0.3609467455621302,-0.05917159763313609,0.6854717376366666,0.11048242511966033,0.6775147928994083,models/zone_8_transformer/trial_020.h5
32,0.00027164695664671487,adam,1,11,128,4,128,2,0.2728799413269555,4,2,0.6879057244377936,0.3137755102040816,0.05612244897959184,0.6856125410425474,0.14505513078175114,0.7410714285714286,0.6409094105419629,0.3031161473087819,0.036827195467422094,0.6398504748730368,0.20277552800448584,0.7337110481586402,models/zone_8_transformer/trial_021.h5
32,0.00012712996420341196,adam,1,13,64,2,64,1,0.24564486671280805,8,2,0.6846240496796359,0.3167305236270754,0.037037037037037035,0.6836214941671024,0.15409223677151418,0.7369093231162197,0.6793662204867574,0.3418803418803419,-0.011396011396011397,0.6792706327103532,0.10656149833448547,0.7008547008547008,models/zone_8_transformer/trial_022.h5
32,0.0001977573478133136,rmsprop,1,22,128,4,64,2,0.2748961134484933,4,4,0.6757569080993036,0.302504816955684,0.06615285806037251,0.6725111138221991,0.17980502507201546,0.75208734746307,0.6644700654177412,0.30701754385964913,0.05555555555555555,0.662143525289775,0.16264816045919617,0.7426900584795322,models/zone_8_transformer/trial_023.h5
16,0.00019481944130586896,adam,3,12,64,2,128,2,0.2712740488104704,8,4,0.6749748545783755,0.29456869009584663,0.0900958466453674,0.6689348194931652,0.17820603086132447,0.7616613418530351,0.663581878211656,0.29829545454545453,0.08238636363636363,0.658447717117833,0.14728682170542629,0.7556818181818182,models/zone_8_transformer/trial_024.h5
32,0.00021229142345092014,rmsprop,2,28,64,4,64,2,0.2988360965821767,8,4,0.6662364203058366,0.28903225806451616,0.09419354838709677,0.6595441935035007,0.2057326676701765,0.7664516129032258,0.6681531047810609,0.2976190476190476,0.09523809523809523,0.6613306863014833,0.1649961066286718,0.7589285714285714,models/zone_8_transformer/trial_025.h5
32,0.00023615115007747636,adam,3,22,128,4,128,2,0.23882749210054582,4,2,0.7059690382433208,0.3517684887459807,-0.01607717041800643,0.7057859502353031,0.10578205902561877,0.6983922829581993,0.6732134685736805,0.347953216374269,-0.02631578947368421,0.6726989322820296,0.14046665477599607,0.6871345029239766,models/zone_8_transformer/trial_026.h5
16,0.0001587568105721519,rmsprop,1,30,128,2,128,1,0.22222535115129008,4,4,0.6664514393271863,0.30471271788250487,0.05035506778566817,0.6645463777115778,0.2052927192299545,0.7456423499031634,0.6701505774131554,0.31736526946107785,0.04790419161676647,0.6684362234594485,0.16389913385958188,0.7305389221556886,models/zone_8_transformer/trial_027.h5
16,0.00027327867393850793,adam,2,13,64,4,128,2,0.20540619706425753,4,2,0.6754480231290056,0.2939297124600639,0.09073482428115016,0.6693259472122313,0.1770534446493488,0.7629392971246006,0.6623793767520535,0.301994301994302,0.07407407407407407,0.6582244832095713,0.15068191816981946,0.7492877492877493,models/zone_8_transformer/trial_028.h5
16,0.00010094270028479877,rmsprop,1,12,64,4,64,1,0.2614479738725062,8,4,0.6792578253970389,0.29802169751116786,0.07466496490108487,0.675141715774869,0.1668583556030775,0.7581365666879387,0.6351449369310055,0.29545454545454547,0.03409090909090909,0.6342293755625376,0.21880470117529371,0.7414772727272727,models/zone_8_transformer/trial_029.h5
16,0.0001035832251261892,adam,3,30,64,2,128,2,0.21289308004283028,8,4,0.6985995780089704,0.31221719457013575,0.07692307692307693,0.6943516476764479,0.12771062922147158,0.746606334841629,0.681228196926276,0.3083832335329341,0.08682634730538923,0.6756722886881104,0.13602910498823462,0.7455089820359282,models/zone_8_transformer/trial_030.h5
16,0.00013297670177829914,rmsprop,1,14,64,2,64,1,0.25896928347992415,4,2,0.6768655441490798,0.2958466453674121,0.08626198083067092,0.671346285846134,0.17359568601342168,0.7610223642172524,0.6502746672423453,0.2914285714285714,0.06285714285714286,0.6472295747638389,0.18328734726054396,0.7571428571428571,models/zone_8_transformer/trial_031.h5
16,0.0002187848135749701,adam,3,10,64,2,64,2,0.24443142889458966,4,4,0.6820704992316734,0.30950861518825784,0.052967453733248245,0.6800107460674136,0.15994431706036438,0.7447351627313338,0.668077602989218,0.327683615819209,0.01694915254237288,0.6678625680811244,0.13181423072147014,0.7146892655367232,models/zone_8_transformer/trial_032.h5
16,0.00020231695729310245,adam,2,10,64,4,64,1,0.2777958916597023,4,4,0.677160186637805,0.29910714285714285,0.08354591836734694,0.6719866054405427,0.17155611729390707,0.7570153061224489,0.6531107657330295,0.2909604519774011,0.07627118644067797,0.6486419493336177,0.1702781572084937,0.7598870056497176,models/zone_8_transformer/trial_033.h5
16,0.00010054759981147855,adam,1,25,128,2,64,1,0.2723563616898479,4,4,0.7039144092114434,0.3153153153153153,0.07722007722007722,0.699666031167457,0.11145467385178143,0.747104247104247,0.647208664996999,0.3008849557522124,0.07079646017699115,0.6433248924716075,0.21105939425724407,0.7404129793510325,models/zone_8_transformer/trial_034.h5
32,0.00017204293281077756,rmsprop,2,30,64,2,64,1,0.2851998725074488,4,4,0.6895304173003747,0.31007751937984496,0.05813953488372093,0.6870749528733627,0.14975522388059714,0.7474160206718347,0.6834221742550304,0.33532934131736525,0.017964071856287425,0.6831860364394279,0.13045509921396514,0.7125748502994012,models/zone_8_transformer/trial_035.h5
16,0.00018015550285615058,rmsprop,2,19,128,4,64,1,0.213251157623656,4,2,0.691281729660685,0.32392559332905707,0.01603592046183451,0.6910957090140338,0.140769143132767,0.7293136626042335,0.6788737476271942,0.3391304347826087,0.002898550724637681,0.6788675597059327,0.11992619926199266,0.7043478260869566,models/zone_8_transformer/trial_036.h5
32,0.00022227168385508092,adam,2,22,64,4,128,1,0.206333604649911,8,2,0.6891558115896687,0.30912596401028275,0.07005141388174807,0.6855862688684647,0.14741243227732803,0.7487146529562982,0.6732134685736805,0.31871345029239767,0.043859649122807015,0.6717832280191507,0.14046665477599607,0.7309941520467836,models/zone_8_transformer/trial_037.h5
32,0.00020381993580326907,adam,2,28,64,4,128,2,0.21486544522571044,4,2,0.7034477305936947,0.33483870967741935,0.02903225806451613,0.702848374593763,0.11453045945207174,0.72,0.6791977059807578,0.3244047619047619,0.044642857142857144,0.6777289569700017,0.13716264351629426,0.7261904761904762,models/zone_8_transformer/trial_038.h5
32,0.00018065539869234457,adam,1,21,128,4,64,2,0.2447068119913798,4,4,0.6877807514045209,0.31514762516046213,0.04300385109114249,0.6864350157108088,0.14990394047641087,0.7394094993581515,0.6568766097726972,0.3206997084548105,0.01749271137026239,0.6566436518503692,0.17979706585665367,0.717201166180758,models/zone_8_transformer/trial_039.h5
16,0.00023091919671218745,rmsprop,2,18,64,2,128,2,0.25601508451060684,8,4,0.6755814210073101,0.29102564102564105,0.08846153846153847,0.6697647442373137,0.1789176278561242,0.7673076923076924,0.6628018998022734,0.30057803468208094,0.07514450867052024,0.658528405764071,0.15918719723736596,0.7514450867052023,models/zone_8_transformer/trial_040.h5
16,0.00019848442843623337,rmsprop,1,15,64,2,64,2,0.2215589504368946,4,4,0.6737686504827911,0.2864450127877238,0.11892583120204604,0.6631898981787223,0.18157610205755736,0.7723785166240409,0.6467906221355729,0.2808022922636103,0.11461318051575932,0.6365547327092805,0.19384235673828432,0.7707736389684814,models/zone_8_transformer/trial_041.h5
16,0.0002106452657808487,rmsprop,3,22,64,2,64,1,0.2387405579220666,8,4,0.6884438858199189,0.30803858520900324,0.06495176848874598,0.6853730748234963,0.14962758387339492,0.7485530546623794,0.6796972150108953,0.32748538011695905,0.04678362573099415,0.6780852427660031,0.12383052551359597,0.7222222222222222,models/zone_8_transformer/trial_042.h5
16,0.00012763600112906912,rmsprop,3,24,128,2,64,1,0.26241675892053884,8,4,0.6884195249770355,0.30521571152607857,0.0592401802962009,0.6858659077458806,0.15059673320155154,0.7520927237604637,0.6730090463512272,0.32941176470588235,0.011764705882352941,0.67290621052721,0.14493345309055305,0.7147058823529412,models/zone_8_transformer/trial_043.h5
16,0.00025215500496661333,rmsprop,3,25,128,4,128,1,0.25227299862092023,4,4,0.6937682847966536,0.32667525773195877,0.013530927835051547,0.6936363218442453,0.13780791538597115,0.7268041237113402,0.6805342340087066,0.34513274336283184,-0.0029498525073746312,0.6805278407442283,0.127720597875967,0.696165191740413,models/zone_8_transformer/trial_044.h5
16,0.00026787636289303426,rmsprop,1,24,64,4,128,1,0.26161088337602867,4,4,0.6728544560089211,0.3022508038585209,0.05787781350482315,0.6703605579648627,0.1877039607148846,0.7511254019292605,0.6708203932499369,0.31470588235294117,0.05,0.6689544080129826,0.15048583326528964,0.7352941176470589,models/zone_8_transformer/trial_045.h5
32,0.00018331324749693565,rmsprop,3,8,64,4,64,2,0.28299834819551445,8,2,0.6797630149786199,0.3052899936265137,0.05162523900573614,0.6777998164874524,0.16473182422966104,0.7495219885277247,0.6619684638946264,0.3258426966292135,0.0056179775280898875,0.6619446242092348,0.14542908581716352,0.7134831460674157,models/zone_8_transformer/trial_046.h5
16,0.00021679721153678623,rmsprop,1,17,128,2,64,1,0.2928628238459155,4,4,0.682223524411115,0.31306017925736235,0.04033290653008963,0.6810302444904766,0.16180006008368897,0.7400768245838668,0.6574774954783766,0.3227665706051873,0.005763688760806916,0.6574522316886507,0.1707557991333164,0.7146974063400576,models/zone_8_transformer/trial_047.h5
16,0.0002572516478674715,adam,2,24,128,2,128,1,0.2883396738867117,8,4,0.6881979901281852,0.296010296010296,0.11196911196911197,0.6790282700899294,0.15068914279858592,0.7651222651222651,0.6507913734559685,0.2823529411764706,0.1,0.643062525548415,0.20045725483791965,0.7705882352941177,models/zone_8_transformer/trial_048.h5
16,0.00023378769359887734,rmsprop,1,27,64,2,128,2,0.29159324302986755,4,4,0.6886412739037004,0.3389175257731959,-0.002577319587628866,0.6886364509285393,0.15050418436957802,0.7100515463917526,0.6781892455789837,0.34718100890207715,-0.020771513353115726,0.6778710770139204,0.13772326587209882,0.6913946587537092,models/zone_8_transformer/trial_049.h5
32,0.0002027789400254867,adam,1,24,64,2,64,1,0.28649508557126313,8,2,0.6991036981073663,0.3279742765273312,0.020578778135048232,0.6988007545773429,0.12308950304447774,0.7266881028938906,0.6773651374345779,0.35294117647058826,-0.03529411764705882,0.6764450123042378,0.13382869274107967,0.6823529411764706,models/zone_8_transformer/trial_050.h5
16,0.00010475058922056142,rmsprop,1,9,64,2,64,2,0.2558084205317811,4,4,0.6682041718566446,0.3038216560509554,0.054140127388535034,0.6660072536339056,0.19246801444880368,0.7484076433121019,0.6564951755290801,0.30704225352112674,0.036619718309859155,0.6554730442389407,0.15978281046964904,0.7380281690140845,models/zone_8_transformer/trial_051.h5
16,0.0002401764062766004,adam,2,23,64,4,128,1,0.2281517444292264,8,4,0.7105090788479778,0.34790996784565914,-0.012218649517684888,0.710404008807218,0.09424376301304604,0.7061093247588425,0.6849877452507417,0.35777126099706746,-0.05278592375366569,0.682950845520501,0.11218146906629367,0.6832844574780058,models/zone_8_transformer/trial_052.h5
32,0.0002920268530160869,adam,2,28,128,2,64,1,0.20417731404679257,8,2,0.6928203230275509,0.3174193548387097,0.05548387096774193,0.6905950622922488,0.1410830010851909,0.7393548387096774,0.6922186552431729,0.34226190476190477,0.020833333333333332,0.6919050793923173,0.10376248778144115,0.7083333333333334,models/zone_8_transformer/trial_053.h5
16,0.000132190871512879,adam,3,15,64,2,64,1,0.2851387722425474,8,2,0.6924690926692517,0.31690140845070425,0.04289372599231754,0.6911393293487736,0.13643500000369058,0.7387964148527529,0.6707136002231916,0.3237822349570201,0.025787965616045846,0.6702176619231554,0.13310445210897692,0.7220630372492837,models/zone_8_transformer/trial_054.h5
16,0.00012000901145508458,adam,1,17,128,4,128,2,0.2693458129347637,4,4,0.6760963496482454,0.3047375160051216,0.056338028169014086,0.6737449818660691,0.17678850467641527,0.7483994878361075,0.6661861861237687,0.3170028818443804,0.0345821325648415,0.6652879907900039,0.14864262044353826,0.729106628242075,models/zone_8_transformer/trial_055.h5
32,0.00019256967521512206,rmsprop,2,22,64,2,64,2,0.2858713655370799,4,2,0.6830673296709141,0.3046272493573265,0.06683804627249357,0.6797894177127423,0.16241058976094735,0.7519280205655527,0.6818447629055711,0.32456140350877194,0.049707602339181284,0.6800304662082753,0.11828514909279597,0.7280701754385965,models/zone_8_transformer/trial_056.h5
16,0.00021031879970523164,rmsprop,3,11,128,4,64,2,0.21338812594465997,4,4,0.6799444046088445,0.3128991060025543,0.034482758620689655,0.6790694608924652,0.1656168656983329,0.7401021711366539,0.664775409901017,0.32294617563739375,0.0169971671388102,0.6645580801693112,0.14229643012896398,0.7195467422096318,models/zone_8_transformer/trial_057.h5
16,0.0002471839617669649,rmsprop,2,8,64,4,64,1,0.22643571151005862,4,2,0.6667728153285394,0.29936305732484075,0.03694267515923567,0.6657486207370058,0.19592392879495713,0.7528662420382166,0.6555724833295525,0.32303370786516855,0.008426966292134831,0.6555183194526203,0.16186314185914108,0.7134831460674157,models/zone_8_transformer/trial_058.h5
16,0.00029611795641262047,rmsprop,1,29,128,4,64,2,0.2653675313133884,8,2,0.6579538173811682,0.292258064516129,0.06903225806451613,0.6543223770840837,0.22535845931204712,0.76,0.6601673238826563,0.2865671641791045,0.08955223880597014,0.6540652047366735,0.18673096109078813,0.7701492537313432,models/zone_8_transformer/trial_059.h5
32,0.00013312116448579842,adam,3,27,128,2,64,1,0.21573573526905698,4,2,0.7291178939141505,0.3496774193548387,0.0064516129032258064,0.7290893497485431,0.04872633453521136,0.7116129032258065,0.6649334542014866,0.34124629080118696,-0.026706231454005934,0.6643969263308234,0.17110172009640467,0.6913946587537092,models/zone_8_transformer/trial_060.h5
32,0.00010448920763085828,adam,1,25,64,2,64,1,0.20559120041604442,8,2,0.6961005563537387,0.32754182754182753,0.025096525096525095,0.6956480065263352,0.13107190832518367,0.7265122265122265,0.6585046078685182,0.31563421828908556,0.014749262536873156,0.6583394093009238,0.18327979546348505,0.7256637168141593,models/zone_8_transformer/trial_061.h5
16,0.000143318683578377,rmsprop,2,12,64,4,64,1,0.26232117389116344,8,2,0.6794746674856902,0.30842911877394635,0.03384418901660281,0.678631265581389,0.16676932859101468,0.7452107279693486,0.6571287406727709,0.3352272727272727,-0.03409090909090909,0.6562438508173141,0.16379094773693414,0.6988636363636364,models/zone_8_transformer/trial_062.h5
16,0.00010331252545468293,rmsprop,1,26,64,2,128,1,0.2877752637742968,4,2,0.6995537166271629,0.3193818415969092,0.0695428203477141,0.6960884991040741,0.12289880058855873,0.7392144236960722,0.6683902768070294,0.3106508875739645,0.05621301775147929,0.6660222659682252,0.16051778870667943,0.7396449704142012,models/zone_8_transformer/trial_063.h5
32,0.00020440884593231083,rmsprop,1,29,128,2,128,2,0.2350517813779772,4,4,0.6725013490812707,0.30774193548387097,0.05870967741935484,0.6699337566457182,0.19072470935580488,0.7451612903225806,0.6579025922547519,0.2955223880597015,0.08059701492537313,0.6529471204321537,0.1923012969737279,0.755223880597015,models/zone_8_transformer/trial_064.h5
16,0.0002039523691046149,rmsprop,3,13,128,4,128,1,0.21547785805618136,8,4,0.6766095709557702,0.2966751918158568,0.07289002557544758,0.6726719525002972,0.17465984376508592,0.7589514066496164,0.6623793767520535,0.3076923076923077,0.045584045584045586,0.660808999283931,0.15068191816981946,0.7407407407407407,models/zone_8_transformer/trial_065.h5
32,0.00013574391956659102,rmsprop,2,16,128,4,64,1,0.27478141950798873,8,2,0.6845655276068962,0.30985915492957744,0.04481434058898848,0.6830970915362486,0.1560352737018711,0.7445582586427657,0.654340064141139,0.3074712643678161,0.02586206896551724,0.6538287795203366,0.17678251067680617,0.735632183908046,models/zone_8_transformer/trial_066.h5
16,0.00013214760182664345,adam,1,11,128,4,64,1,0.22630919979644584,8,2,0.6892949666292423,0.319515306122449,0.04017857142857143,0.6881229784118297,0.14159848036712208,0.7340561224489796,0.6320074586284877,0.29745042492917845,0.025495750708215296,0.6314929884471119,0.22476792723194827,0.7365439093484419,models/zone_8_transformer/trial_067.h5
16,0.00028914317156912155,adam,3,22,128,2,64,2,0.2194746494543622,4,2,0.682345114517182,0.32540192926045014,0.0,0.682345114517182,0.16462736868973937,0.7234726688102894,0.6861196935798656,0.35964912280701755,-0.038011695906432746,0.685065942002991,0.10719439625119598,0.6783625730994152,models/zone_8_transformer/trial_068.h5
16,0.00028383548422182477,rmsprop,3,24,128,4,128,1,0.2606363407992252,4,4,0.6870150634156056,0.28010302640051515,0.15647134578235672,0.6689592030228799,0.15405897477817565,0.784932388924662,0.679532711414508,0.27941176470588236,0.17941176470588235,0.6554205707539809,0.12827631256634298,0.7823529411764706,models/zone_8_transformer/trial_069.h5
32,0.0001679931788847081,adam,3,15,128,4,128,2,0.2769967192733833,8,4,0.6864333769929432,0.3072983354673495,0.06914212548015365,0.6829422724755166,0.15142344459641688,0.7490396927016645,0.664274600587493,0.30945558739255014,0.05157593123209169,0.6622693321475909,0.14966933518969705,0.7392550143266475,models/zone_8_transformer/trial_070.h5
32,0.00020330084344096766,adam,3,15,64,4,64,2,0.26736979167818137,8,2,0.6826925677971601,0.3201024327784891,0.016645326504481434,0.6824896154748725,0.16064710280732541,0.7304737516005122,0.6728462402638877,0.3438395415472779,-0.022922636103151862,0.6724556608367067,0.12758282441540347,0.6934097421203438,models/zone_8_transformer/trial_071.h5
16,0.0002745484996816596,adam,1,13,64,4,64,1,0.21198784926547717,4,4,0.686021718469616,0.31992337164750956,0.01979565772669221,0.6857360499107311,0.1506348480934686,0.7330779054916986,0.6709265609159099,0.3418803418803419,-0.022792022792022793,0.670539315655315,0.12862170825215247,0.6951566951566952,models/zone_8_transformer/trial_072.h5
32,0.00019816107032130935,rmsprop,2,14,64,2,128,2,0.2939654421365022,4,4,0.674242968493302,0.2858056265984655,0.11572890025575447,0.6642367064595673,0.18042339234214544,0.7736572890025576,0.6414269805898185,0.2742857142857143,0.10285714285714286,0.6331263535755218,0.20536066219944815,0.7771428571428571,models/zone_8_transformer/trial_073.h5
32,0.00022255561927235425,rmsprop,1,24,128,2,128,2,0.2958526817061633,8,4,0.6661305454165704,0.3022508038585209,0.06302250803858521,0.6631425691489756,0.20385757513248637,0.7491961414790996,0.6552951737239351,0.29411764705882354,0.07058823529411765,0.6514822067746322,0.18935249448844638,0.7558823529411764,models/zone_8_transformer/trial_074.h5
16,0.0002441630918829875,adam,3,20,128,2,64,1,0.24729870245282976,4,2,0.6856638205120292,0.3031470777135517,0.07064868336544637,0.6820143974271226,0.15557985703616783,0.7546563904945408,0.6514741780386716,0.29069767441860467,0.05232558139534884,0.6493694158049034,0.1913831688428781,0.752906976744186,models/zone_8_transformer/trial_075.h5
32,0.00015019480669817097,adam,2,10,64,2,64,2,0.24765394243521371,4,4,0.6813851438692469,0.3048469387755102,0.07015306122448979,0.6777641642094595,0.16118616605002,0.75,0.6531107657330295,0.3022598870056497,0.05367231638418079,0.6509016475400417,0.1702781572084937,0.7429378531073446,models/zone_8_transformer/trial_076.h5
16,0.0002958746266071634,rmsprop,2,17,128,4,64,2,0.2613663772393193,8,2,0.6643671638328041,0.29019859064702114,0.06982703395259449,0.6606874553891782,0.20552696038600526,0.763613068545804,0.6596654466022319,0.3025936599423631,0.05475504322766571,0.6573890679666484,0.16522750446087187,0.7463976945244957,models/zone_8_transformer/trial_077.h5
32,0.00024208669702332076,rmsprop,2,21,128,4,128,1,0.21838861991033842,4,2,0.6804924734503738,0.30892742453436095,0.05330764290301863,0.6784012836299265,0.16826923076923084,0.7450224791265254,0.674396393545237,0.32653061224489793,0.023323615160349854,0.6739929558998922,0.13546177211917543,0.7201166180758017,models/zone_8_transformer/trial_078.h5
16,0.00011275847991823205,rmsprop,3,8,64,4,64,1,0.22624522642649872,4,2,0.6825700317996873,0.3078393881453155,0.05672402804333971,0.6802089627118747,0.15781926001638924,0.7476099426386233,0.6766573494312508,0.3398876404494382,0.0028089887640449437,0.6766515189678135,0.10708295505254906,0.702247191011236,models/zone_8_transformer/trial_079.h5
16,0.00010571425860398259,rmsprop,2,22,128,4,128,1,0.2969542264554546,4,4,0.6835375998331066,0.3129820051413882,0.04691516709511568,0.6819256685900902,0.16125688533913052,0.7416452442159382,0.6753816335059705,0.32748538011695905,0.017543859649122806,0.6751537335050477,0.13492127835519607,0.7192982456140351,models/zone_8_transformer/trial_080.h5
32,0.00019633033654044285,adam,1,21,128,4,128,2,0.2155717539068855,4,2,0.6802740518515997,0.32798459563543003,0.009627727856225931,0.6802059191736863,0.16835921449591895,0.7207958921694481,0.6722313915102287,0.34110787172011664,-0.014577259475218658,0.6720733198379255,0.1410036838363603,0.6967930029154519,models/zone_8_transformer/trial_081.h5
