batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
32,0.00014066734661201088,adam,2,18,64,2,64,2,0.23771679749613397,4,2,0.7030154829239319,0.28525641025641024,0.11858974358974358,0.6929410089943357,0.10887590010009551,0.7794871794871795,0.6383685854324694,0.2745664739884393,0.05491329479768786,0.6360023434874389,0.07792625073238968,0.7745664739884393,models/zone_4_transformer/trial_048.h5
32,0.00028288825935511764,adam,2,14,128,4,128,2,0.2533650127416263,8,4,0.6545141303310945,0.2647058823529412,0.0741687979539642,0.650298190227478,0.22628681465379752,0.7883631713554987,0.6347102826149447,0.26571428571428574,0.08857142857142856,0.6284999959410972,0.07972027972028006,0.7828571428571428,models/zone_4_transformer/trial_049.h5
16,0.0002482504757432978,adam,2,24,128,4,64,1,0.23298652859778599,8,2,0.6730709123297879,0.2702702702702703,0.11325611325611326,0.6634738169924805,0.18585764624022805,0.788931788931789,0.6552951737239351,0.2647058823529412,0.13529411764705881,0.6411764705882353,0.039548022598870025,0.7970588235294118,models/zone_4_transformer/trial_050.h5
32,0.00019216579968964106,rmsprop,1,11,128,2,64,1,0.28390684935949545,4,2,0.6408699444616557,0.26658163265306123,0.07142857142857142,0.6368769464331074,0.25658754932563765,0.7838010204081632,0.6431156456742816,0.28328611898017,0.039660056657223795,0.6418915902370073,0.05128488329283554,0.7620396600566572,models/zone_4_transformer/trial_051.h5
32,0.00017464013853736238,rmsprop,3,22,64,2,128,1,0.201672614760263,8,4,0.6319469227579796,0.2617363344051447,0.06623794212218649,0.6284659483271131,0.28191062170386305,0.7871382636655948,0.6839855680567694,0.32748538011695905,0.011695906432748537,0.6838855628558465,-0.051498847040737816,0.7222222222222222,models/zone_4_transformer/trial_052.h5
16,0.00014819376646270165,rmsprop,2,15,128,2,128,2,0.24589977455511852,4,2,0.6247200268633714,0.25847728726807423,0.06653870761356366,0.6211664127697891,0.2955089554885618,0.7901471529110684,0.6445717798427321,0.2722063037249284,0.054441260744985676,0.6422685797220069,0.053156456984620015,0.7793696275071633,models/zone_4_transformer/trial_053.h5
16,0.00011653722450116036,rmsprop,3,17,64,2,64,1,0.2901272959024585,8,4,0.6454972243679028,0.26666666666666666,0.08205128205128205,0.6402610825127572,0.2487280610441791,0.7858974358974359,0.6937348279619364,0.3314121037463977,0.03170028818443804,0.6930101754349651,-0.09156494876431598,0.723342939481268,models/zone_4_transformer/trial_054.h5
32,0.00010313161903838693,adam,3,11,128,2,128,1,0.2563958199623765,8,4,0.6407809730538522,0.27011494252873564,0.042784163473818644,0.639351054416654,0.257604310436352,0.7796934865900383,0.6518659206234476,0.32294617563739375,-0.0453257790368272,0.6502882070474288,0.02529268831455711,0.7138810198300283,models/zone_4_transformer/trial_055.h5
16,0.00018741765056869982,adam,2,26,128,4,64,2,0.2783548138980462,8,4,0.6633832373429621,0.2699742268041237,0.07667525773195877,0.6589371930915469,0.20960155571926675,0.7860824742268041,0.6749972605686247,0.3254437869822485,0.0,0.6749972605686247,-0.014105361596009836,0.7189349112426036,models/zone_4_transformer/trial_056.h5
16,0.00017599999861669116,adam,3,19,128,4,64,1,0.20051952223700303,8,4,0.6282808624375432,0.25994865211810014,0.05455712451861361,0.6259076307807117,0.2890484659749847,0.7875481386392811,0.6460582824697986,0.2956521739130435,0.034782608695652174,0.6451212866431794,0.057841835767115546,0.7507246376811594,models/zone_4_transformer/trial_057.h5
