batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
16,0.00014725376978934487,adam,2,13,64,2,64,1,0.29512921405795817,8,4,1.1015527814641646,0.5079872204472844,0.049201277955271565,1.1004534359067655,0.48181843860041895,0.6651757188498403,1.2148182892035646,0.7008547008547008,0.07407407407407407,1.2125578366962726,0.36410819582689236,0.5555555555555556,models/zone_2_transformer/trial_043.h5
32,0.0002728493749662832,rmsprop,1,21,64,4,128,2,0.2796329679151428,4,4,1.0269163181674608,0.4743260590500642,0.028883183568677792,1.0265100516924086,0.5513018901526678,0.6777920410783055,1.197665367438466,0.6705539358600583,0.08163265306122448,1.1948800953717915,0.392185676621861,0.577259475218659,models/zone_2_transformer/trial_044.h5
16,0.00018994674073018127,adam,2,26,128,2,64,2,0.21035018772703917,8,2,1.089429056939043,0.509020618556701,0.03350515463917526,1.088913713163581,0.49663969726374213,0.6675257731958762,1.2113858267710478,0.6982248520710059,0.09467455621301775,1.2076805660884187,0.38388263311086945,0.5591715976331361,models/zone_2_transformer/trial_045.h5
16,0.0002578453863127329,rmsprop,1,17,64,4,128,2,0.27237336550024616,4,4,1.0165090521037985,0.4852752880921895,-0.034571062740076826,1.0159210080660723,0.5594306900586757,0.6683738796414853,1.1551164218929628,0.6426512968299711,0.01440922190201729,1.15502654621051,0.42923982009762474,0.5850144092219021,models/zone_2_transformer/trial_046.h5
32,0.0002626369567629602,adam,3,28,128,4,64,2,0.23088660700638808,4,4,1.2398067281020566,0.6733376371852808,-0.09102646868947709,1.2364606362699344,0.3491139496066449,0.513234344738541,1.328488220640647,0.8482142857142857,0.050595238095238096,1.3275244156937522,0.2617382025136352,0.43452380952380953,models/zone_2_transformer/trial_047.h5
32,0.00027527855450854835,adam,3,19,64,2,64,1,0.2721182997805427,4,4,1.1204712010809832,0.5648267008985879,-0.08472400513478819,1.1172634225668456,0.465822578903602,0.6052631578947368,1.24876750832774,0.7304347826086957,0.0,1.24876750832774,0.3360733141606215,0.553623188405797,models/zone_2_transformer/trial_048.h5
16,0.00016189357931255792,rmsprop,1,18,128,4,128,2,0.2502906691487579,8,2,1.056689135106026,0.5092889173606663,-0.03010890454836643,1.0562600920786596,0.524161606000466,0.649583600256246,1.191249404830353,0.708092485549133,-0.02601156069364162,1.1909653828801874,0.39471912154001276,0.5289017341040463,models/zone_2_transformer/trial_049.h5
16,0.00025262336605833815,rmsprop,2,23,64,4,64,1,0.28167032558555005,8,2,1.0720056629883536,0.5305466237942122,-0.08938906752411575,1.0682723136383667,0.5118014742311728,0.6366559485530546,1.1962796679657604,0.6627565982404692,0.005865102639296188,1.1962652902091995,0.3958203232786789,0.5865102639296188,models/zone_2_transformer/trial_050.h5
16,0.00026783525752232113,rmsprop,1,11,64,4,128,1,0.2758841154765607,8,4,1.02612556418276,0.444515306122449,0.06568877551020408,1.0240208290075734,0.5496491506411594,0.7155612244897959,1.1624434556293097,0.6487252124645893,0.1501416430594901,1.15270649974519,0.4156399880616076,0.5892351274787535,models/zone_2_transformer/trial_051.h5
32,0.00012223737206484768,rmsprop,1,16,64,2,64,2,0.263895173217281,8,2,1.0849992113120013,0.48624440179142675,0.08061420345489444,1.0820002951704764,0.49779940614350215,0.6826615483045425,1.2082094665009577,0.6954022988505747,0.14367816091954022,1.1996360702385152,0.3744285127885747,0.5603448275862069,models/zone_2_transformer/trial_052.h5
32,0.0001374627823596765,adam,3,18,64,2,128,2,0.20435344251667767,8,4,1.1158086147081099,0.554842847979474,-0.05067350865939705,1.1146573734457497,0.4699820082266124,0.6100064143681847,1.243480106220632,0.7485549132947977,0.02601156069364162,1.2432080168969128,0.34047806522180624,0.5144508670520231,models/zone_2_transformer/trial_053.h5
32,0.0002627017731112176,adam,3,21,128,2,64,1,0.2716045057596195,8,2,1.094212397667028,0.4787917737789203,0.09575835475578406,1.0900142699536974,0.49109941688014014,0.6928020565552699,1.239533439923283,0.7084548104956269,0.119533527696793,1.2337564121188616,0.3489468528043105,0.565597667638484,models/zone_2_transformer/trial_054.h5
32,0.00015066275304052347,adam,2,18,64,4,128,1,0.27993424115182397,8,4,1.1157382286503383,0.5628205128205128,-0.04487179487179487,1.1148355559887648,0.46977185726167114,0.6019230769230769,1.224744871391589,0.7312138728323699,0.04335260115606936,1.2239773494525963,0.3602020857011541,0.5173410404624278,models/zone_2_transformer/trial_055.h5
32,0.0002602296174803547,rmsprop,1,20,64,4,128,1,0.20800689110749954,8,4,1.0436281510997103,0.47851186658114175,0.01796023091725465,1.0434735971136015,0.5363366563466192,0.6818473380372033,1.1995638742360046,0.6773255813953488,0.055232558139534885,1.1982916393322018,0.3884828787416279,0.5726744186046512,models/zone_2_transformer/trial_056.h5
32,0.00022297029643975286,rmsprop,2,27,64,2,128,2,0.2513086019464552,4,2,1.129580010160969,0.5925209542230819,-0.06898774983881367,1.1274713698038774,0.459137172118004,0.574468085106383,1.2373993979429898,0.7537091988130564,0.02373887240356083,1.2371716679453508,0.35832263206837,0.49554896142433236,models/zone_2_transformer/trial_057.h5
32,0.0002897647058531113,rmsprop,2,9,64,4,128,2,0.26495607367060314,4,2,1.0684060069999135,0.5449330783938815,-0.11790949649458253,1.0618798173192168,0.511517943996846,0.6144040790312301,1.1469494137696217,0.6788732394366197,-0.036619718309859155,1.1463646688455578,0.4284773645527379,0.5464788732394367,models/zone_2_transformer/trial_058.h5
16,0.0001245274843807942,adam,2,12,128,2,128,2,0.2709540486819588,8,4,1.0956782628505821,0.5504469987228607,-0.06896551724137931,1.0935056529871705,0.4870633361999396,0.6155810983397191,1.1918282365569903,0.7159090909090909,-0.022727272727272728,1.1916115208107572,0.38683649437701184,0.5227272727272727,models/zone_2_transformer/trial_059.h5
32,0.00021080428745191902,rmsprop,2,24,64,2,64,2,0.23981599807709086,8,4,1.0789312601332228,0.5218790218790219,-0.016087516087516088,1.0788113161803587,0.505732143183669,0.6473616473616474,1.2199324957216473,0.7176470588235294,0.029411764705882353,1.2195778950991745,0.37284922717993574,0.538235294117647,models/zone_2_transformer/trial_060.h5
16,0.00025355632747153133,adam,2,23,64,2,64,2,0.21646570798901243,8,2,1.0369383576453666,0.48488745980707393,0.005144694533762058,1.0369255950522316,0.5432188387882042,0.6726688102893891,1.209687194486409,0.6774193548387096,0.0967741935483871,1.2058100447282143,0.38220151909028843,0.5777126099706745,models/zone_2_transformer/trial_061.h5
16,0.00013424012461115846,rmsprop,3,8,64,2,64,2,0.26511299774856,8,2,1.067510819572522,0.46016571064372214,0.11089866156787763,1.0617348241283466,0.5123361718963488,0.7087316762268961,1.2316062408839399,0.6966292134831461,0.15168539325842698,1.2222297141111838,0.3398056918749808,0.5730337078651685,models/zone_2_transformer/trial_062.h5
32,0.00019685022602147184,adam,2,26,64,4,128,2,0.29753741279148804,4,4,1.1073209985430752,0.5702319587628866,-0.07925257731958762,1.1044812460167153,0.4799703278463091,0.6018041237113402,1.2427303401079624,0.7455621301775148,0.0,1.2427303401079624,0.3515861582336166,0.5207100591715976,models/zone_2_transformer/trial_063.h5
16,0.0002626955692878899,rmsprop,1,12,128,4,128,2,0.2497370273047509,4,4,1.0485958642559963,0.4652201659221442,0.0389278876834716,1.0478730391107898,0.5299542339514163,0.6962348436502872,1.1481209945740989,0.6363636363636364,0.11931818181818182,1.1419041070376361,0.43098426678186696,0.59375,models/zone_2_transformer/trial_064.h5
16,0.0001861855538695081,rmsprop,3,18,128,4,64,2,0.20511576873830084,4,4,1.1628193382214993,0.6709429121231558,-0.2450288646568313,1.136710019673826,0.42438025416882996,0.5099422706863374,1.2550476121129908,0.8294797687861272,-0.20520231213872833,1.2381585196425537,0.3281505524222138,0.43352601156069365,models/zone_2_transformer/trial_065.h5
32,0.00025099303445855876,adam,3,23,128,2,64,1,0.21370363735675205,8,4,1.148834113273026,0.5720720720720721,-0.026383526383526385,1.1485311181484763,0.43961118058026827,0.5958815958815958,1.2455198304699293,0.7478005865102639,0.07917888563049853,1.2430005439114473,0.3450593258492236,0.5073313782991202,models/zone_2_transformer/trial_066.h5
32,0.00021874493112619735,rmsprop,3,25,128,4,64,2,0.23312395935789226,4,4,1.069733563513465,0.48195876288659795,0.01675257731958763,1.0696023784848123,0.5146754084367026,0.6849226804123711,1.2193136035150327,0.6489675516224189,0.11799410029498525,1.2135909755813081,0.37463947410801857,0.6106194690265486,models/zone_2_transformer/trial_067.h5
32,0.00013410241234933186,rmsprop,1,28,64,2,64,1,0.20189373675066127,8,4,1.1395249386262367,0.5080593165699548,0.18181818181818182,1.1249263240370273,0.44957163448492166,0.6847195357833655,1.318368399991155,0.7619047619047619,0.32142857142857145,1.2785847299121893,0.27294285036755983,0.5357142857142857,models/zone_2_transformer/trial_068.h5
16,0.00024115504643035306,adam,3,17,128,4,128,1,0.24596635320195864,8,4,1.0821986167769049,0.4814102564102564,0.06346153846153846,1.0803362806505856,0.5011705371869584,0.6858974358974359,1.258973553821486,0.7319884726224783,0.12103746397694524,1.2531417882809317,0.3219911469842194,0.5504322766570605,models/zone_2_transformer/trial_069.h5
16,0.00015580127918435135,rmsprop,1,16,128,2,128,2,0.24798034232020613,8,4,1.083819222696112,0.49008317338451696,0.08317338451695458,1.080623105246968,0.4988911465649293,0.6826615483045425,1.1646123127807209,0.6781609195402298,0.13218390804597702,1.1570865367526115,0.41876035046497484,0.5517241379310345,models/zone_2_transformer/trial_070.h5
32,0.000249467699943601,adam,1,24,128,4,64,1,0.2615677034414492,4,2,1.1198300284438265,0.5659163987138264,-0.01929260450160772,1.119663828127017,0.4672707749025109,0.6,1.2366938848016846,0.7470588235294118,0.07647058823529412,1.2343273527880805,0.35549722951297746,0.5088235294117647,models/zone_2_transformer/trial_071.h5
32,0.00012010898095546959,adam,1,24,64,4,128,2,0.2650538691874265,8,4,1.0972048673334993,0.5311897106109325,-0.012861736334405145,1.0971294803434943,0.48857994390641046,0.6360128617363344,1.1719767112723298,0.6911764705882353,0.04411764705882353,1.1711460391354696,0.4211869349664624,0.5441176470588235,models/zone_2_transformer/trial_072.h5
16,0.00028678452211564005,adam,2,22,64,4,64,1,0.22983922106620808,4,4,1.0767465037876942,0.5089974293059126,-0.016709511568123392,1.0766168425406404,0.5072159678216709,0.6613110539845758,1.199415062114892,0.7017543859649122,0.023391812865497075,1.1991869388543788,0.39152949344750765,0.5497076023391813,models/zone_2_transformer/trial_073.h5
16,0.00026176277564860396,rmsprop,1,30,128,4,64,1,0.2736617895492257,8,2,1.1288802246707483,0.5564880568108457,-0.014202711426726921,1.128790877284543,0.46037418585615997,0.6113621691413815,1.207511421202851,0.7095808383233533,0.0748502994011976,1.2051893067128003,0.3923234406288293,0.5389221556886228,models/zone_2_transformer/trial_074.h5
16,0.000136956240209468,adam,2,17,64,2,128,2,0.2235521252801534,8,4,1.0859890410632222,0.5413196668802049,-0.033952594490711085,1.0854581607030123,0.4974076400727814,0.6201153106982703,1.2039799513874554,0.7348703170028819,0.008645533141210375,1.203948910086987,0.3799300853328407,0.5100864553314121,models/zone_2_transformer/trial_075.h5
32,0.00023805807548376283,rmsprop,2,26,64,2,64,2,0.21531855646891793,8,4,1.0906112917491373,0.5012886597938144,0.041237113402061855,1.08983140446997,0.49554662385932036,0.6701030927835051,1.2211159897221187,0.6982248520710059,0.13609467455621302,1.2135083435693665,0.37394525622556085,0.5680473372781065,models/zone_2_transformer/trial_076.h5
32,0.00011562054442948804,adam,1,24,64,2,64,2,0.2854486007394951,8,2,1.1062523275540033,0.5446945337620579,-0.023794212218649517,1.1059964049143847,0.4801109151997325,0.6237942122186495,1.2259450136407375,0.7441176470588236,0.03823529411764706,1.2253486192730316,0.3666520851560221,0.5088235294117647,models/zone_2_transformer/trial_077.h5
32,0.0002446560159650005,rmsprop,2,7,64,2,64,2,0.23445288665621344,4,2,1.044216590423094,0.4907702100572883,-0.008274984086569064,1.044183801997138,0.5329011086973274,0.6677275620623806,1.1881770515720091,0.6666666666666666,0.07282913165266107,1.1859429258885403,0.38443643131324867,0.5770308123249299,models/zone_2_transformer/trial_078.h5
32,0.0001751291067603975,adam,3,18,64,2,128,1,0.2727858140906128,4,2,1.1074417352263293,0.5182809493264914,0.0359204618345093,1.1068590322813014,0.4779008756977243,0.6452854393842207,1.2619372207574147,0.7485549132947977,0.0953757225433526,1.2583278669258984,0.3207540447424584,0.5260115606936416,models/zone_2_transformer/trial_079.h5
16,0.00019212505570971925,adam,2,13,64,2,128,1,0.2240666294143212,4,2,1.0795810333957019,0.5009584664536741,0.04472843450479233,1.0786540570611516,0.5022837451327878,0.6702875399361022,1.2089410496539776,0.6752136752136753,0.1282051282051282,1.2021239148442093,0.37024614760462504,0.5783475783475783,models/zone_2_transformer/trial_080.h5
32,0.00014686785569751232,adam,1,11,128,2,128,2,0.22369040347767208,4,2,1.0687466433889288,0.49936224489795916,0.03380102040816327,1.068212000856791,0.5114607079335654,0.6594387755102041,1.1960747889868169,0.6997167138810199,0.13314447592067988,1.1886410094648703,0.38133793285348405,0.5495750708215298,models/zone_2_transformer/trial_081.h5
