fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
20,5,100,3,0.23398014771230502,0.805459287967253,0.9755275188369745,1,0.0,5,models/zone_6/trial_001.json,0.4500712225764966,0.16794872283935547,0.052564102564102565,0.4469911830067043,0.8273105621337891,0.8474358974358974,0.9168747571803151,0.4780219793319702,0.06043956043956044,0.9148805387553139,0.40047478675842285,0.6593406593406593
7,6,300,7,0.07048946112633347,0.8098428583842701,0.8877093708502921,0,0.0,5,models/zone_6/trial_002.json,0.0,0.0,0.0,0.0,1.0,1.0,0.88640525082176,0.4670329689979553,0.08791208791208792,0.8820350052652236,0.4396594166755676,0.6510989010989011
25,3,100,3,0.15694396611192918,0.9156607072420692,0.9032992364789602,0,0.0,1,models/zone_6/trial_003.json,0.47847560793092936,0.1929260492324829,0.04244372990353698,0.4765893793867916,0.8053128719329834,0.8237942122186496,0.8879535832302128,0.48076921701431274,0.03571428571428571,0.8872350467928196,0.43770021200180054,0.6346153846153846
22,7,200,7,0.29865369254272484,0.883025573478611,0.842065492250252,0,1.0,5,models/zone_6/trial_004.json,0.0,0.0,0.0,0.0,1.0,1.0,0.9535935610340174,0.4862637221813202,0.09615384615384616,0.9487334173573112,0.3514939546585083,0.6565934065934066
22,5,300,3,0.2840200844594582,0.8032290920723313,0.8760058265975292,1,0.1,1,models/zone_6/trial_005.json,0.3961226781931731,0.14533762633800507,0.03858520900321544,0.3942389693141977,0.8665627241134644,0.8604501607717042,0.9153753780128233,0.4862637221813202,0.046703296703296704,0.9141831818564219,0.40243399143218994,0.6428571428571429
18,5,200,3,0.13590317662300744,0.9695616314590004,0.8601388875087482,5,0.0,10,models/zone_6/trial_006.json,0.6995634795554978,0.31704181432724,0.05466237942122187,0.6974246137039659,0.5838289260864258,0.7440514469453376,0.8956549636929011,0.48351648449897766,0.07692307692307693,0.8923455846444742,0.42790400981903076,0.6428571428571429
27,6,200,3,0.2858796518268287,0.8549432258749442,0.9294719232579041,1,0.0,1,models/zone_6/trial_007.json,0.4075905616154142,0.14810045063495636,0.04507405022537025,0.40509060816924797,0.8588662147521973,0.8602704443013522,0.9650485481640642,0.5137362480163574,-0.0027472527472527475,0.9650446279426791,0.3358200788497925,0.6483516483516484
14,4,300,3,0.0471050078451662,0.8311516629758781,0.9390140421238731,0,0.0,10,models/zone_6/trial_008.json,0.5274194451153078,0.2124919444322586,0.06052801030264005,0.5239347682294618,0.7636829614639282,0.8126207340631036,0.9258201043711496,0.5,0.06043956043956044,0.9238451800365307,0.388719379901886,0.6346153846153846
13,5,200,7,0.1303141473885082,0.8314965388465512,0.8344839977840148,5,0.0,10,models/zone_6/trial_009.json,0.6132261895410469,0.26915648579597473,0.06825499034127495,0.6094158007253704,0.6805343627929688,0.7701223438506117,0.9002441816748411,0.48076921701431274,0.10164835164835165,0.8944871005479808,0.4220263361930847,0.6428571428571429
28,4,200,3,0.23810146664893905,0.8059960253500275,0.8408153791816009,1,1.0,5,models/zone_6/trial_010.json,0.46942606491993616,0.18685567378997803,0.045103092783505154,0.4672542517341395,0.8128912448883057,0.8286082474226805,0.8956549636929011,0.4780219793319702,0.06593406593406594,0.893224776384536,0.42790400981903076,0.6510989010989011
15,7,200,3,0.23714798068620793,0.8663164094515099,0.9777640901066398,0,1.0,1,models/zone_6/trial_011.json,0.20306922990619494,0.04123711213469505,0.029639175257731958,0.20089458104215582,0.9649854898452759,0.9587628865979382,0.9621975708471926,0.5302197933197021,0.013736263736263736,0.9620995223378627,0.33973854780197144,0.6126373626373627
20,3,300,5,0.23112566548263402,0.9445045434314081,0.833948046204705,0,0.0,5,models/zone_6/trial_012.json,0.0,0.0,0.0,0.0,1.0,1.0,0.9078413047751032,0.4890109896659851,0.005494505494505495,0.9078246717209193,0.41223013401031494,0.6428571428571429
14,3,200,3,0.042599071047692096,0.8951378739840289,0.9966737574563576,5,0.1,1,models/zone_6/trial_013.json,0.6711084739482018,0.3086340129375458,0.047036082474226804,0.6694581427420403,0.6175758838653564,0.7442010309278351,0.9002441816748411,0.48076921701431274,0.0521978021978022,0.8987296311379077,0.4220263361930847,0.6401098901098901
26,3,200,5,0.146151224455753,0.9805765900863135,0.8256397222323365,5,1.0,5,models/zone_6/trial_014.json,0.6330665031515179,0.2744845449924469,0.07087628865979381,0.629086438879509,0.6597027778625488,0.7725515463917526,0.946363763055484,0.5274725556373596,0.04945054945054945,0.9450709173196656,0.3612900972366333,0.6043956043956044
26,3,200,5,0.22712848567229443,0.9703936942983262,0.8392574192968503,0,1.0,1,models/zone_6/trial_015.json,0.0,0.0,0.0,0.0,1.0,1.0,0.934679812211918,0.5054945349693298,0.04395604395604396,0.9336456714547056,0.3769639730453491,0.6263736263736264
11,4,300,3,0.22552371894932435,0.9434536135253885,0.8564599557025998,5,0.0,1,models/zone_6/trial_016.json,0.6867674262422624,0.31572166085243225,0.045103092783505154,0.6852847550890396,0.5995215177536011,0.7403350515463918,0.8833005113321865,0.4780219793319702,0.04395604395604396,0.8822061246780791,0.4435778856277466,0.6373626373626373
14,5,100,7,0.20121711416036903,0.8657251517630524,0.9947913489671785,5,1.0,10,models/zone_6/trial_017.json,0.6212516440018636,0.26868557929992676,0.07152061855670103,0.6171210654066911,0.6722860932350159,0.7757731958762887,0.8925823653973912,0.47252747416496277,0.07142857142857142,0.8897197625583968,0.4318224787712097,0.6565934065934066
23,7,200,3,0.10510376395572775,0.8749541396814612,0.8290441998531947,5,0.0,10,models/zone_6/trial_018.json,0.6758919333073511,0.3086340129375458,0.047036082474226804,0.674253293542341,0.6121048927307129,0.7454896907216495,0.8817440420197687,0.4752747118473053,0.07417582417582418,0.8786185034361415,0.44553709030151367,0.6401098901098901
19,3,100,3,0.014153301875716385,0.9269261301072151,0.9670758184712711,0,0.0,5,models/zone_6/trial_019.json,0.8225244037868917,0.37371134757995605,0.11984536082474227,0.8137465706479903,0.4255431890487671,0.7184278350515464,0.9434563565209846,0.4890109896659851,0.16483516483516483,0.9289452397981564,0.36520856618881226,0.6428571428571429
17,3,300,5,0.1503150094950745,0.8687803539451187,0.9257425842725125,5,0.1,5,models/zone_6/trial_020.json,0.616566816721836,0.2719072103500366,0.07474226804123711,0.6120197975092878,0.6772099733352661,0.770618556701031,0.8910421097434507,0.48076921701431274,0.057692307692307696,0.8891724476102371,0.4337817430496216,0.6401098901098901
13,6,300,5,0.1683050337997099,0.8235638257040985,0.8558610389463015,5,0.1,5,models/zone_6/trial_021.json,0.616566816721836,0.2719072103500366,0.061855670103092786,0.6134562048356468,0.6772099733352661,0.7719072164948454,0.8848542428004992,0.46978020668029785,0.057692307692307696,0.8829714777953868,0.4416186809539795,0.6483516483516484
12,5,200,5,0.23388225904987175,0.8912632013309718,0.8193006823480319,1,1.0,5,models/zone_6/trial_022.json,0.4277729382832951,0.1585051566362381,0.05283505154639175,0.4244975241974205,0.8446230888366699,0.8530927835051546,0.8676100723725737,0.4615384638309479,0.04945054945054945,0.8661996859306125,0.46317023038864136,0.6538461538461539
9,5,200,7,0.017370057029862152,0.9086637573334995,0.8189167040990667,1,0.0,1,models/zone_6/trial_023.json,0.344320636394157,0.11082474142313004,0.07216494845360824,0.33667331531562744,0.8993332982063293,0.8930412371134021,0.88640525082176,0.47252747416496277,0.0989010989010989,0.8808705116817345,0.4396594166755676,0.6483516483516484
24,5,100,5,0.09903881759378162,0.8872328215141573,0.9968623398833701,0,1.0,1,models/zone_6/trial_024.json,0.22128956450416343,0.048969071358442307,0.030927835051546393,0.21911764233847714,0.9584202766418457,0.9510309278350515,0.9063269812674779,0.4752747118473053,0.07417582417582418,0.9032865096614743,0.4141893982887268,0.6593406593406593
19,7,100,3,0.2536037166965497,0.8443714183210006,0.8033438476900415,5,1.0,5,models/zone_6/trial_025.json,0.6834758111849644,0.3150773048400879,0.04188144329896907,0.6821914100638672,0.6033512353897095,0.7384020618556701,0.9123692275101315,0.46978020668029785,0.10714285714285714,0.9060562844442104,0.4063524603843689,0.6703296703296703
23,7,100,7,0.25937859739261004,0.9050090447768497,0.9600519978004042,1,1.0,1,models/zone_6/trial_026.json,0.33770755814014836,0.10760309547185898,0.043170103092783504,0.3349369104048339,0.9031630158424377,0.895618556701031,0.9434563565209846,0.5,0.07692307692307693,0.9403152292431387,0.36520856618881226,0.6373626373626373
29,7,100,5,0.0560374411869052,0.9360793801630073,0.9269814679537902,5,0.0,10,models/zone_6/trial_027.json,0.6099328153383223,0.26499032974243164,0.06511927788523533,0.6064466444105551,0.6842771768569946,0.7749838813668601,0.88640525082176,0.4615384638309479,0.0989010989010989,0.8808705116817345,0.4396594166755676,0.6593406593406593
11,7,300,5,0.25890560693023257,0.8556842759980443,0.9918113529222404,1,0.1,5,models/zone_6/trial_028.json,0.37231739480779474,0.12572534382343292,0.048355899419729204,0.36916385521138545,0.8823563456535339,0.8800773694390716,0.9108623990595104,0.48351648449897766,0.07142857142857142,0.9080574259671043,0.40831172466278076,0.6483516483516484
