fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
27,3,100,7,0.08975850232704458,0.8446421476297645,0.9472942428328025,5,1.0,10,models/zone_1/trial_001.json,0.6189744888897044,0.2685125470161438,0.08306503541532517,0.6133756001073876,0.7385551333427429,0.7804249839021249,1.4219627772474634,0.7252747416496277,0.4175824175824176,1.359265590862965,0.4997413754463196,0.6181318681318682
9,7,200,3,0.0186411936370404,0.8437275949607207,0.9010710576206725,0,1.0,1,models/zone_1/trial_002.json,0.6404481736819391,0.28010302782058716,0.09207984546039923,0.6337942561358996,0.7201001644134521,0.7765614938828075,1.381788920219327,0.7060439586639404,0.32142857142857145,1.3438840473828264,0.5276090502738953,0.6181318681318682
29,7,200,3,0.14027062342231755,0.8556381416461326,0.9738600641585868,0,1.0,5,models/zone_1/trial_003.json,0.3211841353941504,0.09284332394599915,0.041263700838168924,0.31852246245525667,0.9296774864196777,0.912314635718891,1.3607528543745468,0.7032967209815979,0.23076923076923078,1.3410420999277128,0.5418827533721924,0.6098901098901099
17,5,100,3,0.28759179093996656,0.8673189090225254,0.8185491686760297,0,0.1,5,models/zone_1/trial_004.json,0.33301079936100353,0.10186976194381714,0.036105738233397806,0.3310476879079513,0.9244033098220825,0.9026434558349452,1.4044669821563216,0.7472527623176575,0.22527472527472528,1.3862823560443485,0.5119760036468506,0.5851648351648352
26,5,100,7,0.14323321510483433,0.8249652325706419,0.984459074405632,0,1.0,5,models/zone_1/trial_005.json,0.0671804818102985,0.004513217136263847,0.004513217279174726,0.06702871137777965,0.9969233870506287,0.9954867827208252,1.4344658550667622,0.7445054650306702,0.3489010989010989,1.3913879153125892,0.4909052848815918,0.6016483516483516
27,7,200,7,0.06576369117443137,0.8139110297647483,0.932252663713542,1,0.0,1,models/zone_1/trial_006.json,0.31098520785139083,0.09155383706092834,0.058027079303675046,0.30552357831588617,0.9340726137161255,0.9110251450676983,1.3607528543745468,0.692307710647583,0.3241758241758242,1.3215742077795998,0.5418827533721924,0.6236263736263736
10,6,200,5,0.19434848883667605,0.8729664357940169,0.8740361934233766,0,1.0,5,models/zone_1/trial_007.json,0.035909478001790826,0.0012894906103610992,0.0012894906511927789,0.03588631863333526,0.9991209506988525,0.9987105093488072,1.4363797840147958,0.7445054650306702,0.29395604395604397,1.405978896501838,0.48954588174819946,0.6043956043956044
29,3,300,7,0.05963020797744813,0.9458253595900699,0.8326804987523857,1,0.1,10,models/zone_1/trial_008.json,0.3774767781371947,0.12185686826705933,0.07285622179239201,0.3703791137509509,0.9028670191764832,0.8878143133462283,1.4083736914244938,0.7307692170143127,0.4010989010989011,1.3500504268558775,0.5092571973800659,0.5961538461538461
29,7,100,7,0.10404199298044332,0.9536627155184745,0.8111875895098568,0,0.1,5,models/zone_1/trial_009.json,0.08795990068109379,0.007736944127827883,0.007736943907156673,0.0876189683010145,0.9947258234024048,0.9922630560928434,1.4459112628232433,0.7280219793319702,0.38186813186813184,1.3945737952947788,0.48274892568588257,0.6181318681318682
15,3,100,7,0.264146611677074,0.8629355761596956,0.931087733058976,1,1.0,5,models/zone_1/trial_010.json,0.3909023444745832,0.13733075559139252,0.06125080593165699,0.3860738024511205,0.8958348035812378,0.8704061895551257,1.4219627772474634,0.7362637519836426,0.45054945054945056,1.3486968579290197,0.4997413754463196,0.6098901098901099
11,5,100,3,0.22604680480656592,0.9077954579334581,0.9494027623304516,1,1.0,5,models/zone_1/trial_011.json,0.5135181037289346,0.20825274288654327,0.05609284332688588,0.5104453262558378,0.8202380537986755,0.8168923275306254,1.3485849470059632,0.7032967209815979,0.25824175824175827,1.323628540407589,0.5500391125679016,0.6208791208791209
18,4,100,7,0.153119592117993,0.9511564315067476,0.9722205819333332,0,1.0,1,models/zone_1/trial_012.json,0.04397995034054689,0.0019342360319569707,0.0019342359767891683,0.0439373953253406,0.9986814260482788,0.9980657640232108,1.4638500861555288,0.791208803653717,0.35714285714285715,1.4196147795965566,0.4698346257209778,0.5741758241758241
28,6,300,3,0.121582520385605,0.9191776856722256,0.8936099775569355,1,1.0,1,models/zone_1/trial_013.json,0.46820231867427514,0.18697614967823029,0.05415860735009671,0.4650594112075042,0.8505646586418152,0.8284977433913604,1.3887301619217556,0.7252747416496277,0.24725274725274726,1.3665421718876434,0.5228511095046997,0.6098901098901099
28,3,300,7,0.2277545618815668,0.9537197465314892,0.8680350946062091,1,0.1,1,models/zone_1/trial_014.json,0.3416122155684936,0.10896196216344833,0.06382978723404255,0.3355959805995944,0.9204476475715637,0.8949065119277885,1.4430583800034371,0.7472527623176575,0.3241758241758242,1.4061748175235922,0.4847880005836487,0.6043956043956044
21,3,300,7,0.0863828247178163,0.9001172226100597,0.8357303761060263,0,1.0,5,models/zone_1/trial_015.json,0.04397995034054689,0.0019342360319569707,0.0019342359767891683,0.0439373953253406,0.9986814260482788,0.9980657640232108,1.4044669821563216,0.7417582273483276,0.35714285714285715,1.3582991025982862,0.5119760036468506,0.5934065934065934
27,7,300,3,0.05432338787939409,0.9525021600150303,0.9078758060239251,5,0.0,10,models/zone_1/trial_016.json,0.6458716816950731,0.2817537188529968,0.07414571244358478,0.6416016201562283,0.7156333327293396,0.7762733720180529,1.400549332950691,0.708791196346283,0.3516483516483517,1.3556850291721374,0.5146947503089905,0.6208791208791209
17,6,100,3,0.27943859871673893,0.9757443755646369,0.9663331058722359,1,0.0,1,models/zone_1/trial_017.json,0.47231545260380914,0.1831076741218567,0.06060606060606061,0.4684109179707122,0.8479275703430176,0.8362346872985171,1.3607528543745468,0.7197802066802979,0.23626373626373626,1.340084996772612,0.5418827533721924,0.6016483516483516
14,7,100,3,0.22225320250494204,0.9632046506840177,0.9955968987354669,5,0.0,1,models/zone_1/trial_018.json,0.6478651117213857,0.28691166639328003,0.08446163765312702,0.6423359235853163,0.7138752937316895,0.7717601547388782,1.3827826717629494,0.7032967209815979,0.3131868131868132,1.3468488898661946,0.5269293785095215,0.6208791208791209
28,6,300,3,0.08686642239261713,0.9744866082170515,0.8846275880401774,0,1.0,10,models/zone_1/trial_019.json,0.38758954351791136,0.13217279314994812,0.04577691811734365,0.3848767785040255,0.8975928425788879,0.8768536428110896,1.3877406693414438,0.7225274443626404,0.27197802197802196,1.3608277375866125,0.5235308408737183,0.5961538461538461
29,4,300,5,0.12570776699925446,0.9343373919276566,0.8746841005058588,5,0.1,1,models/zone_1/trial_020.json,0.5586203988927793,0.23468729853630066,0.0851063829787234,0.5520993037171225,0.7872743606567383,0.8007736943907157,1.3678008529310137,0.7005494236946106,0.29945054945054944,1.3346192300850777,0.5371248722076416,0.6153846153846154
14,4,100,5,0.016099935402047075,0.910784304484896,0.9176880228820702,0,0.0,10,models/zone_1/trial_021.json,0.7159417063782237,0.2843326926231384,0.1644100580270793,0.6968083428523671,0.6505849957466125,0.7975499677627337,1.5583874558758568,0.7802197933197021,0.5659340659340659,1.4519952002629917,0.3991459012031555,0.6208791208791209
27,3,100,3,0.2725718037717771,0.9719270800507493,0.8141714699777307,0,0.1,10,models/zone_1/trial_022.json,0.3974450972866191,0.14248871803283691,0.04964539007092199,0.3943322710809013,0.8923186659812927,0.8652482269503546,1.3897189070847829,0.7115384340286255,0.2445054945054945,1.3680408416693213,0.5221714973449707,0.6043956043956044
22,4,300,3,0.21977224410548155,0.9764766150281475,0.91524232994418,0,0.1,5,models/zone_1/trial_023.json,0.1544525049705583,0.023855576291680336,0.017408123791102514,0.15346834941817825,0.9837379455566406,0.9761444229529336,1.3907069921431727,0.7307692170143127,0.17032967032967034,1.380236841078849,0.5214917659759521,0.6016483516483516
13,3,100,7,0.13500484289784948,0.8847157246039842,0.893404933607335,5,0.0,10,models/zone_1/trial_024.json,0.6209329360924738,0.26692456007003784,0.0851063829787234,0.6150728479480457,0.737169623374939,0.7840103159252095,1.377806833090736,0.7060439586639404,0.38186813186813184,1.3238309477479333,0.5303278565406799,0.6043956043956044
27,3,100,5,0.22118194064794297,0.9601185021723397,0.8218538064489609,0,0.0,10,models/zone_1/trial_025.json,0.1367392184058251,0.01869761385023594,0.014829142488716958,0.1359327443088847,0.9872540235519409,0.9813023855577047,1.3847679923700453,0.7252747416496277,0.33516483516483514,1.3435947867014617,0.5255699157714844,0.5934065934065934
21,4,200,3,0.09077809195341273,0.8499612895764201,0.9846531198552025,1,1.0,1,models/zone_1/trial_026.json,0.4824448861877328,0.19148936867713928,0.06254029658284978,0.47837409403481057,0.8413348197937012,0.8278529980657641,1.3404116302923692,0.6978021860122681,0.2032967032967033,1.3249051842045108,0.555476725101471,0.6043956043956044
8,7,100,3,0.278646425072357,0.9697391468828611,0.8332622221207828,1,0.1,1,models/zone_1/trial_027.json,0.504013552810842,0.20502901077270508,0.04771115409413282,0.5017502407174145,0.8268308043479919,0.8175370728562218,1.423893428607884,0.7362637519836426,0.24725274725274726,1.402261960707947,0.49838197231292725,0.6153846153846154
19,3,100,5,0.010625059721913665,0.8780843515175627,0.9853036147118667,1,0.1,5,models/zone_1/trial_028.json,0.7676569774398292,0.3094777464866638,0.2076079948420374,0.7390508426845669,0.5982826352119446,0.7872340425531915,1.633273556971353,0.8159340620040894,0.6456043956043956,1.50025910494111,0.3400120735168457,0.6181318681318682
29,7,300,7,0.15113470937975554,0.8379795734535275,0.843540179682835,0,1.0,10,models/zone_1/trial_029.json,0.0,0.0,0.0,0.0,1.0,1.0,1.4638500861555288,0.7307692170143127,0.3901098901098901,1.4109115551641047,0.4698346257209778,0.6263736263736264
24,3,300,5,0.026577929143170094,0.9168355188917943,0.9005700765839028,5,0.0,1,models/zone_1/trial_030.json,0.5469568736233004,0.22952933609485626,0.08639587362991619,0.5400903480867328,0.7960647344589233,0.8027079303675049,1.354682540444488,0.7142857313156128,0.32967032967032966,1.3139567378341994,0.5459609031677246,0.5989010989010989
23,3,100,3,0.18256018087050802,0.935042510720818,0.8470407790001863,0,1.0,1,models/zone_1/trial_031.json,0.42866352488215287,0.1592520922422409,0.050934880722114766,0.42562666237066843,0.8747380375862122,0.8529980657640233,1.3857596075725231,0.7170329689979553,0.2554945054945055,1.3620030205516391,0.5248902440071106,0.6126373626373627
