fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
26,6,200,3,0.21902747304997405,0.8835740388012664,0.9541719883817809,5,0.1,10,models/zone_7/trial_001.json,0.6208517454817878,0.26447877287864685,0.06113256113256113,0.6178346829259904,0.6972334384918213,0.7824967824967825,0.9721393667216268,0.5,0.01098901098901099,0.9720772534590184,0.3486746549606323,0.6593406593406593
17,7,200,5,0.01079381898293793,0.8965596732073546,0.9648648082752139,5,0.0,1,models/zone_7/trial_002.json,0.5615294348355,0.2277992218732834,0.11325611325611326,0.549989425466921,0.7523278594017029,0.8082368082368082,0.9721393667216268,0.4670329689979553,0.12087912087912088,0.9645948285111401,0.3486746549606323,0.6923076923076923
11,5,300,7,0.258754484456764,0.9488104917183238,0.8546892069740133,1,1.0,10,models/zone_7/trial_003.json,0.40982150995875244,0.13963964581489563,0.0546975546975547,0.4061549525289283,0.8680766820907593,0.8719433719433719,0.9986254364463473,0.5027472376823425,0.057692307692307696,0.9969575441742158,0.3127002716064453,0.6675824175824175
26,7,100,5,0.23321643267159842,0.9462542158369414,0.8078850469812043,5,1.0,10,models/zone_7/trial_004.json,0.5911183007728448,0.24131274223327637,0.07014157014157014,0.586942083649592,0.7255388498306274,0.7985842985842986,1.0013727064819509,0.49175822734832764,0.06318681318681318,0.9993771457195464,0.30891352891921997,0.6703296703296703
16,7,200,3,0.09250084442239677,0.8035829803456908,0.9178640523955863,0,0.1,5,models/zone_7/trial_005.json,0.41450532589862593,0.14607465267181396,0.04826254826254826,0.4116860433022682,0.8650439977645874,0.8655083655083655,0.9535935610340174,0.46978020668029785,-0.008241758241758242,0.9535579336158574,0.37328869104385376,0.6868131868131868
21,7,300,3,0.2776959590718304,0.9669604340059961,0.8445799089212289,1,0.1,10,models/zone_7/trial_006.json,0.46151784150052116,0.17824967205524445,0.043114543114543116,0.45949956384172685,0.832694947719574,0.8371943371943372,0.9678910970136326,0.4972527325153351,-0.0027472527472527475,0.9678872038701253,0.3543547987937927,0.6565934065934066
8,4,300,7,0.08370115529370042,0.8530731827084497,0.9061485636669708,0,0.0,5,models/zone_7/trial_007.json,0.0,0.0,0.0,0.0,1.0,1.0,0.980580661663601,0.49450549483299255,0.01098901098901099,0.9805190988328301,0.33731430768966675,0.6730769230769231
14,6,100,5,0.023851489558852162,0.8152211424743998,0.9606567625308554,5,1.0,5,models/zone_7/trial_008.json,0.6502152856685084,0.25933074951171875,0.12548262548262548,0.6379921892013334,0.6679171919822693,0.7940797940797941,0.9763691520022526,0.45879119634628296,0.11813186813186813,0.9691963500903098,0.3429945111274719,0.7060439560439561
7,7,300,7,0.23851821235417717,0.9537801721695736,0.932662838773721,1,1.0,1,models/zone_7/trial_009.json,0.35332580865788904,0.1093951091170311,0.06177606177606178,0.34788337561683663,0.9019420742988586,0.8983268983268984,1.00274347435657,0.4890109896659851,0.038461538461538464,1.0020055965680417,0.3070201277732849,0.6895604395604396
24,7,200,3,0.25801782509760324,0.9851258307535605,0.8778053038727562,5,0.1,1,models/zone_7/trial_010.json,0.6109258284758806,0.2664092779159546,0.07850707850707851,0.6058605547934744,0.7068370580673218,0.7786357786357786,0.9944903165270063,0.5,0.038461538461538464,0.9937462951227343,0.3183804750442505,0.6648351648351648
