fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
16,5,300,3,0.19593445206871293,0.8170104765737544,0.9020669501351076,0,0.1,5,models/zone_8/trial_034.json,0.13198240409283618,0.017419354990124702,0.016129032258064516,0.13099316454352875,0.9688296318054199,0.9825806451612903,0.624587781388534,0.2747252881526947,0.04945054945054945,0.6226271221758083,0.2271992564201355,0.7692307692307693
20,7,300,3,0.06654634923718819,0.8618660038838805,0.9732709139323861,5,0.1,10,models/zone_8/trial_035.json,0.5616795065890341,0.2290322631597519,0.0703225806451613,0.5572599084979528,0.43546992540359497,0.8070967741935484,0.5999084124598929,0.26648351550102234,0.046703296703296704,0.5980877126033888,0.2870641350746155,0.7664835164835165
10,3,100,3,0.2226672217562605,0.9989170283331001,0.8914088127543048,1,0.0,1,models/zone_8/trial_036.json,0.4925247732215492,0.19612903892993927,0.05548387096774193,0.4893896047360684,0.5659236907958984,0.8258064516129032,0.6089984512904477,0.2719780206680298,0.04120879120879121,0.6076026303483479,0.2652950882911682,0.7664835164835165
18,5,200,7,0.18061462499175165,0.8875069749863314,0.814906575279545,0,1.0,1,models/zone_8/trial_037.json,0.0,0.0,0.0,0.0,1.0,1.0,0.6112498516636455,0.29120880365371704,0.03296703296703297,0.6103601792087392,0.2598528265953064,0.7445054945054945
20,6,300,5,0.13240372209187623,0.8184055061248329,0.8026083825602935,5,0.1,5,models/zone_8/trial_038.json,0.5376171971233589,0.21161291003227234,0.0696774193548387,0.5330828409324071,0.48280268907546997,0.8212903225806452,0.6089984512904477,0.26648351550102234,0.0521978021978022,0.606757373523256,0.2652950882911682,0.771978021978022
16,3,300,3,0.21418310041583927,0.9783618241445982,0.9885192293298177,1,0.0,5,models/zone_8/trial_039.json,0.4635069723397011,0.17483870685100555,0.053548387096774196,0.46040338825507504,0.6155654191970825,0.8432258064516129,0.6179547912332898,0.27747252583503723,0.046703296703296704,0.6161874178731465,0.24352604150772095,0.7637362637362637
24,5,100,5,0.18809436505439892,0.9844789652769385,0.9182962570620545,5,0.1,1,models/zone_8/trial_040.json,0.5003224763465304,0.19096773862838745,0.08,0.4938851897406535,0.5520702004432678,0.8354838709677419,0.6567485595806403,0.29395604133605957,0.06868131868131869,0.6531474242335159,0.14556539058685303,0.7582417582417582
23,7,100,5,0.2341716179467169,0.9520417573968282,0.8859793013627685,5,0.0,5,models/zone_8/trial_041.json,0.5260933356514306,0.20451612770557404,0.06903225806451613,0.5215445722993397,0.504737377166748,0.8258064516129032,0.6333236984306414,0.26923078298568726,0.07692307692307693,0.6286348235148825,0.20543020963668823,0.7802197802197802
24,4,200,7,0.2204285247219036,0.9129203433123679,0.8810512828220511,1,1.0,5,models/zone_8/trial_042.json,0.3698299571705925,0.11483871191740036,0.06709677419354838,0.3636924750956597,0.755254864692688,0.8948387096774194,0.6333236984306414,0.29120880365371704,0.07692307692307693,0.6286348235148825,0.20543020963668823,0.7527472527472527
7,7,100,7,0.13570021988323863,0.9110841580033884,0.9795412192274318,5,0.0,5,models/zone_8/trial_043.json,0.5321896321494219,0.2058064490556717,0.07548387096774194,0.5268092554951347,0.4931928515434265,0.8264516129032258,0.6223846312170522,0.2884615361690521,0.03571428571428571,0.6213590967858729,0.23264151811599731,0.75
23,6,300,3,0.11558446533146582,0.8741991502089065,0.918272381169728,0,0.1,5,models/zone_8/trial_044.json,0.21701791166179818,0.04580645263195038,0.036774193548387096,0.21387948214453426,0.915724515914917,0.9548387096774194,0.6289709069796937,0.29120880365371704,0.04395604395604396,0.627433073565723,0.21631473302841187,0.7472527472527473
9,7,200,5,0.01677835308784172,0.9189403194736653,0.8253008395765379,0,0.0,5,models/zone_8/trial_045.json,0.35921059870089467,0.10709677636623383,0.07870967741935483,0.35048116175488986,0.7691083550453186,0.9025806451612903,0.6201736784908269,0.2747252881526947,0.054945054945054944,0.6177349152771514,0.23808377981185913,0.7664835164835165
29,5,200,7,0.16137322103545473,0.9118135613665537,0.9745363536279976,1,0.0,5,models/zone_8/trial_046.json,0.3005371589567638,0.08516129106283188,0.06451612903225806,0.2935306623503826,0.8383758664131165,0.9174193548387096,0.5999084124598929,0.25,0.08516483516483517,0.5938325191006774,0.2870641350746155,0.7912087912087912
9,7,100,7,0.11687769428649585,0.8278400420259613,0.8145679321646171,1,0.1,5,models/zone_8/trial_047.json,0.32328953929172827,0.09419354796409607,0.06064516129032258,0.31755045810757193,0.8129777908325195,0.9103225806451613,0.6157279320656455,0.2857142984867096,0.02197802197802198,0.6153355553442469,0.24896830320358276,0.75
23,5,100,5,0.15113079058011072,0.8581574659139907,0.8180424670442406,5,0.0,5,models/zone_8/trial_048.json,0.5230185412025128,0.20516128838062286,0.08,0.5168639928421926,0.510509729385376,0.8251612903225807,0.6311510433400241,0.2829670310020447,0.06868131868131869,0.6274030003242281,0.21087247133255005,0.760989010989011
16,6,300,3,0.2373769230517909,0.8193143986788551,0.9345948544103424,5,1.0,1,models/zone_8/trial_049.json,0.551244932830427,0.22516128420829773,0.0664516129032258,0.5472249545520519,0.4562501907348633,0.8083870967741935,0.6419407428477186,0.29120880365371704,0.04395604395604396,0.6404340545970728,0.18366122245788574,0.7527472527472527
15,3,300,7,0.1817439804733973,0.9879930766489666,0.8871484909449088,0,0.0,1,models/zone_8/trial_050.json,0.0,0.0,0.0,0.0,1.0,1.0,0.6440769791028269,0.30494505167007446,0.024725274725274724,0.6436022262429835,0.17821896076202393,0.7362637362637363
26,6,200,7,0.18041411430828241,0.8898558200201311,0.9622325520323708,1,1.0,10,models/zone_8/trial_051.json,0.3793032621087504,0.12064515799283981,0.06387096774193549,0.3738869711846671,0.7425557971000671,0.8896774193548387,0.5929994607845769,0.25824177265167236,0.06593406593406594,0.5893225352875571,0.30339086055755615,0.7774725274725275
18,5,100,3,0.24875917382933282,0.8693222890511383,0.858729695339275,1,0.0,5,models/zone_8/trial_052.json,0.4310527267376891,0.15096774697303772,0.05548387096774193,0.4274669480501834,0.6675159931182861,0.863225806451613,0.6376467769548227,0.29120880365371704,0.038461538461538464,0.6364857552628954,0.19454574584960938,0.7527472527472527
20,7,100,3,0.25502733333120925,0.8283071877454646,0.9689128173435383,1,0.1,1,models/zone_8/trial_053.json,0.3750268807313621,0.12645161151885986,0.04774193548387097,0.371975629425607,0.7483280897140503,0.88,0.6179547912332898,0.2884615361690521,0.024725274725274724,0.6174599522705028,0.24352604150772095,0.7445054945054945
29,7,100,7,0.024436501550503836,0.9264236530651129,0.8439114584406328,5,0.1,5,models/zone_8/trial_054.json,0.5423961062205066,0.21290323138237,0.08516129032258064,0.5356688370791135,0.47356700897216797,0.82,0.6157279320656455,0.2747252881526947,0.07692307692307693,0.6109040181219677,0.24896830320358276,0.7637362637362637
15,3,200,3,0.07126891456478411,0.8272024859166833,0.9695236636169504,1,0.0,10,models/zone_8/trial_055.json,0.4635069723397011,0.17096774280071259,0.05741935483870968,0.45993665582047893,0.6155654191970825,0.8490322580645161,0.6179547912332898,0.26648351550102234,0.06318681318681318,0.614715835575615,0.24352604150772095,0.7774725274725275
12,7,300,5,0.2673530068183292,0.9770957630687169,0.8559997111634268,0,0.0,5,models/zone_8/trial_056.json,0.0,0.0,0.0,0.0,1.0,1.0,0.6376467769548227,0.2857142984867096,0.04395604395604396,0.6361299181717057,0.19454574584960938,0.760989010989011
23,7,100,3,0.20976571854894677,0.943415351886487,0.8480740950853966,0,0.1,1,models/zone_8/trial_057.json,0.2896048509827386,0.07999999821186066,0.04774193548387097,0.2856425656973929,0.849920392036438,0.9219354838709677,0.6397973506065932,0.29395604133605957,0.019230769230769232,0.6395082773940086,0.18910348415374756,0.75
19,7,200,3,0.1496263941311405,0.8117834907566029,0.8702864541753697,5,1.0,10,models/zone_8/trial_058.json,0.573613347212605,0.236129030585289,0.06193548387096774,0.5702598126312122,0.4112262725830078,0.8032258064516129,0.6044705191381597,0.2609890103340149,0.057692307692307696,0.6017110710446929,0.27617961168289185,0.7774725274725275
8,3,100,7,0.11782243581615479,0.8002051392352856,0.8356000510511405,1,0.0,10,models/zone_8/trial_059.json,0.3767432582292521,0.12129032611846924,0.06193548387096774,0.37161738348553724,0.746019184589386,0.8883870967741936,0.602193798394515,0.2637362778186798,0.04945054945054945,0.6001599835014005,0.28162187337875366,0.7774725274725275
9,5,100,5,0.03345254001605615,0.9760223881060177,0.9487736349742522,0,0.1,1,models/zone_8/trial_060.json,0.3546920507197913,0.11032257974147797,0.06903225806451613,0.3479094694879938,0.7748806476593018,0.896774193548387,0.6157279320656455,0.2857142984867096,0.054945054945054944,0.6132714896829659,0.24896830320358276,0.75
25,4,100,3,0.019520132721132635,0.8141760346437424,0.8860375934744603,1,1.0,1,models/zone_8/trial_061.json,0.5724874854073481,0.2335483878850937,0.08645161290322581,0.5659223039519663,0.4135351777076721,0.8058064516129032,0.6201736784908269,0.28021979331970215,0.07142857142857142,0.6160465435330825,0.23808377981185913,0.7582417582417582
7,6,200,7,0.2506933597215454,0.9307291613319869,0.9754513122203649,5,0.1,10,models/zone_8/trial_062.json,0.5588005590072872,0.2245161235332489,0.06580645161290323,0.5549122231869178,0.4412422180175781,0.8116129032258065,0.6289709069796937,0.2747252881526947,0.038461538461538464,0.6277938400968643,0.21631473302841187,0.771978021978022
29,5,300,5,0.07583096917801474,0.9291719453645486,0.9594897517077431,5,0.1,5,models/zone_8/trial_063.json,0.5242506230723072,0.20258064568042755,0.07483870967741936,0.5188813710389286,0.5082007646560669,0.827741935483871,0.6044705191381597,0.2719780206680298,0.07417582417582418,0.5999021274278437,0.27617961168289185,0.760989010989011
25,7,300,3,0.26090930848318594,0.8824250032672492,0.8263010123300224,1,0.1,5,models/zone_8/trial_064.json,0.39431443252609905,0.13741935789585114,0.056129032258064517,0.3902991195295156,0.7217755317687988,0.8709677419354839,0.6354889020873681,0.29395604133605957,0.04120879120879121,0.6341513931020447,0.19998794794082642,0.7527472527472527
10,6,300,3,0.2882074882170373,0.9586063067927217,0.9029340802515976,0,0.1,1,models/zone_8/trial_065.json,0.0,0.0,0.0,0.0,1.0,1.0,0.6691802343257518,0.3104395568370819,0.019230769230769232,0.6689038610420714,0.11291182041168213,0.7445054945054945
16,7,100,3,0.2714919940639181,0.9450705718598458,0.8141446471743609,1,0.1,1,models/zone_8/trial_066.json,0.4280488412877688,0.15354838967323303,0.0567741935483871,0.42426701191412836,0.6721338629722595,0.8606451612903225,0.6483283583009699,0.29395604133605957,0.03571428571428571,0.6473439272331121,0.1673344373703003,0.7554945054945055
11,5,300,7,0.1871244228404141,0.844355807728473,0.8366351769398462,1,0.1,1,models/zone_8/trial_067.json,0.3005371589567638,0.08774193376302719,0.06193548387096774,0.2940860018478105,0.8383758664131165,0.9135483870967742,0.626783163735429,0.2829670310020447,0.06318681318681318,0.6235900652643832,0.22175699472427368,0.7637362637362637
30,5,200,5,0.16196519487755637,0.9762617898342854,0.8483913158437537,0,0.1,10,models/zone_8/trial_068.json,0.06720214964041986,0.004516128916293383,0.004516129032258065,0.06705023199678031,0.9919188022613525,0.9954838709677419,0.6134929656003981,0.2829670310020447,0.03571428571428571,0.6124525419732901,0.2544105648994446,0.7554945054945055
8,6,200,7,0.13627229892675696,0.9490663832862183,0.8895609307196083,5,1.0,1,models/zone_8/trial_069.json,0.5400119381485671,0.21935483813285828,0.07741935483870968,0.5344334820369738,0.47818487882614136,0.812258064516129,0.6134929656003981,0.2719780206680298,0.07967032967032966,0.6082978422975437,0.2544105648994446,0.7664835164835165
29,5,200,7,0.15598014873726115,0.9094324936026927,0.9935346009982775,1,0.0,5,models/zone_8/trial_070.json,0.30900464286834545,0.08903225511312485,0.06193548387096774,0.30273398686868813,0.8291401863098145,0.9141935483870968,0.5860090339227942,0.25549450516700745,0.06868131868131869,0.5819703341844741,0.3197176456451416,0.7802197802197802
27,5,200,3,0.1666557148378754,0.8661696647614129,0.8106145939909162,1,0.1,10,models/zone_8/trial_071.json,0.4310527267376891,0.15225806832313538,0.05548387096774193,0.4274669480501834,0.6675159931182861,0.8625806451612903,0.6201736784908269,0.28021979331970215,0.04395604395604396,0.618613975606047,0.23808377981185913,0.7637362637362637
8,6,200,5,0.18976364238048662,0.8704878435731853,0.8728444158448592,1,0.0,1,models/zone_8/trial_072.json,0.34454270557899397,0.10709677636623383,0.05935483870967742,0.33939163298629366,0.7875796556472778,0.8987096774193548,0.6397973506065932,0.30494505167007446,0.057692307692307696,0.6371909109315632,0.18910348415374756,0.7362637362637363
25,4,300,3,0.18227931983667722,0.9081684305323919,0.8666612996195455,1,0.0,1,models/zone_8/trial_073.json,0.4134824576698661,0.14903226494789124,0.05870967741935484,0.409293190406094,0.6940685510635376,0.8612903225806452,0.6179547912332898,0.2829670310020447,0.0521978021978022,0.6157463124646798,0.24352604150772095,0.7554945054945055
22,5,300,3,0.20316389945993366,0.9200176821674655,0.9778966430329844,0,0.0,1,models/zone_8/trial_074.json,0.08424235520482805,0.007096774410456419,0.0070967741935483875,0.08394289719561848,0.9873009324073792,0.9929032258064516,0.6546536739596771,0.3076923191547394,0.027472527472527472,0.6540769746793565,0.15100765228271484,0.739010989010989
21,7,200,3,0.18429783557371243,0.9373356133983979,0.8284648423322052,1,1.0,5,models/zone_8/trial_075.json,0.45223459366303903,0.16322579979896545,0.05741935483870968,0.4485745720860294,0.6340367197990417,0.8548387096774194,0.6376467769548227,0.3076923191547394,0.005494505494505495,0.6376230994896416,0.19454574584960938,0.728021978021978
28,6,100,7,0.21378218480477335,0.8336380178240625,0.8047586014958068,5,1.0,5,models/zone_8/trial_076.json,0.5352117412226503,0.21290323138237,0.06193548387096774,0.5316160350675052,0.48742055892944336,0.8167741935483871,0.6157279320656455,0.2637362778186798,0.08241758241758242,0.6101870379066735,0.24896830320358276,0.7802197802197802
14,5,200,7,0.2827440642127079,0.9365175860779382,0.9996421784172207,0,1.0,1,models/zone_8/trial_077.json,0.0,0.0,0.0,0.0,1.0,1.0,0.6354889020873681,0.27747252583503723,0.0521978021978022,0.633341569211964,0.19998794794082642,0.771978021978022
12,6,200,7,0.11362987468285596,0.9923957855396286,0.8021151351301502,1,1.0,1,models/zone_8/trial_078.json,0.3162277683729184,0.08967741578817368,0.0664516129032258,0.30916691793036305,0.821058988571167,0.9148387096774193,0.6223846312170522,0.2719780206680298,0.08516483516483517,0.6165302816682923,0.23264151811599731,0.771978021978022
9,5,100,5,0.07223364658816799,0.9438948511041722,0.8366185559429312,1,1.0,10,models/zone_8/trial_079.json,0.42197690721916253,0.14451612532138824,0.05935483870967742,0.41778166456988086,0.6813695430755615,0.8703225806451613,0.6067387213552645,0.26923078298568726,0.06593406593406594,0.6031455604423118,0.27073734998703003,0.7692307692307693
28,7,200,5,0.19377778946066693,0.9235270415839318,0.8063981241554942,1,0.0,5,models/zone_8/trial_080.json,0.3426650764487033,0.1019354835152626,0.06709677419354838,0.33603181059466625,0.7898886203765869,0.9051612903225806,0.6223846312170522,0.2829670310020447,0.04120879120879121,0.6210188989795299,0.23264151811599731,0.7554945054945055
10,6,300,3,0.2549121946651428,0.8927391180320985,0.9101489067815505,1,1.0,10,models/zone_8/trial_081.json,0.44431898482963444,0.1599999964237213,0.05161290322580645,0.441311072894521,0.6467357873916626,0.8574193548387097,0.6223846312170522,0.2884615361690521,0.04120879120879121,0.6210188989795299,0.23264151811599731,0.7472527472527473
25,5,300,3,0.27490203318650935,0.9332854133114161,0.9658467174556298,0,0.0,5,models/zone_8/trial_082.json,0.08032193227310344,0.006451612804085016,0.0064516129032258064,0.08006241061929585,0.9884554147720337,0.9935483870967742,0.6546536739596771,0.3186813294887543,0.02197802197802198,0.6542846438067779,0.15100765228271484,0.7252747252747253
16,7,100,5,0.23412979207334397,0.8024409639883987,0.9380058748979306,5,0.0,1,models/zone_8/trial_083.json,0.4859310965407431,0.18193548917770386,0.07870967741935483,0.4795141488408925,0.5774682760238647,0.8419354838709677,0.6112498516636455,0.25824177265167236,0.06593406593406594,0.6076833653933402,0.2598528265953064,0.7857142857142857
15,5,100,3,0.2647031944409665,0.8856816486203777,0.9012964570694785,5,0.1,1,models/zone_8/trial_084.json,0.5553261210285031,0.2270967811346054,0.06709677419354838,0.5512577615480925,0.44816893339157104,0.8083870967741935,0.6440769791028269,0.29395604133605957,0.04120879120879121,0.6427573417412477,0.17821896076202393,0.75
