fire_lag,climate_lag,constant_value,length_scale,alpha,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,train_mean_prediction_std,train_max_prediction_std,train_min_prediction_std,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,val_mean_prediction_std,val_max_prediction_std,val_min_prediction_std
17,7,3.207764886077761,42.552748695810436,0.07200345087509363,models/zone_8/trial_018.pkl,1563,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.19144949033390973,0.1924912825666729,0.18341539780219493,0.7090467211314447,0.31043956043956045,0.1565934065934066,0.6915386885480268,0.004066742419711833,0.7637362637362637,0.6657243195201651,0.7136391919913299,0.4594278442353212
16,7,3.1619181558656675,21.011252522341625,0.04029979866706669,models/zone_8/trial_019.pkl,1564,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.14604790106240506,0.14644495206132507,0.14276701049363016,0.7090467211314447,0.31043956043956045,0.1565934065934066,0.6915386885480268,0.004066742419711833,0.7637362637362637,0.682401225086064,0.7268519183442875,0.47895651308192017
16,7,1.360149210685617,21.601870354872506,0.09404233070594528,models/zone_8/trial_020.pkl,1564,364,487,0.02528608687120868,0.0006393861892583121,0.0006393861892583121,0.025278001791267,0.9988472902845881,0.9993606138107417,0.21563246150542953,0.21722542931380345,0.20381380731538928,0.7090467211314447,0.31043956043956045,0.1565934065934066,0.6915386885480268,0.004066742419711833,0.7637362637362637,0.6545759183204788,0.7032784254752246,0.44862603638437654
28,4,6.1935976679186675,15.746543853712701,0.054838927592256254,models/zone_8/trial_021.pkl,1552,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.16916854995680805,0.17022381429787817,0.15138082181496937,0.667124384994991,0.2967032967032967,0.12637362637362637,0.655045533999068,0.11835416542072852,0.7664835164835165,0.6643394919367592,0.7360348378589905,0.3570546788036755
7,5,2.9404457970023796,22.064519349501897,0.058040479641448636,models/zone_8/trial_022.pkl,1573,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.17317288270203654,0.1737406462123634,0.16668116834238572,0.6854051500975316,0.30494505494505497,0.1620879120879121,0.6659637591755284,0.06937384127743562,0.760989010989011,0.6827905432018975,0.7221368569634083,0.4787298502596524
27,5,4.70338308344544,22.665830165935564,0.02144876995881112,models/zone_8/trial_023.pkl,1553,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.1080253316277473,0.10823749136860576,0.10593367558949239,0.6753102665027062,0.3021978021978022,0.13736263736263737,0.6611924545098323,0.09658513246815392,0.7637362637362637,0.685732732911272,0.7460261422959454,0.4592195644659932
22,4,6.622622375484376,14.905533844658343,0.06641899824686938,models/zone_8/trial_024.pkl,1558,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.18454130258522197,0.185887835311108,0.16315443177897776,0.667124384994991,0.2967032967032967,0.11538461538461539,0.6570702668569698,0.11835416542072852,0.7664835164835165,0.6597596694337448,0.7287016154499413,0.3589226643167466
26,5,1.0245332807480705,47.64798346017129,0.023563372992815728,models/zone_8/trial_025.pkl,1554,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.11327154437209601,0.11327154437209604,0.11327154437209604,0.780954614488006,0.3241758241758242,0.3241758241758242,0.7104928887117977,-0.20818132886789065,0.7774725274725275,0.7379077861536578,0.737907786153658,0.737907786153658
16,4,8.084972656305032,8.220344150042862,0.004716750437466567,models/zone_8/trial_026.pkl,1564,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.05101156966189112,0.051031225581773684,0.05054185755864486,0.6609184418770495,0.29395604395604397,0.1346153846153846,0.6470640501820812,0.1346809401351594,0.7664835164835165,0.694969313876595,0.7502056510748244,0.3639771923308667
22,7,8.512403176784845,4.5685832300438864,0.041502656998672165,models/zone_8/trial_027.pkl,1558,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.14878158610433445,0.14878158907373612,0.14878125436082126,0.780954614488006,0.3241758241758242,0.3241758241758242,0.7104928887117977,-0.20818132886789065,0.7774725274725275,0.7303066039973503,0.7303077844929954,0.7301242987781824
27,7,2.024908843723122,35.12135827403474,0.049488279184142656,models/zone_8/trial_028.pkl,1553,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.16200416823314692,0.162004168294755,0.16200415835024704,0.780954614488006,0.3241758241758242,0.3241758241758242,0.7104928887117977,-0.20818132886789065,0.7774725274725275,0.7282426463277758,0.7282426916316043,0.7282328435622509
14,4,6.594974310006663,1.2716960887635562,0.07512135121418545,models/zone_8/trial_029.pkl,1566,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.19620709746413234,0.19620709747775755,0.19620708680918253,0.780954614488006,0.3241758241758242,0.3241758241758242,0.7104928887117977,-0.20818132886789065,0.7774725274725275,0.7158680096858054,0.7158680134474006,0.7158666442267032
10,6,2.2665272544419626,40.401382952484006,0.06962158646318302,models/zone_8/trial_030.pkl,1570,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.18834963724867942,0.18918276252166466,0.1796047782044161,0.712910764571386,0.32142857142857145,0.17307692307692307,0.6915823428486179,-0.006817774056575576,0.75,0.6712737316976751,0.7137091861354614,0.4625110547880317
21,3,5.618317360930614,45.95603070831657,0.012223724059019503,models/zone_8/trial_031.pkl,1559,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.08194665122074063,0.08194665122074063,0.08194665122074063,0.780954614488006,0.3241758241758242,0.3241758241758242,0.7104928887117977,-0.20818132886789065,0.7774725274725275,0.7411898256951213,0.7411898256951212,0.7411898256951212
11,6,6.709019552604896,49.40673020025595,0.059585686615095036,models/zone_8/trial_032.pkl,1569,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.17535996608590934,0.17602542340700675,0.16825895473745972,0.712910764571386,0.32142857142857145,0.17307692307692307,0.6915823428486179,-0.006817774056575576,0.75,0.6756991451053956,0.7185153672816657,0.4651105616240499
21,7,8.168564422583671,44.708994520709886,0.042731401610179694,models/zone_8/trial_033.pkl,1559,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.15034967095326726,0.15081183421330607,0.14665825168655,0.7090467211314447,0.31043956043956045,0.1565934065934066,0.6915386885480268,0.004066742419711833,0.7637362637362637,0.6805084394061552,0.7274931910044367,0.4735787948864931
24,6,8.982360222009296,37.43911666581966,0.04751997623862303,models/zone_8/trial_034.pkl,1556,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.15817970402380718,0.15878252824834252,0.15215327141919344,0.7109813678954643,0.3131868131868132,0.17582417582417584,0.6888979348860431,-0.0013755158184318717,0.760989010989011,0.675395318571448,0.7280129107391836,0.4467585274109524
15,4,8.414642589635015,14.588256303406284,0.07778971604986379,models/zone_8/trial_035.pkl,1565,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.19793980640378075,0.1995406198112476,0.17405406385316735,0.6609184418770495,0.29395604395604397,0.11813186813186813,0.6502753636305637,0.1346809401351594,0.7664835164835165,0.6552950319069999,0.7203534171138722,0.35822041110508507
22,4,2.818514724483629,4.796684339372055,0.028644242271228935,models/zone_8/trial_036.pkl,1558,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.12412879232424456,0.12447118624788825,0.11713286206384155,0.667124384994991,0.2967032967032967,0.12087912087912088,0.6560816894186546,0.11835416542072852,0.7664835164835165,0.6809356456065007,0.7439177454345154,0.36169851497370153
15,5,3.265124727345747,27.467458903404363,0.013923568745463957,models/zone_8/trial_037.pkl,1565,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.08716253072366947,0.08725122456437945,0.08628854509025245,0.6813851438692469,0.29945054945054944,0.1510989010989011,0.6644206772613408,0.08025835775372292,0.7664835164835165,0.6937264878179067,0.7436661749650766,0.46612353848374916
14,6,6.970103141760617,35.614537943033056,0.0065164621863164195,models/zone_8/trial_038.pkl,1566,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.05987013258272379,0.05989270362688161,0.05959703446655498,0.7071067811865476,0.3131868131868132,0.17582417582417584,0.6848984298388698,0.009509000657855426,0.7582417582417582,0.7002694663637327,0.7411571953294495,0.48960835200735797
20,5,5.471850290988762,21.37293747105464,0.020762755512489583,models/zone_8/trial_039.pkl,1560,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.10614839936538759,0.10632426318842329,0.10443593204815188,0.6793662204867574,0.2967032967032967,0.15384615384615385,0.6617173282340483,0.08570061599186662,0.7692307692307693,0.6892094963013927,0.7428733351658835,0.4597056825048023
20,6,9.057900935567751,29.619891296007033,0.06958274635114702,models/zone_8/trial_040.pkl,1560,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.18862248137038637,0.1896704906125357,0.17861977892347056,0.7109813678954643,0.3131868131868132,0.17032967032967034,0.6902769798420713,-0.0013755158184318717,0.760989010989011,0.665727571463615,0.7173959229029526,0.44042710220697123
25,6,4.822099352317833,47.19434121427075,0.029931403972001107,models/zone_8/trial_041.pkl,1555,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.12721219082424112,0.1272121908242411,0.1272121908242411,0.780954614488006,0.3241758241758242,0.3241758241758242,0.7104928887117977,-0.20818132886789065,0.7774725274725275,0.7353010528992749,0.7353010528992749,0.7353010528992749
