fire_lag,climate_lag,constant_value,length_scale,alpha,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,train_mean_prediction_std,train_max_prediction_std,train_min_prediction_std,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,val_mean_prediction_std,val_max_prediction_std,val_min_prediction_std
27,3,0.3476064767044027,14.476436600086844,0.022398752741067392,models/zone_1/trial_001.pkl,1553,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.17600499500100464,0.1789459341225497,0.1470039928250742,1.673976643265312,0.9230769230769231,0.5384615384615384,1.585010086338707,0.30670680128694694,0.5274725274725275,0.9382555057667112,1.1446689964186363,0.32314896009964783
30,3,6.799324925486822,44.71679881753742,0.008785189379678673,models/zone_1/trial_002.pkl,1550,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.11305206982603269,0.11305206982603269,0.11305206982603269,2.026608708444444,1.4258241758241759,0.2554945054945055,2.0104391099471215,-0.01615032556471996,0.13186813186813187,1.206154549638132,1.2061545496381325,1.2061545496381325
20,3,0.3949924724368964,11.713260765376564,0.05058499328152591,models/zone_1/trial_003.pkl,1560,364,487,0.05661385170722979,0.003205128205128205,0.003205128205128205,0.05652305156586025,0.9978048691941253,0.9967948717948718,0.25580927666457776,0.26408154903709735,0.19494067580647204,1.6441705213561955,0.9010989010989011,0.532967032967033,1.5553915407597603,0.33117597300623114,0.5412087912087912,0.9239961147136471,1.1180644785424383,0.35517093466840133
7,7,2.06849274179782,32.84433745119664,0.05453965391226135,models/zone_1/trial_004.pkl,1573,364,487,0.03565747911603346,0.0012714558169103624,0.0012714558169103624,0.03563480345134525,0.9991233306080229,0.9987285441830897,0.26955316017609315,0.2711733168516468,0.2518627455215263,1.8516401995451028,1.098901098901099,0.44505494505494503,1.797358485237035,0.15173538039814682,0.40384615384615385,0.9778266178491559,1.022333541165174,0.6484031965041132
14,6,5.9337302703714965,40.662092377213504,0.0007492260918382956,models/zone_1/trial_005.pkl,1566,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.033010606185958566,0.03301060618595856,0.03301060618595856,2.026608708444444,1.4258241758241759,0.2554945054945055,2.0104391099471215,-0.01615032556471996,0.13186813186813187,1.2059992913572046,1.2059992913572046,1.2059992913572046
12,6,3.46848011352812,8.618495490777295,0.09572558591345745,models/zone_1/trial_006.pkl,1568,364,487,0.15771001547014013,0.024872448979591837,0.013392857142857142,0.1571403205964111,0.9828941961612083,0.9751275510204082,0.342054113149726,0.34867144125160043,0.28895880691865256,1.7681554304906644,1.021978021978022,0.521978021978022,1.6893527076799377,0.22650229398484867,0.45879120879120877,0.9065330683300902,0.9800683150390811,0.5487651437564532
17,3,1.0181838494634643,5.739102464839736,0.08476468719811124,models/zone_1/trial_007.pkl,1563,364,487,0.15385845710930648,0.023672424824056303,0.01215611004478567,0.1533774879590723,0.9837616773226184,0.9763275751759437,0.31726682920727284,0.33408839657748074,0.20999609026866914,1.620609029461957,0.8901098901098901,0.5054945054945055,1.539756127212518,0.3502075510101189,0.5439560439560439,0.881368633315339,1.0740582542809163,0.3400469416104251
26,5,8.090569905416364,36.75685754799708,0.05366918633632461,models/zone_1/trial_008.pkl,1554,364,487,0.04393747751637468,0.0019305019305019305,0.0006435006435006435,0.04393276496447435,0.9986819133461221,0.9980694980694981,0.2658929446539647,0.27079280282428897,0.2241202156597616,1.7169164795650946,0.9807692307692307,0.5412087912087912,1.6293849275479741,0.2706827429224452,0.489010989010989,0.9322405757524465,1.0451808053636387,0.43990692547162985
19,3,5.565202249604948,41.64082854839675,0.06189012326118819,models/zone_1/trial_009.pkl,1561,364,487,0.09470274476207567,0.008968609865470852,0.005124919923126201,0.09456397337914896,0.9938544136637075,0.9910313901345291,0.2789976290859389,0.2900052846260784,0.204411289033047,1.6424987664537827,0.8956043956043956,0.5274725274725275,1.55549829011926,0.3325353714350803,0.5467032967032966,0.9105762728942315,1.1053885076021597,0.3545191874792637
18,7,2.003657043540933,4.408202292363305,0.06616020552491425,models/zone_1/trial_010.pkl,1562,364,487,0.07156562669645132,0.005121638924455826,0.005121638924455826,0.07138212478753572,0.9964885659208803,0.9948783610755442,0.29292783929423283,0.29646097613393085,0.26328752037217346,1.8111377032737683,1.043956043956044,0.5054945054945055,1.7391650540229486,0.18843913797707323,0.44505494505494503,0.9255196943046147,0.9925169785698074,0.5427659224473886
