fire_lag,climate_lag,constant_value,length_scale,alpha,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,train_mean_prediction_std,train_max_prediction_std,train_min_prediction_std,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,val_mean_prediction_std,val_max_prediction_std,val_min_prediction_std
22,4,2.1004732712859053,27.390318261723984,0.09330909098495245,models/zone_6/trial_001.pkl,1558,364,487,0.11609831608906437,0.010911424903722721,0.005776636713735558,0.11595451464688138,0.9885205477914036,0.9903722721437741,0.3048252762372009,0.3149808573333578,0.24099439075475648,1.0548162696116148,0.5796703296703297,0.09065934065934066,1.0509130537720883,0.20651068158697872,0.5989010989010989,0.8385914727247308,1.0249178789536364,0.33798626872682197
29,5,1.4590022525291373,31.16817468631012,0.05872436680722444,models/zone_6/trial_002.pkl,1551,364,487,0.04397994971335425,0.0019342359767891683,0.0019342359767891683,0.0439373953253406,0.9983584603324568,0.9980657640232108,0.2508568203310556,0.25495849245716273,0.22659142086765063,1.049594374817411,0.6016483516483516,0.06868131868131869,1.0473448467971505,0.21434761312686035,0.5659340659340659,0.8835835268166996,1.0359196766455787,0.38523905938864356
14,3,6.73135625244173,27.02103299690716,0.0638306628835229,models/zone_6/trial_003.pkl,1566,364,487,0.056505291968400866,0.0031928480204342275,0.0031928480204342275,0.05641501344458438,0.9972698601980136,0.9968071519795658,0.2575328781143487,0.26478587100040035,0.20632421640209694,1.0190493307301363,0.5769230769230769,0.08791208791208792,1.0152502170698985,0.2594099694811801,0.5769230769230769,0.8489861072977467,1.0740168998785142,0.3368565932519835
8,3,4.19168352387776,36.15054475626194,0.010144435987257054,models/zone_6/trial_004.pkl,1572,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.10820499090133275,0.10820499090133276,0.10820499090133276,1.2392393980641052,0.9917582417582418,-0.36538461538461536,1.1841487949385932,-0.09521118269846651,0.16758241758241757,1.074319206417907,1.0743192064179068,1.0743192064179068
11,3,9.64873579553135,48.917624879821275,0.01587831351347307,models/zone_6/trial_005.pkl,1569,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.13508200281883062,0.13508200281883062,0.13508200281883062,1.2392393980641052,0.9917582417582418,-0.36538461538461536,1.1841487949385932,-0.09521118269846651,0.16758241758241757,1.0720012828980068,1.0720012828980066,1.0720012828980066
27,6,4.826740352364875,10.773342758712483,0.09639501248520449,models/zone_6/trial_006.pkl,1553,364,487,0.10765904540702723,0.0103026400515132,0.0051513200257566,0.10753573340961874,0.9901534572798688,0.9903412749517064,0.31267687938617034,0.31893992377593994,0.2739800935145361,1.0364245385824402,0.6126373626373627,0.07967032967032966,1.0333578580269496,0.23393994197656465,0.5412087912087912,0.8762109049053873,0.9913333340119093,0.4485393558531297
17,5,6.494389387113672,45.488910978045496,0.00903712597910048,models/zone_6/trial_007.pkl,1563,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.10241535197250597,0.10241535197250595,0.10241535197250595,1.2392393980641052,0.9917582417582418,-0.36538461538461536,1.1841487949385932,-0.09521118269846651,0.16758241758241757,1.0773328279424437,1.0773328279424437,1.0773328279424437
25,4,5.398007541246686,36.432766233878745,0.09367327103708754,models/zone_6/trial_008.pkl,1555,364,487,0.1189449871488734,0.01157556270096463,0.006430868167202572,0.11877101457199782,0.9879687729695854,0.9897106109324759,0.30458157732571584,0.31592488537104707,0.2356265100979915,1.05351322245623,0.5769230769230769,0.09340659340659341,1.049364244768367,0.20846991447194907,0.6016483516483516,0.829477566451417,1.0309066813204095,0.3201275368595022
12,6,8.834225234331848,9.613646669404265,0.09197151770390831,models/zone_6/trial_009.pkl,1568,364,487,0.09780759955449395,0.008290816326530613,0.004464285714285714,0.0977056635189254,0.9918118166069728,0.9923469387755102,0.3074361774626442,0.3111412271584126,0.28352189432448416,1.0456608405245906,0.6263736263736264,0.07692307692307693,1.0428276145381266,0.22022531178177163,0.5302197802197802,0.9085753205120208,0.9886577060983056,0.5195750557395087
19,6,1.9444851560326402,37.701156870606816,0.08724183945366268,models/zone_6/trial_010.pkl,1561,364,487,0.07593111953288306,0.005765534913516977,0.004484304932735426,0.0757985878680284,0.9950823252841078,0.994234465086483,0.30026764273939655,0.304379054224432,0.27346682081724893,1.0587157885283098,0.6098901098901099,0.0989010989010989,1.0540861888457111,0.20063298293206744,0.5521978021978022,0.8999470265505889,0.9916391691068699,0.4911565597342058
16,3,0.1917449679529879,28.830131564560276,0.010819339008276444,models/zone_6/trial_011.pkl,1564,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.11193119897620665,0.11193119897620665,0.11193119897620665,1.2392393980641052,0.9917582417582418,-0.36538461538461536,1.1841487949385932,-0.09521118269846651,0.16758241758241757,1.076095508555751,1.076095508555751,1.076095508555751
17,5,4.598055873752271,32.42430806623193,0.0524794216300685,models/zone_6/trial_012.pkl,1563,364,487,0.04381079543383235,0.0019193857965451055,0.0019193857965451055,0.04376873033010125,0.9983612229491696,0.9980806142034548,0.2386386984997188,0.24097557908324885,0.22226126766202547,1.039071859724018,0.6126373626373627,0.07417582417582418,1.0364208975016698,0.23002147620662372,0.5439560439560439,0.9137083168553404,1.025149984507046,0.44017289748744093
11,7,4.7334056131622715,10.447758515416679,0.011353411425913432,models/zone_6/trial_013.pkl,1569,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.11433564318486064,0.114440939101339,0.11340795202903274,1.0626009971390387,0.6456043956043956,0.07967032967032966,1.0596100781377553,0.19475528427715616,0.5054945054945055,0.9857590488289678,1.0385830397824647,0.612376799334177
12,6,6.518024853221492,36.21131049933847,0.0015070111422846282,models/zone_6/trial_014.pkl,1568,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.041928522747052784,0.04192852274705279,0.04192852274705279,1.2392393980641052,0.9917582417582418,-0.36538461538461536,1.1841487949385932,-0.09521118269846651,0.16758241758241757,1.0800685745430525,1.0800685745430527,1.0800685745430527
17,5,5.721034101967299,38.1068547626205,0.017631941892462626,models/zone_6/trial_015.pkl,1563,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.14243226841822068,0.1424322684182207,0.1424322684182207,1.2392393980641052,0.9917582417582418,-0.36538461538461536,1.1841487949385932,-0.09521118269846651,0.16758241758241757,1.072650704192293,1.072650704192293,1.072650704192293
27,6,8.287199270235465,26.24875228903,0.008765103207850754,models/zone_6/trial_016.pkl,1553,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.10097060125537703,0.1011039778894735,0.09979281485019587,1.0587157885283098,0.6263736263736264,0.07692307692307693,1.0559175920098156,0.20063298293206744,0.532967032967033,0.958431347883101,1.0509817073789105,0.5221541372508021
28,3,1.9293338903686659,7.8899819060806236,0.032427806841499776,models/zone_6/trial_017.pkl,1552,364,487,0.0358979079308869,0.001288659793814433,0.001288659793814433,0.035874770379059416,0.998905796633985,0.9987113402061856,0.18868639735879036,0.19259157918142453,0.15123707641135561,1.0364245385824402,0.5631868131868132,0.07417582417582418,1.0337667876671512,0.23393994197656465,0.6071428571428571,0.8482353125214519,1.135213030709881,0.27897805220610516
14,3,2.681774242947894,12.540541387275162,0.07540028951296757,models/zone_6/trial_018.pkl,1566,364,487,0.07147416898918632,0.005108556832694764,0.005108556832694764,0.07129137030371835,0.9956317763168218,0.9948914431673053,0.27666933137664473,0.2860807851059611,0.21508019735385359,1.0149974286764376,0.5686813186813187,0.09615384615384616,1.0104326885496149,0.2652876681360914,0.5851648351648352,0.8379611440725755,1.0671587298112508,0.33140895789931074
17,5,5.866361440394349,29.0709900301721,0.026229159766457736,models/zone_6/trial_019.pkl,1563,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.17206596433402607,0.1728448941930378,0.16616898076864425,1.0574175467297051,0.6236263736263736,0.07417582417582418,1.0548126920167888,0.2025922158170378,0.5384615384615384,0.9363988595896772,1.0421547046725066,0.4557974100973942
18,4,0.7150308848253075,6.793017542394656,0.030749953566161618,models/zone_6/trial_020.pkl,1562,364,487,0.025302269968462875,0.0006402048655569782,0.0006402048655569782,0.02529416935357031,0.9994536637233762,0.9993597951344431,0.18528439944914044,0.18686681349656661,0.1720540524466452,1.0703291062119145,0.6016483516483516,0.09065934065934066,1.0664826672551266,0.1829998869673336,0.5796703296703297,0.9064012410199647,1.062755404870378,0.3886918889685676
19,7,9.238749538076458,44.50226928647082,0.07700712064107282,models/zone_6/trial_021.pkl,1561,364,487,0.056595714961062873,0.0032030749519538757,0.0019218449711723255,0.056563075091977236,0.997267958491171,0.9967969250480462,0.284869171363556,0.2876146346995898,0.26570958554162033,1.0469736606781692,0.6291208791208791,0.09065934065934066,1.0430410970355193,0.21826607889680127,0.521978021978022,0.9205229153000949,0.9938107083877442,0.5302903407035712
29,3,6.423242119473895,47.09114556354912,0.03681763591990681,models/zone_6/trial_022.pkl,1551,364,487,0.035909478570327065,0.0012894906511927789,0.0012894906511927789,0.03588631863333526,0.9989056402216379,0.9987105093488072,0.19999765481375145,0.2048699902865668,0.1557601572328593,1.039071859724018,0.5686813186813187,0.06868131868131869,1.0367995014150637,0.23002147620662372,0.6016483516483516,0.8407682234678053,1.1360913167862041,0.2726091236659344
14,4,9.577869314866744,24.430913087025974,0.04555236940978997,models/zone_6/trial_023.pkl,1566,364,487,0.03573708449459316,0.001277139208173691,0.001277139208173691,0.03571425658776389,0.9989079440792055,0.9987228607918263,0.22283869648185384,0.22541769909839585,0.2034573964283815,1.0482848367219184,0.5989010989010989,0.09340659340659341,1.044115083316621,0.2163068460118308,0.5741758241758241,0.9028122677520328,1.0490965560716696,0.400526615405638
26,5,4.216871592769124,27.912490932099875,0.04713572488024322,models/zone_6/trial_024.pkl,1554,364,487,0.03587480016670876,0.001287001287001287,0.001287001287001287,0.0358517072771792,0.998906096015768,0.9987129987129987,0.22701311767286173,0.22966279078538315,0.20994103764357583,1.0677592847219313,0.6181318681318682,0.0521978021978022,1.0664826672551269,0.18691835273727442,0.554945054945055,0.8992779417829223,1.038690252866507,0.40799886496416254
24,4,7.6424102377139596,34.336754076050504,0.059621865106569166,models/zone_6/trial_025.pkl,1556,364,487,0.04390923098339003,0.0019280205655526992,0.0019280205655526992,0.043866881610749406,0.9983596118732052,0.9980719794344473,0.2514470049513591,0.2566947114005477,0.21290192150183912,1.0587157885283098,0.5879120879120879,0.08791208791208792,1.0550595175998643,0.20063298293206744,0.5906593406593407,0.8661468404527652,1.0505204558435355,0.34427394199091566
9,7,4.522804977215185,35.484540132637754,0.007902461942529275,models/zone_6/trial_026.pkl,1571,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.0955557797271214,0.09560911041529649,0.09506597479694334,1.0741723110591492,0.6483516483516484,0.08241758241758242,1.0710058337631008,0.17712218831242232,0.510989010989011,0.9948716926535507,1.041654599033595,0.6332271433413575
25,3,0.7114046708111695,27.834813186835643,0.050598156903650326,models/zone_6/trial_027.pkl,1555,364,487,0.04392334743801719,0.0019292604501607716,0.0019292604501607716,0.04388095719416586,0.9983593781322162,0.9980707395498393,0.23126957873570272,0.2382398523612637,0.17638791633332,1.032440829265322,0.5659340659340659,0.08791208791208792,1.0286911736439674,0.23981764063147593,0.6016483516483516,0.8348489917791364,1.1098285749801977,0.2878462523957653
25,7,1.5835385756859017,17.07776424936812,0.05208211996436023,models/zone_6/trial_028.pkl,1555,364,487,0.04392334743801719,0.0019292604501607716,0.0019292604501607716,0.04388095719416586,0.9983593781322162,0.9980707395498393,0.2386897124329916,0.24039049982413602,0.22590748688103135,1.0482848367219184,0.6318681318681318,0.08791208791208792,1.044592056115705,0.2163068460118308,0.5192307692307693,0.9318660351861624,1.0117520720880124,0.5296190911559417
