fire_lag,climate_lag,constant_value,length_scale,alpha,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,train_mean_prediction_std,train_max_prediction_std,train_min_prediction_std,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,val_mean_prediction_std,val_max_prediction_std,val_min_prediction_std
19,7,3.653695660014734,15.497747120573445,0.06995798004711831,models/zone_4/trial_001.pkl,1561,364,487,0.03579427301652529,0.0012812299807815502,0.0012812299807815502,0.03577133531918953,0.9976886093305555,0.9987187700192185,0.18906176021987017,0.18993531670687316,0.17828024219661,0.6753102665027062,0.2692307692307692,0.2032967032967033,0.6439832346207844,-0.06673257538309452,0.7912087912087912,0.7044863094388413,0.7194029190258585,0.5806854233729569
7,6,2.817355763764455,28.73052183082925,0.06861136932412781,models/zone_4/trial_002.pkl,1573,364,487,0.03565747911603346,0.0012714558169103624,0.0012714558169103624,0.03563480345134525,0.9976923302623085,0.9987285441830897,0.18716605587186896,0.18760500085777704,0.17960290131006965,0.7186678763403277,0.3021978021978022,0.1978021978021978,0.6909108531700285,-0.2081067721206129,0.7664835164835165,0.7074725254348315,0.7143713474596937,0.5929705896755902
30,3,9.115107841815234,37.51343555256454,0.08330060607735153,models/zone_4/trial_003.pkl,1550,364,487,0.05679618342470648,0.0032258064516129032,0.0032258064516129032,0.056704502681441775,0.9942098023936303,0.9967741935483871,0.20151421283758436,0.20730957230419253,0.1520493280672922,0.6773412794088434,0.28296703296703296,0.12362637362637363,0.6659637591755283,-0.07315867523479991,0.771978021978022,0.6665372357981743,0.7624657806937924,0.3100388781770861
16,4,6.109943481826233,18.26372683593051,0.0636981260127886,models/zone_4/trial_004.pkl,1564,364,487,0.02528608687120868,0.0006393861892583121,0.0006393861892583121,0.025278001791266998,0.9988452042009758,0.9993606138107417,0.18052526527616203,0.18192705932077863,0.16218765534469282,0.6874063372761939,0.29120879120879123,0.16483516483516483,0.6673506132170979,-0.10528917449332686,0.7637362637362637,0.7018964642884546,0.7332865747479455,0.4497469668732803
26,5,6.809868140371258,36.32549045686474,0.06595223587764369,models/zone_4/trial_005.pkl,1554,364,487,0.025367314471592052,0.0006435006435006435,0.0006435006435006435,0.02535915121652256,0.9988435477929549,0.9993564993564994,0.18372834023208892,0.1853937427013861,0.16531220559097567,0.673273126819052,0.27197802197802196,0.16758241758241757,0.6520834583195125,-0.060306475531389125,0.782967032967033,0.7012427696707988,0.7361069845516756,0.47000132552675106
11,3,9.043696670322381,32.67068983563561,0.030962395106868344,models/zone_4/trial_006.pkl,1569,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.12871353598601698,0.12871353598601698,0.12871353598601698,0.7071067811865476,0.2692307692307692,0.2692307692307692,0.6538461538461539,-0.16955017301038056,0.804945054945055,0.7314875588814855,0.7314875588814856,0.7314875588814856
21,3,5.837780673147187,36.885628629022676,0.009104324237047271,models/zone_4/trial_007.pkl,1559,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.07075426246154494,0.07075426246154495,0.07075426246154495,0.7071067811865476,0.2692307692307692,0.2692307692307692,0.6538461538461539,-0.16955017301038056,0.804945054945055,0.741530041872928,0.7415300418729279,0.7415300418729279
16,5,7.500060562889878,9.606363451771024,0.013302763794903676,models/zone_4/trial_008.pkl,1564,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.0851642827803695,0.08526393296750867,0.08372709611672415,0.6953534953651154,0.2857142857142857,0.1978021978021978,0.6666264126638726,-0.1309935739001482,0.7774725274725275,0.7272011495204131,0.7487070087057639,0.5282526473379687
24,5,5.355438499657572,45.76086174960315,0.083064214694783,models/zone_4/trial_009.pkl,1556,364,487,0.04390923098339003,0.0019280205655526992,0.0019280205655526992,0.043866881610749406,0.9965312945152395,0.9980719794344473,0.20373007220978548,0.20606944396677893,0.1796830330713639,0.6712298045747451,0.2692307692307692,0.17032967032967034,0.6492590037533837,-0.053880375679683734,0.7857142857142857,0.6920871419807203,0.7274221373455162,0.459410511178473
15,6,9.67710235405144,15.461931009452101,0.08705265623657148,models/zone_4/trial_010.pkl,1565,364,487,0.03574850027015812,0.0012779552715654952,0.0012779552715654952,0.035725650475384965,0.9976906231923408,0.9987220447284345,0.20823461175832922,0.2097781646913678,0.19265209691169635,0.6894017154567613,0.29395604395604397,0.17307692307692307,0.6673223388835039,-0.11171527434503226,0.7637362637362637,0.6936441058764836,0.713346352529066,0.5161808177948215
