fire_lag,climate_lag,constant_value,length_scale,alpha,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,train_mean_prediction_std,train_max_prediction_std,train_min_prediction_std,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,val_mean_prediction_std,val_max_prediction_std,val_min_prediction_std
27,3,0.3476064767044027,14.476436600086844,0.022398752741067392,models/zone_2/trial_001.pkl,1553,364,487,0.05075096070891959,0.0025756600128783,0.0025756600128783,0.05068555995918719,0.9989070572922256,0.9974243399871217,0.2172387272666915,0.22761895372158403,0.14296771426092825,1.0994504121565505,0.6043956043956044,0.06593406593406594,1.0974715976919909,0.466266766641673,0.5906593406593407,0.9887557167055663,1.674351396811496,0.2031737373497014
30,3,6.799324925486822,44.71679881753742,0.008785189379678673,models/zone_2/trial_002.pkl,1550,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.1433662406480909,0.14336624064809084,0.14336624064809084,1.5091297251967861,1.1346153846153846,-0.11263736263736264,1.5049203806217213,-0.005601932850120672,0.1620879120879121,1.529576960577531,1.5295769605775307,1.5295769605775307
20,3,0.3949924724368964,11.713260765376564,0.05058499328152591,models/zone_2/trial_003.pkl,1560,364,487,0.17541160386140583,0.029487179487179487,0.011538461538461539,0.1750316961997347,0.9868944640311844,0.9711538461538461,0.30451513591864066,0.337361366129709,0.15969979761642644,1.103192171397607,0.6181318681318682,0.07417582417582418,1.100695650096249,0.46262767641422986,0.5796703296703297,0.9064703804840532,1.651712967171879,0.20015711067996322
7,7,2.06849274179782,32.84433745119664,0.05453965391226135,models/zone_2/trial_004.pkl,1573,364,487,0.12352113099759227,0.013986013986013986,0.0050858232676414495,0.12341638547864972,0.9934566843318164,0.9866497139224412,0.3352107643584361,0.3431652885747654,0.28244961219966613,1.2191241676973417,0.771978021978022,0.019230769230769232,1.2189724827815143,0.3437507289844207,0.4532967032967033,1.0769475638377837,1.2614755392014705,0.6182496611705405
14,6,5.9337302703714965,40.662092377213504,0.0007492260918382956,models/zone_2/trial_005.pkl,1566,364,487,0.0,0.0,0.0,0.0,1.0,1.0,0.041835457586803446,0.041856348096609444,0.04162367923450015,1.1836802360007963,0.7417582417582418,0.038461538461538464,1.183055202075572,0.38135466133466644,0.489010989010989,1.116684400553906,1.3924771241334317,0.5263892778397828
12,6,3.46848011352812,8.618495490777295,0.09572558591345745,models/zone_2/trial_006.pkl,1568,364,487,0.2923340275668732,0.0778061224489796,0.01913265306122449,0.2917072595262384,0.9634482048370172,0.9260204081632653,0.4058099445809231,0.44274885226532157,0.25954068901804656,1.1531133203941102,0.6923076923076923,0.09340659340659341,1.1493239482315267,0.4128934433058403,0.5302197802197802,0.910800188875089,1.2564386965519894,0.40003814957625117
17,3,1.0181838494634643,5.739102464839736,0.08476468719811124,models/zone_2/trial_007.pkl,1563,364,487,0.3128716599882456,0.08637236084452975,0.01471529110684581,0.31252541629672487,0.9582409288804108,0.9193857965451055,0.35806068305130123,0.430088296983624,0.15506350781470365,1.0741723110591492,0.6043956043956044,0.08791208791208792,1.0705688294757565,0.4905273681579606,0.5824175824175825,0.804124173293459,1.6341674248443179,0.16892845004348
26,5,8.090569905416364,36.75685754799708,0.05366918633632461,models/zone_2/trial_008.pkl,1554,364,487,0.15007505629691606,0.021235521235521235,0.005791505791505791,0.14996326544587335,0.9904370508631445,0.9794079794079794,0.322387325262523,0.34526233422022234,0.20547819899311714,1.0894095588038444,0.6318681318681318,0.08791208791208792,1.085856644135,0.4759710072481881,0.5631868131868132,0.9547828671465406,1.4466174802290543,0.3117982497247638
19,3,5.565202249604948,41.64082854839675,0.06189012326118819,models/zone_2/trial_009.pkl,1561,364,487,0.21919426151089844,0.04548366431774504,0.012171684817424727,0.21885605855907533,0.9795250260757515,0.9557975656630365,0.32668730420820763,0.37127597160441694,0.1591849465992172,1.0868848519133392,0.6043956043956044,0.08791208791208792,1.0833236571392775,0.4783970673998168,0.5906593406593407,0.871087581653096,1.6455709952562163,0.19468785805560204
18,7,2.003657043540933,4.408202292363305,0.06616020552491425,models/zone_2/trial_010.pkl,1562,364,487,0.1789140667411283,0.03201024327784891,0.011523687580025609,0.17854256607993196,0.9863516322818673,0.967989756722151,0.3568000715728307,0.37692978509521224,0.25651734007286675,1.1590541805310886,0.7060439560439561,0.09065934065934066,1.1555031273682503,0.40682829292676836,0.5054945054945055,0.9743617625992647,1.2974802079966534,0.48171109359299946
16,3,8.567645438049954,43.457699671008214,0.0380746098814127,models/zone_2/trial_011.pkl,1564,364,487,0.1102194973491892,0.012148337595907928,0.007033248081841432,0.1099948681408692,0.9948148448013043,0.9878516624040921,0.2749479652649871,0.2936129225277831,0.15847824629992652,1.1192619232097787,0.6318681318681318,0.06593406593406594,1.1173181962613223,0.4468582854286429,0.5741758241758241,0.963177587470363,1.6018552384003086,0.20465175095661708
21,5,1.7102755618452397,18.408264311148553,0.06705049992033157,models/zone_2/trial_012.pkl,1559,364,487,0.2193348157167565,0.045542014111610005,0.014753046824887749,0.21883808853781878,0.9795201703333313,0.9557408595253367,0.35002162603408093,0.3823711436725917,0.20438887937229838,1.0830867569483633,0.6456043956043956,0.07417582417582418,1.0805437844829613,0.48203615762725993,0.5467032967032966,0.9169034368124465,1.4270190507242935,0.30709838388350563
29,3,6.130396956103183,9.385793761706752,0.07293976711523989,models/zone_2/trial_013.pkl,1551,364,487,0.2769922268692216,0.07027724049000644,0.017408123791102514,0.27644466168121967,0.9674771720475202,0.9329464861379755,0.3394026019291349,0.4025140840884757,0.1446456872137886,1.079275296129382,0.5879120879120879,0.07692307692307693,1.0765305407055812,0.48567524785470306,0.6016483516483516,0.8217599914012376,1.660581510209009,0.18535505009333922
12,6,3.856608873400713,49.486644181193164,0.06403597600942389,models/zone_2/trial_014.pkl,1568,364,487,0.165600330276709,0.0274234693877551,0.005739795918367347,0.16550082818696285,0.9882706925969533,0.9725765306122449,0.3529519168906733,0.3707950728152334,0.2581423400209534,1.167320591199077,0.7142857142857143,0.08241758241758242,1.1644074479089368,0.3983370823960677,0.510989010989011,0.9901216220989343,1.2973536882306878,0.45293895456198596
