fire_lag,climate_lag,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,model_file,train_size,val_size,test_size,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage
29,4,300,5,0.03975041756845059,0.8024530806751017,0.8568678654274299,1,0.1,5,models/regional/trial_082.json,1551,364,487,0.6846384838950159,0.3604126274585724,0.03288201160541586,0.6838483933017292,0.9858469367027283,0.6872985170857512,2.5527403524222287,1.5934065580368042,0.4010989010989011,2.521032167192789,0.8414348363876343,0.3324175824175824
12,3,200,5,0.043085270810228116,0.8130686870227866,0.8983493120582137,5,1.0,10,models/regional/trial_083.json,1568,364,487,1.0920632025590296,0.6607142686843872,0.04336734693877551,1.0912017751249392,0.9636847376823425,0.5235969387755102,2.560799197081059,1.5467033386230469,0.40934065934065933,2.5278711463013424,0.8404321074485779,0.3516483516483517
8,4,100,7,0.28524643628382906,0.8170361816792461,0.8496381910420232,5,0.1,10,models/regional/trial_084.json,1572,364,487,0.9170424962487548,0.5508905649185181,0.030534351145038167,0.9165340007439683,0.9743485450744629,0.5585241730279898,2.861740884531259,1.6840659379959106,0.5137362637362637,2.8152505200927935,0.8007239699363708,0.37637362637362637
26,7,100,7,0.1203096275824993,0.9817008755247608,0.8594706265034775,5,0.1,5,models/regional/trial_085.json,1554,364,487,0.784338340054555,0.4530244469642639,0.059202059202059204,0.7821008447590702,0.9813908934593201,0.611969111969112,2.781907764619821,1.7280219793319702,0.5137362637362637,2.7340603578438594,0.811687171459198,0.33516483516483514
25,7,100,7,0.28843154545594674,0.8198467149549576,0.9525474208709417,5,0.0,5,models/regional/trial_086.json,1555,364,487,0.7950813452171986,0.4533762037754059,0.03022508038585209,0.7945066301496052,0.9808694124221802,0.6212218649517685,3.1466012148057607,1.8626374006271362,0.5879120879120879,3.0911904305600055,0.7590771913528442,0.3324175824175824
28,3,100,3,0.060405929014665995,0.8150129737802336,0.8005351445205772,1,1.0,10,models/regional/trial_087.json,1552,364,487,1.703733003213894,1.0186855792999268,0.04445876288659794,1.7031528422222133,0.9123070240020752,0.44394329896907214,2.522426910702553,1.5549451112747192,0.38461538461538464,2.49293168148558,0.8451783657073975,0.3434065934065934
22,5,100,3,0.09355041798216988,0.8565436746224576,0.9719213462681044,0,1.0,1,models/regional/trial_088.json,1558,364,487,1.37299274104534,0.8530166745185852,0.03273427471116817,1.3726024848834315,0.9428786039352417,0.4653401797175867,2.509870593774001,1.552197813987732,0.30494505494505497,2.491276593017144,0.8467159271240234,0.33791208791208793
15,7,300,3,0.13329030017022137,0.9089124757421158,0.9295269446804961,1,0.0,1,models/regional/trial_089.json,1565,364,487,0.6489115900765583,0.3520766794681549,0.019808306709265176,0.648609198952761,0.9871954917907715,0.678594249201278,2.5933134332038796,1.6648352146148682,0.14835164835164835,2.5890667263912057,0.8363543748855591,0.3159340659340659
8,4,200,7,0.22719773940019075,0.9138414098638185,0.8577221176611683,0,0.1,10,models/regional/trial_090.json,1572,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.734094834279838,1.6236263513565063,0.4423076923076923,2.698080545610188,0.81810462474823,0.35714285714285715
16,6,200,7,0.16659465315342406,0.8875517727143196,0.9196073324082208,1,1.0,5,models/regional/trial_091.json,1564,364,487,0.5044558581047346,0.23017902672290802,0.020460358056265986,0.5040407494171653,0.9922651648521423,0.780690537084399,2.9375365234701665,1.832417607307434,0.6730769230769231,2.8593860066003995,0.7900282144546509,0.34065934065934067
26,5,100,3,0.07638808055932982,0.9348596734344342,0.9721033745634542,5,0.0,10,models/regional/trial_092.json,1554,364,487,1.5835788268791489,0.9594594836235046,0.03153153153153153,1.5832649084222399,0.9241424798965454,0.4491634491634492,2.536004487361608,1.5851647853851318,0.3543956043956044,2.5111197575790283,0.8435071706771851,0.32967032967032966
15,7,100,3,0.14644523874297374,0.9303018978867372,0.9832145575853535,0,1.0,5,models/regional/trial_093.json,1565,364,487,1.2486414202126854,0.7616613507270813,0.016613418530351438,1.2485309069601118,0.9525903463363647,0.49329073482428115,2.4834617999683135,1.524725317955017,0.3708791208791209,2.4556121630417023,0.849924623966217,0.34615384615384615
27,6,100,5,0.11090870632544862,0.8666616787330185,0.9340267019042371,0,0.1,5,models/regional/trial_094.json,1553,364,487,0.6718514904078646,0.3522215187549591,0.032839665164198326,0.6710484137890689,0.9863545894622803,0.690920798454604,2.633261441404294,1.6263736486434937,0.32967032967032966,2.612543474815489,0.8312738537788391,0.35714285714285715
29,6,200,7,0.28410612647333106,0.9627132069475945,0.9100193217943566,1,0.0,5,models/regional/trial_095.json,1551,364,487,0.483112628329285,0.21663442254066467,0.037395228884590584,0.4816631652125395,0.9929526448249817,0.7917472598323663,2.9065103721886385,1.7335164546966553,0.43131868131868134,2.8743288595683887,0.7944402098655701,0.3791208791208791
15,5,100,5,0.26082406937504493,0.9649854406537401,0.8002302134896225,5,0.1,5,models/regional/trial_096.json,1565,364,487,0.9935896870121652,0.5974441170692444,0.03258785942492013,0.9930551236977969,0.9699803590774536,0.5431309904153354,2.6966605091221143,1.6510988473892212,0.36538461538461536,2.6717919276804203,0.8230514526367188,0.33791208791208793
8,4,300,5,0.1905638230544963,0.8996986204764378,0.8884081911444524,0,0.0,5,models/regional/trial_097.json,1572,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.7685438367842923,1.697802186012268,0.44505494505494503,2.7325375131399943,0.8134920597076416,0.3241758241758242
24,4,200,5,0.2654455190337636,0.8969423593899997,0.8057738884883326,5,1.0,1,models/regional/trial_098.json,1556,364,487,0.9210478094161153,0.5732647776603699,0.02570694087403599,0.9206889822486671,0.974316418170929,0.5424164524421594,2.8371554194877326,1.7142857313156128,0.3516483516483517,2.815278669374232,0.8041332960128784,0.3626373626373626
29,4,200,7,0.0139655946951576,0.8815981374579805,0.8449401318911569,0,0.1,1,models/regional/trial_099.json,1551,364,487,0.9287998866857415,0.5325596332550049,0.09800128949065119,0.9236151757664761,0.9739521145820618,0.574468085106383,2.6879870838297744,1.6758241653442383,0.4175824175824176,2.6553530179244995,0.8241878747940063,0.31043956043956045
27,4,200,7,0.09463985247591793,0.9410823259851707,0.8830980685870706,1,0.1,1,models/regional/trial_100.json,1553,364,487,0.4644475418409745,0.20412105321884155,0.028976175144880875,0.46354277834147184,0.9934790134429932,0.8016741790083709,2.737107660753887,1.673076868057251,0.28846153846153844,2.7218648354734007,0.8177035450935364,0.3324175824175824
21,7,100,5,0.06527700757489921,0.9198755197349799,0.9492585090984795,0,0.0,5,models/regional/trial_101.json,1559,364,487,0.9343422797862696,0.5432969927787781,0.05323925593329057,0.9328242554575542,0.9735357165336609,0.5740859525336754,2.6638606825647813,1.634615421295166,0.3983516483516483,2.6339077072686834,0.8273297548294067,0.3489010989010989
20,5,300,5,0.2479593472238177,0.8565677966565654,0.8597111699543535,5,1.0,10,models/regional/trial_102.json,1560,364,487,0.9442810231981233,0.5621795058250427,0.032692307692307694,0.9437149356052483,0.9729581475257874,0.558974358974359,2.671070089176839,1.6291208267211914,0.3324175824175824,2.6503044986406814,0.8263939023017883,0.3269230769230769
22,4,200,7,0.1504590018099989,0.8664879911421499,0.9525745355239958,1,0.1,5,models/regional/trial_103.json,1558,364,487,0.4766700967112865,0.20154044032096863,0.043645699614890884,0.4746677051496749,0.9931150674819946,0.8106546854942234,2.701749506799521,1.6510988473892212,0.4258241758241758,2.6679813194125273,0.822382926940918,0.3543956043956044
13,4,300,5,0.077733109356789,0.9551088950198517,0.8087294598194604,5,0.1,10,models/regional/trial_104.json,1567,364,487,1.0531503849762147,0.6356094479560852,0.03956604977664327,1.052406882169357,0.9662410020828247,0.5264837268666241,2.756112068859774,1.634615421295166,0.4807692307692308,2.713856074462942,0.8151633143424988,0.33516483516483514
19,6,300,7,0.29443726021133765,0.8990657299232847,0.8074039222691153,5,1.0,5,models/regional/trial_105.json,1561,364,487,0.8271498066464097,0.4791800081729889,0.03459320948110186,0.826426112604838,0.9792419075965881,0.6021780909673287,2.9659236906270947,1.8241758346557617,0.5934065934065934,2.905954561173467,0.7859504222869873,0.32142857142857145
10,6,100,7,0.2740280865319754,0.8030695195830522,0.8288310831933895,5,0.0,1,models/regional/trial_106.json,1570,364,487,0.7984858294825845,0.47707006335258484,0.03248407643312102,0.7978247944333906,0.9805688858032227,0.5885350318471337,2.973786589055458,1.8104395866394043,0.4532967032967033,2.939035333606409,0.7848140001296997,0.3159340659340659
22,5,200,7,0.2108843335901958,0.9299673305158546,0.9703530584701383,5,1.0,5,models/regional/trial_107.json,1558,364,487,0.8486189056415896,0.49293968081474304,0.04749679075738126,0.8472886748407825,0.9781783223152161,0.5949935815147626,2.8400588341112547,1.7802197933197021,0.4725274725274725,2.800473505256006,0.80373215675354,0.35714285714285715
17,6,300,3,0.1890632438647897,0.8469540486204044,0.9368799148811834,1,0.0,10,models/regional/trial_108.json,1563,364,487,0.6200943109092334,0.31030070781707764,0.022392834293026232,0.6196898543197729,0.9883187413215637,0.7229686500319897,2.6337830879729234,1.5906593799591064,0.2774725274725275,2.6191262251581526,0.8312069773674011,0.36813186813186816
9,6,100,7,0.21412834050542098,0.8201014480645635,0.8332729573458451,1,0.0,1,models/regional/trial_109.json,1571,364,487,0.44493041461522725,0.189051553606987,0.02991725015913431,0.4439234607262213,0.9939642548561096,0.8154042011457671,2.7779548069386064,1.7335164546966553,0.27197802197802196,2.764608638233247,0.8122219443321228,0.31868131868131866
17,3,200,5,0.11870391603484129,0.8291139591398797,0.906233263629752,5,1.0,1,models/regional/trial_110.json,1563,364,487,0.9375919614828911,0.5822136998176575,0.023032629558541268,0.9373090167032841,0.9732944965362549,0.5380678182981445,2.5943725941756455,1.6043956279754639,0.34615384615384615,2.5711761405166564,0.8362206220626831,0.34615384615384615
12,4,100,7,0.2625434836070079,0.923942073707483,0.8481659583712626,5,0.0,1,models/regional/trial_111.json,1568,364,487,0.7709654789282699,0.4553571343421936,0.04336734693877551,0.7697447812889235,0.9819006323814392,0.6058673469387755,2.8636600925513815,1.7884615659713745,0.48626373626373626,2.8220731793035205,0.8004565834999084,0.3269230769230769
21,5,200,5,0.20338380800727943,0.9797817063400642,0.8930506511050603,1,1.0,10,models/regional/trial_112.json,1559,364,487,0.6628606354511026,0.34958305954933167,0.027581783194355357,0.6622865436426179,0.9866803884506226,0.6901860166773572,2.83279454961477,1.7390109300613403,0.5192307692307693,2.7848024495481356,0.8047348856925964,0.3324175824175824
12,3,200,5,0.2964189916133567,0.8598308498247544,0.9924058145646883,5,0.1,5,models/regional/trial_113.json,1568,364,487,0.8981983032256404,0.5184949040412903,0.01721938775510204,0.8980332381192648,0.9754337668418884,0.5873724489795918,2.820158978032436,1.6291208267211914,0.3873626373626374,2.793429234913991,0.8064729571342468,0.38186813186813184
16,4,200,5,0.04092944755248466,0.8762728595315259,0.8717918315154491,1,1.0,5,models/regional/trial_114.json,1564,364,487,0.8922083984172124,0.5198209881782532,0.03900255754475703,0.8913554880806906,0.9758042693138123,0.5831202046035806,2.5869494529713957,1.5879120826721191,0.38461538461538464,2.558198330510137,0.8371565341949463,0.34615384615384615
7,6,200,3,0.1741194149171527,0.9371598985468024,0.9489337682330651,0,1.0,10,models/regional/trial_115.json,1573,364,487,0.8946403869951584,0.5333757400512695,0.008264462809917356,0.8946022218838585,0.9755734801292419,0.5740623013350286,2.699715111855446,1.634615421295166,0.4368131868131868,2.664142597213529,0.8226503729820251,0.3434065934065934
22,5,100,7,0.24256026768813338,0.8438009077856211,0.8380263978554177,1,1.0,10,models/regional/trial_116.json,1558,364,487,0.5098515872896571,0.22528883814811707,0.01989730423620026,0.5094631972991104,0.9921231865882874,0.7901155327342747,2.6808232605847384,1.686813235282898,0.3241758241758242,2.661150732640508,0.8251237869262695,0.31868131868131866
28,4,300,3,0.2719870741811607,0.9292681217781046,0.8617865767905273,1,0.0,10,models/regional/trial_117.json,1552,364,487,0.6401514070573018,0.344072163105011,0.024484536082474227,0.6396829854903252,0.9876198172569275,0.6862113402061856,2.7058138841737347,1.6840659379959106,0.09065934065934066,2.7042946317625574,0.8218481540679932,0.3434065934065934
18,4,100,5,0.10474854645706301,0.8831006186837556,0.8401589589300152,5,0.1,10,models/regional/trial_118.json,1562,364,487,1.0246638165407205,0.615877091884613,0.03329065300896287,1.024122898843533,0.9681243300437927,0.5364916773367477,2.575241418280383,1.5989011526107788,0.3516483516483517,2.5511196696060985,0.8386272192001343,0.34615384615384615
23,5,100,5,0.2750741965261105,0.9888375632194397,0.9934768152333624,1,1.0,5,models/regional/trial_119.json,1557,364,487,0.6166184856519978,0.31727680563926697,0.02697495183044316,0.6160281816860493,0.9884837865829468,0.7116249197174053,2.859820221805875,1.7225275039672852,0.3708791208791209,2.835669251916972,0.8009913563728333,0.3543956043956044
10,6,100,3,0.22870393298778727,0.8451229391398141,0.9352647449437033,5,0.1,10,models/regional/trial_120.json,1570,364,487,1.1515705165299326,0.7082802653312683,-0.0025477707006369425,1.1515676960326673,0.9595848321914673,0.5012738853503185,2.6736401532950396,1.6538461446762085,0.25274725274725274,2.661666860179982,0.8260596394538879,0.34615384615384615
18,3,200,3,0.0866929877222029,0.8247177473526985,0.8737171317232079,5,1.0,5,models/regional/trial_121.json,1562,364,487,1.1964522768124508,0.7400768399238586,0.02560819462227913,1.1961782056840826,0.9565402269363403,0.4910371318822023,2.4578870486759703,1.5192307233810425,0.28846153846153844,2.440901213084461,0.8529996871948242,0.3516483516483517
25,6,300,5,0.0414203696377769,0.8467643804423166,0.8050049299292965,5,0.1,10,models/regional/trial_122.json,1555,364,487,0.950883825657078,0.5672025680541992,0.03987138263665595,0.9500475446814876,0.9726372361183167,0.557556270096463,2.617040556013618,1.5851647853851318,0.4807692307692308,2.5725011264616895,0.8333461284637451,0.3626373626373626
14,3,300,5,0.2737224151440887,0.86043803490585,0.8816591711590825,0,0.0,1,models/regional/trial_123.json,1566,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.7134180510633494,1.6428571939468384,0.16483516483516483,2.7084066775636053,0.8208454251289368,0.3598901098901099
16,6,100,3,0.07809200940508543,0.9075093211765052,0.8777291662300285,1,1.0,10,models/regional/trial_124.json,1564,364,487,1.5986327379304732,0.9699488282203674,0.030051150895140665,1.5983502516017416,0.9223210215568542,0.43925831202046034,2.496701162156824,1.5467033386230469,0.37637362637362637,2.4681692358683285,0.8483202457427979,0.34615384615384615
29,7,200,7,0.2252580142819416,0.830904580481967,0.8829769054873614,0,0.1,10,models/regional/trial_125.json,1551,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.8880199344084394,1.774725317955017,0.5714285714285714,2.8309236528762907,0.7970473170280457,0.3324175824175824
20,5,100,7,0.11745368803298625,0.8886766172121403,0.9901110339702854,1,0.0,10,models/regional/trial_126.json,1560,364,487,0.5388734734871307,0.2429487109184265,0.0391025641025641,0.5374528861818683,0.991193413734436,0.7782051282051282,2.626471334188044,1.5686813592910767,0.5412087912087912,2.5701059691518493,0.8321428894996643,0.37362637362637363
18,7,300,5,0.027559525858316537,0.8551762881723174,0.9936413751872774,1,0.0,10,models/regional/trial_127.json,1562,364,487,0.9361839912379868,0.5435339212417603,0.06209987195902689,0.9341220834827617,0.973391592502594,0.5749039692701664,2.5816341677697654,1.582417607307434,0.46703296703296704,2.5390382770922435,0.8378250002861023,0.3516483516483517
13,7,100,3,0.23817043123183884,0.8487137794328048,0.8251847770616086,5,0.0,1,models/regional/trial_128.json,1567,364,487,1.0348120351012629,0.6419910788536072,0.024250159540523293,1.0345278740103208,0.9674064517021179,0.5169112954690491,2.7058138841737347,1.6291208267211914,0.3324175824175824,2.685316950069064,0.8218481540679932,0.3708791208791209
24,4,300,3,0.24578536452510708,0.8465997358092063,0.954873715560964,5,0.0,5,models/regional/trial_129.json,1556,364,487,0.965670366672103,0.593187689781189,0.004498714652956298,0.9656598996396851,0.9717675447463989,0.5424164524421594,2.699715111855446,1.6895604133605957,0.28846153846153844,2.684259950021596,0.8226503729820251,0.3489010989010989
11,4,300,5,0.24156900883171084,0.8219852695778872,0.9732895777013602,0,0.0,5,models/regional/trial_130.json,1569,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.737609432593705,1.725274682044983,0.25824175824175827,2.7254021150659034,0.8176367282867432,0.31868131868131866
14,7,200,3,0.060531398407791384,0.8104798035722354,0.9483436113908299,5,0.0,10,models/regional/trial_131.json,1566,364,487,1.3627033484365365,0.8365261554718018,0.020434227330779056,1.3625501278991319,0.943509042263031,0.46934865900383144,2.5736406571522794,1.5906593799591064,0.28296703296703296,2.5580375352758624,0.8388277292251587,0.33791208791208793
9,6,200,5,0.1588390077066656,0.8218108020007692,0.9007677379571642,5,0.0,10,models/regional/trial_132.json,1571,364,487,0.926311067686498,0.5525143146514893,0.030553787396562698,0.9258070328795277,0.9738385677337646,0.5614258434118395,2.692582403567252,1.6510988473892212,0.42032967032967034,2.6595719520705865,0.8235862255096436,0.33516483516483514
28,7,200,5,0.19656879841959174,0.8062301279020688,0.9997173510178654,1,0.1,10,models/regional/trial_133.json,1552,364,487,0.4519431057860474,0.18621134757995605,0.022551546391752577,0.45138011151902585,0.9938293695449829,0.8221649484536082,2.7794378141695657,1.7362637519836426,0.36813186813186816,2.7549507532695507,0.8120213747024536,0.3241758241758242
10,6,300,5,0.031312307572270645,0.8161580954821585,0.921659484726688,0,0.0,5,models/regional/trial_134.json,1570,364,487,0.784807991490618,0.4337579607963562,0.03248407643312102,0.7841354166579061,0.9812288880348206,0.6375796178343949,2.754616503739154,1.6758241653442383,0.5384615384615384,2.7014757558619182,0.8153638243675232,0.3516483516483517
26,7,300,7,0.1043037785624137,0.9989255511721847,0.906111367486265,1,1.0,10,models/regional/trial_135.json,1554,364,487,0.5851002879051266,0.27927929162979126,0.03346203346203346,0.584142649238119,0.9896442890167236,0.747104247104247,2.8225932950733994,1.7142857313156128,0.5384615384615384,2.770756600394665,0.8061387538909912,0.3516483516483517
20,3,300,3,0.25730989381571673,0.9301833329762611,0.9537925460209478,5,0.0,5,models/regional/trial_136.json,1560,364,487,1.1131498560414068,0.6801282167434692,0.022435897435897436,1.1129237146403206,0.9624214172363281,0.5160256410256411,2.5682978285460787,1.5796703100204468,0.3324175824175824,2.5466944059021874,0.8394962549209595,0.3543956043956044
21,4,200,5,0.24995157518621294,0.8797460368513907,0.9459225015269008,1,0.1,5,models/regional/trial_137.json,1559,364,487,0.5202752429350279,0.24118024110794067,0.01796023091725465,0.5199651598916656,0.9917943477630615,0.7729313662604234,2.7350994785216987,1.7225275039672852,0.2445054945054945,2.7241487283050194,0.8179709315299988,0.3269230769230769
28,5,200,3,0.20917810028542325,0.8948535771178205,0.8182449576732098,0,0.0,5,models/regional/trial_138.json,1552,364,487,0.6867674262422624,0.37628865242004395,0.01675257731958763,0.6865630602422721,0.9857510924339294,0.6688144329896907,2.6028302743675598,1.576923131942749,0.4340659340659341,2.5663811173730107,0.8351510763168335,0.3543956043956044
10,5,100,7,0.0273944836115455,0.9913249247693813,0.9123366763139457,5,0.0,5,models/regional/trial_139.json,1570,364,487,1.2613813108475924,0.7171974778175354,0.12738853503184713,1.2549322546218225,0.9515095353126526,0.4872611464968153,3.197268756918518,1.947802186012268,0.7005494505494505,3.119576564193021,0.7512559294700623,0.2857142857142857
18,6,300,3,0.2908356013403276,0.9200820182449354,0.8703292371386299,5,1.0,1,models/regional/trial_140.json,1562,364,487,1.0361580661353136,0.6318821907043457,0.007042253521126761,1.0361341448887766,0.9674052000045776,0.5326504481434059,2.856455996240704,1.7197802066802979,0.4010989010989011,2.8281549340299432,0.8014593124389648,0.3708791208791209
11,6,100,3,0.11153305832414542,0.9112530952208654,0.8229770627060616,1,1.0,1,models/regional/trial_141.json,1569,364,487,1.320042102821395,0.8132568597793579,0.011472275334608031,1.3199922501665178,0.9469171762466431,0.4697259400892288,2.615990572851151,1.5796703100204468,0.40934065934065933,2.5837660145642345,0.8334798812866211,0.36813186813186816
20,7,300,7,0.20574324627505805,0.9113479510340897,0.921798983110613,5,1.0,5,models/regional/trial_142.json,1560,364,487,0.8117723507848421,0.4653846025466919,0.04487179487179487,0.8105312338209691,0.9800150990486145,0.6115384615384616,2.744625127518636,1.6593406200408936,0.4175824175824176,2.712672475160438,0.81670081615448,0.3626373626373626
7,4,200,7,0.23109876021448938,0.9843075042066345,0.8702046841473964,0,0.0,10,models/regional/trial_143.json,1573,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.9262923034973474,1.7225275039672852,0.42032967032967034,2.895947130288701,0.7916325330734253,0.34615384615384615
28,6,100,3,0.22488102714434177,0.9943620637516037,0.8183515366108891,5,0.0,5,models/regional/trial_144.json,1552,364,487,1.182453323717296,0.7345361113548279,0.014175257731958763,1.1823683598426051,0.957759439945221,0.4877577319587629,2.5959604794472604,1.6071428060531616,0.3434065934065934,2.5731464980867043,0.8360201120376587,0.34615384615384615
20,6,200,3,0.11731539681833113,0.9443191935485347,0.9553671239933482,5,1.0,1,models/regional/trial_145.json,1560,364,487,1.1154509165458157,0.6916666626930237,0.014743589743589743,1.1153534846819828,0.9622658491134644,0.5057692307692307,2.562407887361686,1.6208791732788086,0.24175824175824176,2.5509776593447517,0.8402315378189087,0.33516483516483514
8,4,100,7,0.02443112280555758,0.8163163055063827,0.8886225948660652,1,0.1,10,models/regional/trial_146.json,1572,364,487,1.7281901424884822,0.9459287524223328,0.13676844783715011,1.7227697504455615,0.9089004993438721,0.41348600508905853,3.0513012158425536,1.865384578704834,0.739010989010989,2.9604564375380633,0.773449718952179,0.2857142857142857
21,6,200,3,0.2289335116638275,0.8227635016220404,0.8859827266795781,1,1.0,10,models/regional/trial_147.json,1559,364,487,0.7114025732691492,0.3970493972301483,-0.001924310455420141,0.7113999907258702,0.9846581220626831,0.6536241180243746,2.7350994785216987,1.7115384340286255,0.28846153846153844,2.719845431563646,0.8179709315299988,0.31043956043956045
25,6,300,7,0.09944162363686436,0.844103687100505,0.9968891316642239,0,0.0,1,models/regional/trial_148.json,1555,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.603885472692899,1.6263736486434937,0.32967032967032966,2.582931910437214,0.8350173830986023,0.33791208791208793
16,4,100,5,0.0939396680530569,0.8239968687411099,0.8994770657226654,1,0.0,1,models/regional/trial_149.json,1564,364,487,0.7134083161502732,0.40281328558921814,0.0370843989769821,0.7124437900649654,0.9845302700996399,0.6432225063938619,2.626994238322561,1.6263736486434937,0.29120879120879123,2.6108037729828752,0.8320760130882263,0.34065934065934067
19,7,300,3,0.1550760805013018,0.9666708404839757,0.9612400373133527,0,0.1,10,models/regional/trial_150.json,1561,364,487,0.6725133258889029,0.35618194937705994,0.023062139654067906,0.6721177879884325,0.9862778782844543,0.686739269698911,2.592783736443764,1.673076868057251,0.3159340659340659,2.573463257656857,0.8364211916923523,0.3076923076923077
8,6,100,5,0.2771371060056996,0.9724220027224133,0.9151518321473663,5,0.1,10,models/regional/trial_151.json,1572,364,487,1.03930391647774,0.6323155164718628,0.039440203562340966,1.0385553148959792,0.9670528173446655,0.5241730279898219,2.958504273396536,1.7692307233810425,0.5769230769230769,2.9017076034743514,0.7870199680328369,0.32967032967032966
27,6,200,3,0.1274593690488368,0.9932399382066253,0.8343746361156138,5,0.1,10,models/regional/trial_152.json,1553,364,487,1.2565347567030751,0.7765614986419678,0.0128783000643915,1.2564687569859625,0.9522702097892761,0.47842884739214425,2.5693673016305936,1.5741758346557617,0.39285714285714285,2.5391556897824272,0.8393625020980835,0.3708791208791209
18,3,200,3,0.08056177769859275,0.9177742576605824,0.9047925086001264,1,0.1,10,models/regional/trial_153.json,1562,364,487,1.2941313527077607,0.791293203830719,0.01792573623559539,1.2940071855586688,0.9491544365882874,0.4833546734955186,2.473485726171316,1.5192307233810425,0.28296703296703296,2.457246736977323,0.8511279225349426,0.36538461538461536
17,4,200,3,0.03215001946717613,0.9266449333936373,0.9061209641545297,0,0.1,5,models/regional/trial_154.json,1563,364,487,1.6274988328545716,0.9904030561447144,0.030710172744721688,1.6272090475787784,0.9195335507392883,0.4325015994881638,2.527323184747763,1.557692289352417,0.31043956043956045,2.508184585846251,0.8445767164230347,0.34065934065934067
30,4,100,3,0.05246882330053137,0.8394543605647967,0.9204797970546332,5,0.0,1,models/regional/trial_155.json,1550,364,487,1.621826962033386,1.0045161247253418,0.043225806451612905,1.62125078575209,0.9206128120422363,0.4290322580645161,2.5970185608551253,1.6181318759918213,0.3983516483516483,2.5662855372621767,0.8358864188194275,0.32967032967032966
27,6,200,7,0.23036437338624705,0.8897810513990126,0.9848308516771319,5,1.0,10,models/regional/trial_156.json,1553,364,487,0.8608984535072236,0.4977462887763977,0.04700579523502898,0.8596142297100795,0.9775950312614441,0.5936896329684481,2.9853119502810292,1.7857142686843872,0.4945054945054945,2.944070690046655,0.7831427454948425,0.34065934065934067
26,5,300,5,0.053777646403992296,0.8136572516991513,0.888441612767257,1,0.1,10,models/regional/trial_157.json,1554,364,487,0.5943751808270521,0.2902188003063202,0.04182754182754183,0.5929016023140083,0.9893133640289307,0.7380952380952381,2.6285625079992814,1.6236263513565063,0.4368131868131868,2.5920136765007173,0.8318754434585571,0.3516483516483517
8,5,300,3,0.10001827667583016,0.8903827727401364,0.8113780101667906,1,0.0,10,models/regional/trial_158.json,1572,364,487,0.957759253311564,0.5687022805213928,0.017811704834605598,0.9575936205682832,0.972020149230957,0.5680661577608143,2.6751809887844797,1.6291208267211914,0.32142857142857145,2.6558006476508726,0.8258590698242188,0.3598901098901099
9,7,300,7,0.12149991820891481,0.9160658814822381,0.990846295344558,5,0.0,5,models/regional/trial_159.json,1571,364,487,0.8314321447453893,0.477402925491333,0.04455760661998727,0.8302373513276364,0.9789233207702637,0.6021642266072565,2.8799228814184383,1.7060439586639404,0.43131868131868134,2.847440998353005,0.7981837391853333,0.35714285714285715
25,4,200,7,0.14793241810349014,0.8301722153391278,0.8123747400202201,0,0.1,10,models/regional/trial_160.json,1555,364,487,0.0,0.0,0.0,0.0,1.0,1.0,2.712911716980643,1.6840659379959106,0.5027472527472527,2.6659210996849096,0.8209123015403748,0.33791208791208793
9,7,300,3,0.021351216598195402,0.9415243408646558,0.9981972045293774,5,1.0,10,models/regional/trial_161.json,1571,364,487,1.6722165053063245,1.010184645652771,0.031190324633991087,1.6719256106873122,0.9147423505783081,0.4347549331635901,2.5131522399594854,1.557692289352417,0.3873626373626374,2.483119862815633,0.8463147878646851,0.33516483516483514
12,5,200,5,0.12235080226170361,0.9548929577147471,0.9357795441119162,0,1.0,10,models/regional/trial_162.json,1568,364,487,0.3659625215388822,0.12117347121238708,0.03316326530612245,0.3644568139887182,0.995921790599823,0.8845663265306123,2.8946711085581365,1.7362637519836426,0.6263736263736264,2.8260886325988492,0.7961114048957825,0.3543956043956044
17,3,200,3,0.17180933160133666,0.8773128409447476,0.8503991569932307,5,1.0,1,models/regional/trial_163.json,1563,364,487,1.0802715328394945,0.6717850565910339,0.003838771593090211,1.0802647028076409,0.9645481109619141,0.509277031349968,2.548431950322791,1.5549451112747192,0.24175824175824176,2.5369387945016446,0.8419696092605591,0.37362637362637363
17,3,300,7,0.05101423036945217,0.8699641575071688,0.993539301538549,5,1.0,5,models/regional/trial_164.json,1563,364,487,0.8827630763439864,0.5182341933250427,0.04350607805502239,0.8816903393876918,0.9763265252113342,0.5834932821497121,2.6337830879729234,1.6126374006271362,0.36538461538461536,2.608315025002429,0.8312069773674011,0.34615384615384615
