lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
64,32,0.2925433671884158,0.008647857436361853,1,1,19,relu,rmsprop,0.670342430671798,0.2608974358974359,0.004487179487179487,0.6703274122242237,0.33384137705433325,0.7955128205128205,0.8427009716003845,0.39710144927536234,0.020289855072463767,0.8424566750387644,0.20199206948640502,0.7101449275362319,models/zone_3/trial_019.h5
64,32,0.37863660144006506,0.007307748120980505,3,3,29,tanh,adam,0.6613157349496454,0.24483204134366926,0.030361757105943153,0.6606183958969274,0.35582622977421874,0.8107235142118863,0.8357675889184547,0.3701492537313433,0.08955223880597014,0.8309559911399674,0.23360447381799676,0.7313432835820896,models/zone_3/trial_020.h5
64,64,0.4677548523328301,0.005315950091352707,1,3,9,relu,adam,0.6971278657079323,0.2643312101910828,0.040127388535031845,0.6959720208714252,0.27574269158589215,0.7955414012738854,0.8833355478756898,0.38591549295774646,0.1267605633802817,0.8741930277189122,0.10256995272601166,0.7295774647887324,models/zone_3/trial_021.h5
96,16,0.26768996613434903,0.0058408861700193345,3,2,15,relu,rmsprop,0.720559606116461,0.24775928297055058,0.11075544174135724,0.7119967542702609,0.22941618382833773,0.8290653008962868,0.9394261492908034,0.40114613180515757,0.18911174785100288,0.9201946733143402,-0.0005584928140589529,0.7478510028653295,models/zone_3/trial_022.h5
32,16,0.28331420904743443,0.00998455986413588,1,1,24,relu,rmsprop,0.6637126407214015,0.22315112540192927,0.09839228295819935,0.6563790277786531,0.3488179166085895,0.842443729903537,0.8744746321952062,0.35294117647058826,0.18235294117647058,0.855250423675564,0.15048193813125266,0.7764705882352941,models/zone_3/trial_023.h5
32,32,0.2139949564866627,0.004387463884347021,3,3,16,relu,rmsprop,0.7122970394361428,0.30493273542600896,-0.05124919923126201,0.7104509778778887,0.2474168441121578,0.7616912235746316,0.8808303292720552,0.43103448275862066,-0.005747126436781609,0.8808115800233537,0.12177066586906926,0.6896551724137931,models/zone_3/trial_024.h5
96,16,0.3870448748555192,0.0020439371501512547,3,2,23,tanh,rmsprop,0.7052843379985106,0.25804375804375806,0.06885456885456885,0.7019152696542859,0.26511067919825737,0.8063063063063063,0.8832092906137213,0.4222873900293255,0.05278592375366569,0.8816304766056271,0.1312850767138506,0.6862170087976539,models/zone_3/trial_025.h5
32,16,0.23342261544203527,0.0013168884104100057,2,1,30,tanh,rmsprop,0.6960575579871306,0.2454780361757106,0.07493540051679587,0.6920121456884952,0.2863658380068892,0.8223514211886305,0.8957651531405083,0.40119760479041916,0.09580838323353294,0.8906267249993203,0.12182009045512054,0.7245508982035929,models/zone_3/trial_026.h5
96,16,0.31823611568220894,0.008347604248661307,3,3,11,tanh,adam,0.6412790539475997,0.24393358876117496,0.017879948914431672,0.6410297438175127,0.3885304902892843,0.8090676883780332,0.8036742818298888,0.35127478753541075,0.07365439093484419,0.8002920604196975,0.26066507440749587,0.7507082152974505,models/zone_3/trial_027.h5
32,32,0.4120464967485771,0.008842505667495578,2,3,30,relu,adam,0.6853015707657883,0.2719638242894057,-0.014857881136950904,0.6851404865151214,0.308250618974678,0.791343669250646,0.8974348007275438,0.4101796407185629,0.09281437125748503,0.892622380430249,0.1185432997478636,0.7275449101796407,models/zone_3/trial_028.h5
