lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
96,16,0.11000430208906678,0.0027575428905075015,1,1,30,relu,adam,0.873909908447452,0.40219496449322145,0.12846998063266624,0.8644154048597678,0.3525007172972521,0.709489993544222,0.9909772591455934,0.5568862275449101,0.19760479041916168,0.9710758337777292,0.34060827851042186,0.6017964071856288,models/zone_6/trial_001.h5
32,16,0.30214211524134493,0.00027509433714179764,1,3,27,tanh,adam,0.9187340011931928,0.47164948453608246,0.0,0.9187340011931928,0.2832967952602381,0.6430412371134021,1.0349959503354023,0.5786350148367952,0.09198813056379822,1.0308999956572218,0.2762303079339393,0.5875370919881305,models/zone_6/trial_002.h5
32,16,0.48288522888271246,0.0033725795056751416,1,2,10,tanh,rmsprop,0.9039252973979498,0.425748884639898,0.10962396430847673,0.8972533252795811,0.3002816325224338,0.6908859145952836,0.9713407357146909,0.5254237288135594,0.1751412429378531,0.9554205199182929,0.3410429752158234,0.6186440677966102,models/zone_6/trial_003.h5
64,16,0.3208162525092908,0.00829575259588742,3,2,25,relu,adam,0.883701213675497,0.4368556701030928,0.019329896907216496,0.8834897793053991,0.3369127601949684,0.6778350515463918,0.9654809124629982,0.5309734513274337,0.06489675516224189,0.9632973598530183,0.36757465197832173,0.6224188790560472,models/zone_6/trial_004.h5
32,32,0.21118944124403685,0.006360487598201358,2,1,18,tanh,adam,0.8817959529075321,0.4493589743589744,-0.023717948717948717,0.8814769205559015,0.3371129585749897,0.6576923076923077,0.9661914983897828,0.5578034682080925,-0.002890173410404624,0.9661871756851006,0.35881812966150306,0.5924855491329479,models/zone_6/trial_005.h5
32,64,0.3539913152788241,0.005346057371526783,1,1,21,tanh,rmsprop,0.8992936894713418,0.45314505776636715,-0.0012836970474967907,0.8992927732640069,0.3112328674842181,0.6559691912708601,0.9823515548211217,0.5626822157434402,0.014577259475218658,0.982243391815729,0.3394405203812093,0.5801749271137027,models/zone_6/trial_006.h5
96,32,0.43714076807592384,0.007762239116346986,1,1,17,tanh,rmsprop,0.8757656244322792,0.44814340588988477,-0.0012804097311139564,0.8757646884227408,0.3454891406046424,0.6530089628681178,0.9737180295921082,0.5677233429394812,0.05475504322766571,0.9721772916468858,0.3470579488000731,0.5763688760806917,models/zone_6/trial_007.h5
96,32,0.18505061762165625,0.00499732028232785,3,2,11,tanh,adam,0.9404354851132963,0.5038314176245211,-0.0070242656449553,0.9404092520559493,0.2437512748497639,0.6053639846743295,1.012667640792484,0.5892351274787535,0.028328611898016998,1.0122713274889035,0.28520925861702484,0.5580736543909348,models/zone_6/trial_008.h5
96,32,0.2447985774854444,0.009973284522111719,1,3,22,relu,adam,0.8735020208029405,0.4277456647398844,0.0449582530507386,0.8723442759767766,0.3504987180036391,0.6820809248554913,0.9985369414257106,0.5467836257309941,0.13742690058479531,0.9890348175809938,0.31889221137223767,0.6111111111111112,models/zone_6/trial_009.h5
64,64,0.20056564799272528,0.005536726703190722,1,3,30,relu,rmsprop,0.9414766638564042,0.4693350548741123,0.08327953518398967,0.9377861310585283,0.24850674966113873,0.6494512588766946,1.0425096389508297,0.5778443113772455,0.1347305389221557,1.0337669124068225,0.27024635701000954,0.5898203592814372,models/zone_6/trial_010.h5
