lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
64,16,0.44979438162823204,0.0007630950348591508,3,1,8,relu,adam,0.5882859049198291,0.2530274059910771,0.027405991077119184,0.5876471880137121,0.20960918670088124,0.7820267686424475,0.7169692767617206,0.351123595505618,0.08707865168539326,0.7116616135783064,0.19992140199196828,0.6966292134831461,models/zone_5/trial_018.h5
64,32,0.2925433671884158,0.008647857436361853,1,1,19,relu,rmsprop,0.5547001962252291,0.2153846153846154,0.08076923076923077,0.5487883372059345,0.3007071374939764,0.8192307692307692,0.746003846592251,0.3536231884057971,0.1391304347826087,0.7329150436767123,0.15268112975849368,0.7101449275362319,models/zone_5/trial_019.h5
64,32,0.37863660144006506,0.007307748120980505,3,3,29,tanh,adam,0.5734207613167175,0.23837209302325582,0.0458656330749354,0.5715835137682675,0.2575896340015603,0.7952196382428941,0.7370777313754311,0.34626865671641793,0.08358208955223881,0.7323234370110203,0.18894830659536543,0.7134328358208956,models/zone_5/trial_020.h5
64,64,0.4677548523328301,0.005315950091352707,1,3,9,relu,adam,0.5517776714638919,0.21656050955414013,0.06496815286624204,0.547939538488749,0.30428962376795676,0.8178343949044586,0.723839527776586,0.3323943661971831,0.11267605633802817,0.7150159217107969,0.1862614611061817,0.7295774647887324,models/zone_5/trial_021.h5
96,16,0.26768996613434903,0.0058408861700193345,3,2,15,relu,rmsprop,0.5753137539577493,0.25416133162612037,-0.017285531370038413,0.5750540199826562,0.24694883138003842,0.7765685019206146,0.7260996008623698,0.3667621776504298,0.017191977077363897,0.7258960437257281,0.19096933504674063,0.6790830945558739,models/zone_5/trial_022.h5
32,16,0.28331420904743443,0.00998455986413588,1,1,24,relu,rmsprop,0.5555912814522233,0.2212218649517685,0.06688102893890675,0.5515510855703183,0.3003676256929303,0.8141479099678457,0.7455751826215626,0.35,0.10882352941176471,0.7375905316552966,0.160702157672013,0.7147058823529412,models/zone_5/trial_023.h5
32,32,0.2139949564866627,0.004387463884347021,3,3,16,relu,rmsprop,0.5727083682644046,0.24087123638693145,0.032030749519538756,0.5718119500021781,0.25415972213149474,0.7924407431133889,0.7291153512320934,0.3706896551724138,0.05459770114942529,0.7270682818219324,0.18525924144825923,0.6781609195402298,models/zone_5/trial_024.h5
96,16,0.3870448748555192,0.0020439371501512547,3,2,23,tanh,rmsprop,0.5889370482885644,0.23873873873873874,0.07915057915057915,0.583594064968943,0.2142945586348186,0.8024453024453024,0.7305643983770035,0.35777126099706746,0.10557184750733138,0.7228962063739455,0.19309878565670735,0.6950146627565983,models/zone_5/trial_025.h5
32,16,0.23342261544203527,0.0013168884104100057,2,1,30,tanh,rmsprop,0.5806972553108731,0.24031007751937986,0.04521963824289406,0.5789339225185921,0.2386282690546453,0.7958656330749354,0.7341131763485946,0.3652694610778443,0.0718562874251497,0.730588002670518,0.1972869045075838,0.6856287425149701,models/zone_5/trial_026.h5
96,16,0.31823611568220894,0.008347604248661307,3,3,11,tanh,adam,0.583401747493345,0.25862068965517243,-0.02234993614303959,0.5829734808142568,0.22394229481858352,0.7733077905491699,0.6960023444328982,0.35410764872521244,0.025495750708215296,0.6955352112955283,0.2508749286405719,0.6912181303116147,models/zone_5/trial_027.h5
32,32,0.4120464967485771,0.008842505667495578,2,3,30,relu,adam,0.5895296596764601,0.2596899224806202,0.006459948320413436,0.5894942652019106,0.21529120450459616,0.7732558139534884,0.7621274980954915,0.3592814371257485,0.11976047904191617,0.7526591200622924,0.13485366374706254,0.7125748502994012,models/zone_5/trial_028.h5
64,64,0.4456256113501118,0.008109385672578146,2,1,29,relu,rmsprop,0.5793966274534694,0.2130406714009038,0.14202711426726922,0.5617194590873336,0.24161995130429537,0.8327953518398967,0.7784408450574336,0.3611940298507463,0.21194029850746268,0.749033683569904,0.09536541889483063,0.7194029850746269,models/zone_5/trial_029.h5
32,32,0.23986336977836747,0.008207158445905905,1,1,7,relu,rmsprop,0.5502717348622361,0.227735368956743,0.007633587786259542,0.5502187842356935,0.30733257056529983,0.8021628498727735,0.7295292215902401,0.3641456582633053,0.01680672268907563,0.7293356012334199,0.16986904907600076,0.6862745098039216,models/zone_5/trial_030.h5
64,32,0.35659269544305106,0.004002787059757008,3,2,7,relu,rmsprop,0.5755086368446632,0.23312101910828026,0.07388535031847134,0.5707461310347354,0.24316026016597814,0.8038216560509555,0.7159644139318704,0.3389355742296919,0.1484593837535014,0.700403350500508,0.200452820952148,0.7142857142857143,models/zone_5/trial_031.h5
64,32,0.3424835413224573,0.005119116366098086,2,3,13,tanh,adam,0.5445049338648777,0.21725239616613418,0.05623003194888179,0.5415937652061945,0.3243426818987928,0.8134185303514377,0.7548513560963972,0.35327635327635326,0.13675213675213677,0.7423607094225116,0.12263160525921124,0.717948717948718,models/zone_5/trial_032.h5
64,32,0.12798952445052408,0.0066457344722636105,2,3,17,relu,rmsprop,0.6063934403374636,0.27802690582959644,-0.017937219730941704,0.6061280892951826,0.16384312598335538,0.7565663036515055,0.722228379983109,0.3659942363112392,0.025936599423631124,0.7217625133403397,0.2023292438212808,0.6772334293948127,models/zone_5/trial_033.h5
64,64,0.39925382406355603,0.0017485331586673401,3,2,19,relu,rmsprop,0.5984575809960173,0.27471116816431324,-0.01797175866495507,0.5981876730108147,0.1869145242869542,0.7593068035943518,0.7381920727235454,0.37681159420289856,0.028985507246376812,0.7376227874744341,0.17033360622185834,0.672463768115942,models/zone_5/trial_034.h5
64,32,0.37025089327604,0.005116628228777125,3,1,28,relu,rmsprop,0.5737984611195946,0.2182052937378954,0.12524209167204647,0.55996347421669,0.25620418300998204,0.8231116849580374,0.7420210496308296,0.34226190476190477,0.18154761904761904,0.7194690404134001,0.17616497905953465,0.7232142857142857,models/zone_5/trial_035.h5
32,16,0.36911826822286686,0.00225416025331291,1,1,7,relu,adam,0.5729260639988029,0.24173027989821882,0.044529262086514,0.5711929793223923,0.24912522355398048,0.7932569974554707,0.7409585736349484,0.3585434173669468,0.10644257703081232,0.7332731998635821,0.1436543874678744,0.6974789915966386,models/zone_5/trial_036.h5
64,32,0.4544547636203926,0.005760952285099088,3,3,19,tanh,rmsprop,0.5754944293858734,0.23876765083440307,0.051347881899871634,0.5731991218403678,0.24811450632987164,0.7978177150192555,0.7142443052179218,0.34782608695652173,0.07536231884057971,0.7102573114267834,0.22329103561195252,0.7014492753623188,models/zone_5/trial_037.h5
32,16,0.4216439424692572,0.0069621586463183005,2,1,24,relu,adam,0.5534494613840601,0.22136422136422138,0.043758043758043756,0.5517169019640195,0.30613025957360596,0.8114543114543115,0.7276068751089989,0.3352941176470588,0.1,0.720702271888942,0.20066872159239335,0.7235294117647059,models/zone_5/trial_038.h5
96,64,0.3381809273877679,0.009500895688347128,2,3,30,tanh,rmsprop,0.7143779933009285,0.2596899224806202,0.2596899224806202,0.6655051175420599,-0.15226756215867843,0.8262273901808785,0.9123241361168285,0.40119760479041916,0.40119760479041916,0.8193752566753209,-0.239745780816065,0.7365269461077845,models/zone_5/trial_039.h5
96,32,0.3506993747927125,0.0027532284947062078,1,3,16,relu,rmsprop,0.5996373397474926,0.2712731925783749,-0.005118362124120281,0.5996154947869644,0.1814817092602634,0.7626359564939219,0.727142099031481,0.3735632183908046,0.022988505747126436,0.7267786188292983,0.18966324554853886,0.6695402298850575,models/zone_5/trial_040.h5
32,32,0.2630397478666347,0.005430685293634115,2,1,13,tanh,rmsprop,0.5846819948859123,0.2549520766773163,-0.008306709265175719,0.5846229842599021,0.22095546296520285,0.7782747603833866,0.7220578379655755,0.36182336182336183,0.037037037037037035,0.7211073285267864,0.19720791881217836,0.6837606837606838,models/zone_5/trial_041.h5
96,32,0.2907918930229428,0.009427989157766627,2,2,20,relu,rmsprop,0.610141085138568,0.29653401797175866,-0.07317073170731707,0.6057377219519064,0.15485739083590222,0.7349165596919127,0.7431861014546416,0.3953488372093023,-0.03488372093023256,0.7423669627680172,0.1609217536427242,0.6511627906976745,models/zone_5/trial_042.h5
64,64,0.16601789248140353,0.004679227590830779,1,3,24,relu,rmsprop,0.5777214362284071,0.24115755627009647,0.04565916398713826,0.5759143153471783,0.24352249528048098,0.7942122186495176,0.7356469741582815,0.3588235294117647,0.07058823529411765,0.732252532686844,0.18290580429444658,0.6970588235294117,models/zone_5/trial_043.h5
64,32,0.18466411368459262,0.0032751895907642725,2,2,20,tanh,adam,0.5653676368759543,0.2233632862644416,0.0834403080872914,0.5591764299512264,0.27434307006255054,0.8125802310654685,0.7313574508612273,0.3488372093023256,0.13372093023255813,0.7190288128774618,0.18741896142242764,0.7063953488372093,models/zone_5/trial_044.h5
96,16,0.40169328162381046,0.00949662120983273,1,1,26,relu,adam,0.5713710761250735,0.22730199613650998,0.07920154539600772,0.5658551244260395,0.2608691162582867,0.8113329040566645,0.7418192893071504,0.34911242603550297,0.1301775147928994,0.7303079300065899,0.17287653931165137,0.7100591715976331,models/zone_5/trial_045.h5
32,32,0.37978598849846035,0.007671312002578846,1,3,26,relu,adam,0.5967285788199062,0.25434642627173215,0.050869285254346426,0.5945563998462526,0.19380793154010356,0.7836445589182228,0.7418192893071504,0.35502958579881655,0.10059171597633136,0.7349674582354669,0.17287653931165137,0.7011834319526628,models/zone_5/trial_046.h5
32,64,0.3762457663731922,0.006276151532054434,1,3,16,relu,adam,0.6138724716000513,0.26039667306461933,0.0582213691618682,0.6111052966234815,0.14215787678700198,0.782469609724888,0.7389025723965595,0.3563218390804598,0.13218390804597702,0.7269830988048797,0.16323922094686083,0.6982758620689655,models/zone_5/trial_047.h5
64,16,0.2734093605303394,0.0036282585045657695,2,3,11,tanh,adam,0.5671275826112846,0.23994894703254627,-0.005105296745373325,0.5671046031409559,0.2662371809284547,0.7932354818123803,0.7432415031544803,0.3654390934844193,0.031161473087818695,0.7425879709545048,0.14573456774802063,0.6912181303116147,models/zone_5/trial_048.h5
96,64,0.20735821521969014,0.008518614468593125,1,2,21,relu,rmsprop,0.5832492756846335,0.2503209242618742,0.03080872913992298,0.582435009074345,0.22771451231556583,0.7862644415917843,0.7597759375096443,0.37900874635568516,0.07580174927113703,0.7559851652156243,0.12497745252145209,0.6822157434402333,models/zone_5/trial_049.h5
32,32,0.18484794007189562,0.007980345244712684,2,2,26,tanh,adam,0.5584403908234905,0.23067010309278352,0.02190721649484536,0.5580105231700749,0.29433073174031166,0.8002577319587629,0.7438107540697584,0.34615384615384615,0.09763313609467456,0.7373752156169485,0.1684296389853699,0.7189349112426036,models/zone_5/trial_050.h5
32,64,0.2904372443136659,0.007121305640662499,2,1,9,tanh,adam,0.54263714111882,0.21159974506054813,0.07393244104525175,0.5375770280459318,0.32751278868472766,0.8209050350541747,0.7392420937956906,0.3436619718309859,0.1295774647887324,0.7277970554064926,0.15126195405698528,0.7211267605633803,models/zone_5/trial_051.h5
96,32,0.2893041955038099,0.00531391009214622,2,3,24,tanh,rmsprop,0.7129975514442587,0.25868725868725867,0.25868725868725867,0.664414336508763,-0.15159053558162028,0.8268983268983269,0.9042383860595221,0.3941176470588235,0.3941176470588235,0.8138294287504882,-0.23452275220730345,0.7411764705882353,models/zone_5/trial_052.h5
96,16,0.1766163892042179,0.007388660488554417,2,3,25,tanh,adam,0.5758612911614056,0.23631680618158404,0.049581455247907275,0.5737228476830785,0.2492063015246896,0.7990985189954926,0.7246197253129978,0.336283185840708,0.08849557522123894,0.719195578044628,0.20900296253572082,0.7197640117994101,models/zone_5/trial_053.h5
32,64,0.21685465782111102,0.00944145525180945,3,2,10,relu,rmsprop,0.5777185947576736,0.24441608168474793,0.02616464582003829,0.5771257974115288,0.2385754873523448,0.790044671346522,0.7209535430937524,0.3672316384180791,0.05084745762711865,0.7191582213618178,0.19446952177192955,0.6779661016949152,models/zone_5/trial_054.h5
32,16,0.26028297690077595,0.0007500808808538416,3,3,8,relu,adam,0.5673279986028588,0.24537922243467178,0.0082855321861058,0.5672674924188044,0.2649219876315746,0.7845761631612492,0.7208764952114298,0.351123595505618,0.0702247191011236,0.7174478449166064,0.1911773735984379,0.702247191011236,models/zone_5/trial_055.h5
32,64,0.25215121045861977,0.009085958732461801,2,3,20,tanh,adam,0.5613801075567803,0.22657252888318358,0.0417201540436457,0.5598277001962627,0.28454306706970345,0.806803594351733,0.7293673588707178,0.34593023255813954,0.11337209302325581,0.7205022641946192,0.19183516271904488,0.7093023255813954,models/zone_5/trial_056.h5
96,16,0.16261304617725525,0.004091090550873666,3,3,22,tanh,adam,0.5777214362284071,0.23086816720257236,0.07266881028938907,0.5731328832731012,0.24352249528048098,0.8077170418006431,0.7173701157986271,0.32748538011695905,0.12280701754385964,0.7067802483678486,0.22095671981776777,0.7280701754385965,models/zone_5/trial_057.h5
96,64,0.36447321714134717,0.009337347899870677,2,1,24,relu,adam,0.5706236286829749,0.23938223938223938,0.01287001287001287,0.5704784731960105,0.2623989734122787,0.7947232947232947,0.7592566023652966,0.36470588235294116,0.07058823529411765,0.7559681800666985,0.12961705240060617,0.7029411764705882,models/zone_5/trial_058.h5
32,16,0.41705142649296467,0.005954489932820853,3,2,21,relu,rmsprop,0.5819698841137951,0.2410025706940874,0.055912596401028275,0.5792777637533827,0.2319367274988854,0.7956298200514139,0.7324227936704637,0.36151603498542273,0.09329446064139942,0.7264566692526659,0.18684773365629892,0.6909620991253644,models/zone_5/trial_059.h5
32,64,0.11594431367344522,0.004325966354966118,2,3,15,relu,adam,0.6200943110322301,0.2591170825335892,0.07741522712731926,0.6152429090882411,0.12468061790999696,0.7875879718490083,0.749402818601065,0.36103151862464183,0.1489971346704871,0.7344415826920514,0.1382064655932672,0.6991404011461319,models/zone_5/trial_060.h5
32,32,0.3075855363950416,0.004427871750157826,2,1,25,tanh,rmsprop,0.5747420261749109,0.22730199613650998,0.08435286542176433,0.5685182413491934,0.2521220052080888,0.8113329040566645,0.7407243524899674,0.35398230088495575,0.11209439528023599,0.7321935624672206,0.17345253388564086,0.7050147492625368,models/zone_5/trial_061.h5
64,64,0.14183995383302297,0.0016166402780617669,2,3,22,tanh,rmsprop,0.6015190710210746,0.2422879177377892,0.09318766066838047,0.594256891168467,0.1794694071762286,0.8020565552699229,0.7550996216370998,0.3713450292397661,0.13157894736842105,0.7435471869396787,0.13685545661627674,0.6871345029239766,models/zone_5/trial_062.h5
96,16,0.3630641545932516,0.005430510007628378,2,1,13,tanh,rmsprop,0.5890372282207907,0.26389776357827477,-0.040255591054313096,0.5876600578726615,0.20930619886000967,0.7693290734824281,0.7396002616336389,0.3817663817663818,-0.017094017094017096,0.7394026924404159,0.15772634104884287,0.6695156695156695,models/zone_5/trial_063.h5
64,64,0.15240529158017863,0.0028874111584334056,3,2,10,relu,adam,0.5848545818748561,0.2667517549457562,-0.03063178047223995,0.5840518606811499,0.2196490654318486,0.7651563497128271,0.7150520505727178,0.3418079096045198,0.05367231638418079,0.7130348641421435,0.20760317087347413,0.711864406779661,models/zone_5/trial_064.h5
32,32,0.4788242969437425,0.006480619790949749,1,2,29,tanh,rmsprop,0.5616795091221879,0.22903225806451613,0.06129032258064516,0.5583255030228356,0.286901070283452,0.8051612903225807,0.7431277184778867,0.35522388059701493,0.11044776119402985,0.7348742055735633,0.17557932263814624,0.7044776119402985,models/zone_5/trial_065.h5
32,64,0.3032963566371576,0.008794469288913297,1,2,20,tanh,rmsprop,0.5640502299997728,0.241180243745991,0.011545862732520847,0.5639320482261657,0.27732741685560647,0.7896087235407312,0.7313574508612273,0.37209302325581395,0.01744186046511628,0.7311494391940324,0.18741896142242764,0.6773255813953488,models/zone_5/trial_066.h5
64,16,0.2786189572172778,0.004848570441661686,2,3,24,tanh,rmsprop,0.5672303956509398,0.22265122265122264,0.09137709137709138,0.5598218903560171,0.2711452306445441,0.8146718146718147,0.7255829299503221,0.3323529411764706,0.13823529411764707,0.7122931922288053,0.20510945091688004,0.7264705882352941,models/zone_5/trial_067.h5
96,32,0.382091152410001,0.008115974936623119,2,3,27,relu,rmsprop,0.5960324440864025,0.22501611863313992,0.14119922630560927,0.5790660177339955,0.1965664679238046,0.8226950354609929,0.7703712157713454,0.3560830860534125,0.19584569732937684,0.7450612544795164,0.10999603855803508,0.7181008902077152,models/zone_5/trial_068.h5
64,16,0.38897753102825705,0.00410568641126618,3,1,9,tanh,rmsprop,0.573100233424329,0.23278061224489796,0.056760204081632654,0.570282523652647,0.2502943044203224,0.8029336734693877,0.723839527776586,0.35492957746478876,0.09577464788732394,0.7174753506524737,0.1862614611061817,0.6957746478873239,models/zone_5/trial_069.h5
32,32,0.4409365346263573,0.008594828419840984,2,2,27,tanh,adam,0.5900529432364949,0.2385557704706641,0.07479045776918117,0.5852938264228716,0.21260597582369234,0.8033526756931012,0.7369034578772541,0.34718100890207715,0.1394658753709199,0.723585500019505,0.18564637528060202,0.7151335311572701,models/zone_5/trial_070.h5
32,32,0.4913350912882183,0.007606093233012711,3,1,21,relu,rmsprop,0.5896493664215512,0.2422879177377892,0.06619537275064268,0.5859219640427727,0.21153276959562994,0.7975578406169666,0.7224028579766473,0.35276967930029157,0.10787172011661808,0.7143035637681714,0.20894426263303,0.6967930029154519,models/zone_5/trial_071.h5
32,32,0.2433853369201454,0.004312561010675446,1,3,20,relu,adam,0.6051945334752291,0.28030788967286724,-0.0327132777421424,0.6043097424398068,0.16805232867853082,0.7543296985246953,0.7233642332556182,0.36046511627906974,0.046511627906976744,0.7218673579148259,0.2050837666088966,0.686046511627907,models/zone_5/trial_072.h5
64,64,0.20159093576541692,0.002560713814509949,1,2,16,relu,adam,0.6112613475926484,0.2507997440818938,0.08061420345489444,0.6059222600813684,0.14944006798575415,0.7939859245041587,0.7427813527082074,0.3563218390804598,0.14942528735632185,0.7275961939355614,0.15443121274630145,0.7011494252873564,models/zone_5/trial_073.h5
64,16,0.4997494262000717,0.008534821232015256,1,1,19,tanh,rmsprop,0.5728918992315463,0.2205128205128205,0.09871794871794871,0.5643225095688179,0.2540876133269082,0.8192307692307692,0.7362261782273478,0.34492753623188405,0.1536231884057971,0.7200200702003265,0.17474672533769953,0.7159420289855073,models/zone_5/trial_074.h5
64,32,0.10323918630459611,0.008652023302995688,3,1,26,tanh,rmsprop,0.5851151748943816,0.22243713733075435,0.13217279174725982,0.5699913341564223,0.22572920955996412,0.8233397807865893,0.7398224639104364,0.3343195266272189,0.19822485207100593,0.7127721838904326,0.17732343963793273,0.7337278106508875,models/zone_5/trial_075.h5
64,16,0.3546471512023568,0.0062127027196717385,3,3,28,relu,adam,0.6071448915232475,0.27049709489993545,0.010974822466107165,0.607045692328521,0.16724036960529365,0.7656552614590059,0.7258000511750563,0.3601190476190476,0.0625,0.723104048035768,0.21179027726236566,0.6875,models/zone_5/trial_076.h5
64,32,0.3989923459753486,0.0017646443037386233,1,3,18,tanh,adam,0.5608404053577725,0.23510570147341447,0.02626521460602178,0.5602250429814524,0.28475082727844514,0.7962844330557335,0.7410350517869438,0.35260115606936415,0.09826589595375723,0.7344908179611804,0.16208878748868805,0.708092485549133,models/zone_5/trial_077.h5
32,16,0.4440562387595287,0.0072449249536344264,2,3,18,relu,rmsprop,0.5861652869197762,0.22179487179487178,0.1294871794871795,0.5716841907366327,0.21912297020160698,0.8237179487179487,0.7659668415226202,0.3554913294797688,0.18208092485549132,0.7440105772876536,0.10475802031686143,0.7167630057803468,models/zone_5/trial_078.h5
96,32,0.14333844087969227,0.002345880803093716,1,3,24,tanh,adam,0.5491882346170579,0.2282958199356913,0.023794212218649517,0.5486725366798437,0.316400867604134,0.8006430868167203,0.7416198487095663,0.35,0.08529411764705883,0.7366986585401182,0.1695836163209865,0.711764705882353,models/zone_5/trial_079.h5
32,32,0.4983709499020118,0.001170043602443844,1,3,11,tanh,rmsprop,0.6050383695034791,0.25892857142857145,0.02423469387755102,0.6045528167034622,0.16440569075197098,0.7818877551020408,0.7336508884083239,0.37393767705382436,0.056657223796033995,0.7314598998264014,0.16763880960063549,0.6742209631728046,models/zone_5/trial_080.h5
32,32,0.34626088562046253,0.009391140126479416,2,1,29,tanh,adam,0.5437597160444763,0.210458360232408,0.07617817947062622,0.5383971710227595,0.33204218787955253,0.8224661071659135,0.7411165436982794,0.33432835820895523,0.1373134328358209,0.7282848017816423,0.18003565062388593,0.7343283582089553,models/zone_5/trial_081.h5
32,64,0.24693398339887218,0.009017945162122301,3,2,8,tanh,rmsprop,0.5790037816995971,0.24601657106437222,0.020395156150414276,0.5786444649593003,0.2343543871172441,0.7890376035691523,0.7286280782432794,0.36797752808988765,0.05898876404494382,0.7262363266326908,0.17368931681137711,0.6825842696629213,models/zone_5/trial_082.h5
96,64,0.48843732482599456,0.0005152793215221014,2,1,11,relu,adam,0.5848545818748561,0.24377791959157627,0.0574345883854499,0.5820276196169789,0.2196490654318486,0.793873643905552,0.7413333061596045,0.3626062322946176,0.12464589235127478,0.7307793595480678,0.15011541611854362,0.6912181303116147,models/zone_5/trial_083.h5
32,16,0.2314238213728922,0.0014840662576150227,3,1,15,relu,adam,0.5508694094556419,0.2330345710627401,0.03201024327784891,0.5499385880253364,0.30958171387647615,0.795134443021767,0.7161661698293371,0.34097421203438394,0.10028653295128939,0.7091097193782024,0.21295386398568794,0.7106017191977078,models/zone_5/trial_084.h5
96,16,0.15272129182475902,0.0035888403693731634,1,3,17,relu,adam,0.5543449607125057,0.2176696542893726,0.07042253521126761,0.549853618703894,0.300842241900229,0.8175416133162612,0.7553841322928916,0.3515850144092219,0.15561959654178675,0.7391804437970856,0.1274098910310144,0.7175792507204611,models/zone_5/trial_085.h5
96,64,0.14362160400153823,0.005043348510960355,3,1,30,tanh,rmsprop,0.6117783798382319,0.29411764705882354,-0.0691661279896574,0.607855930937924,0.15540684528243542,0.7375565610859729,0.7522421574686264,0.4041916167664671,-0.05089820359281437,0.750518245177343,0.15715124973296302,0.6437125748502994,models/zone_5/trial_086.h5
