lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
96,16,0.11000430208906678,0.0027575428905075015,1,1,30,relu,adam,0.8661185799000221,0.3976759199483538,-0.014202711426726921,0.8660021232284365,0.41229776632807313,0.7101355713363461,1.0074572248389704,0.5119760479041916,0.0029940119760479044,1.0074527759515712,0.3379099834515503,0.6646706586826348,models/zone_7/trial_001.h5
32,16,0.30214211524134493,0.00027509433714179764,1,3,27,tanh,adam,0.918383272414925,0.43878865979381443,0.009664948453608248,0.9183324146641756,0.33819433925078213,0.6694587628865979,1.0771431607377153,0.5608308605341247,0.10979228486646884,1.0715330339788112,0.2382177462248224,0.6379821958456974,models/zone_7/trial_002.h5
32,16,0.48288522888271246,0.0033725795056751416,1,2,10,tanh,rmsprop,0.9182658858379147,0.41236456341618866,0.09623964308476737,0.9132087210449794,0.33251818881641004,0.7036328871892925,1.038795478040668,0.536723163841808,0.11864406779661017,1.0319978829311685,0.2720754473225244,0.6412429378531074,models/zone_7/trial_003.h5
64,16,0.3208162525092908,0.00829575259588742,3,2,25,relu,adam,0.8562986760940439,0.37371134020618557,0.06701030927835051,0.8536726779807541,0.4246487074617189,0.7287371134020618,1.0029455144796,0.49262536873156343,0.10914454277286136,0.9969890540009214,0.33669768989774973,0.6843657817109144,models/zone_7/trial_004.h5
32,32,0.21118944124403685,0.006360487598201358,2,1,18,tanh,adam,0.9323254631461962,0.4987179487179487,-0.15256410256410258,0.9197581007197377,0.31510805528970365,0.6128205128205129,1.0382844899549086,0.6040462427745664,-0.11849710982658959,1.0315004202828373,0.28522294898563905,0.5780346820809249,models/zone_7/trial_005.h5
32,64,0.3539913152788241,0.005346057371526783,1,1,21,tanh,rmsprop,0.9425064227196435,0.48010269576379977,-0.07830551989730423,0.9392478918908427,0.30079522888609567,0.631578947368421,1.0456072210162857,0.597667638483965,-0.04956268221574344,1.0444319035595286,0.2728531855955676,0.5830903790087464,models/zone_7/trial_006.h5
96,32,0.43714076807592384,0.007762239116346986,1,1,17,tanh,rmsprop,0.9269061061280505,0.4199743918053777,0.09475032010243278,0.9220505986213291,0.32235040061810105,0.6933418693982074,1.0409483594452225,0.5360230547550432,0.14985590778097982,1.0301051858595989,0.2796537178949229,0.6397694524495677,models/zone_7/trial_007.h5
96,32,0.18505061762165625,0.00499732028232785,3,2,11,tanh,adam,0.9128709291752769,0.4450830140485313,-0.05300127713920817,0.9113310035080263,0.3413602663913028,0.6647509578544061,1.047051708586189,0.5410764872521246,0.025495750708215296,1.0467412512885323,0.26199299868185044,0.6458923512747875,models/zone_7/trial_008.h5
96,32,0.2447985774854444,0.009973284522111719,1,3,22,relu,adam,0.9445105572084557,0.4296724470134875,0.01348747591522158,0.9444142526834628,0.29818343838916694,0.7077713551701991,1.0471347707292389,0.5467836257309941,0.05555555555555555,1.045659986954215,0.2722867502283858,0.652046783625731,models/zone_7/trial_009.h5
64,64,0.20056564799272528,0.005536726703190722,1,3,30,relu,rmsprop,0.9300936734792331,0.43382827630729504,0.05422853453841188,0.9285114471496356,0.32227109025784684,0.6810845706907682,1.0833525255477916,0.5748502994011976,0.08383233532934131,1.0801040848751604,0.2343973849941231,0.6287425149700598,models/zone_7/trial_010.h5
96,16,0.3030726698417301,0.0010730441197490728,3,2,27,relu,adam,0.8973078013271593,0.3870967741935484,0.08516129032258064,0.8932574348714785,0.36887953605598645,0.7296774193548388,1.0702338966187765,0.5578635014836796,0.13056379821958458,1.062239939028036,0.24795920727054077,0.6468842729970327,models/zone_7/trial_011.h5
96,32,0.29544228321157917,0.0011275585759557417,2,2,14,relu,adam,0.9228555705483235,0.4373401534526854,0.0012787723785166241,0.9228546845702609,0.3275697785214624,0.678388746803069,1.0690449676496976,0.5542857142857143,0.06857142857142857,1.0668435227533681,0.23545730575154533,0.6514285714285715,models/zone_7/trial_012.h5
96,16,0.15135658579990513,0.004758070957206326,3,1,15,tanh,adam,0.8967147323087564,0.42893725992317544,0.016645326504481434,0.8965602290114836,0.3657765299376564,0.674775928297055,1.0503103648275511,0.5300859598853869,0.08882521489971347,1.046547630861684,0.26355973077850614,0.6504297994269341,models/zone_7/trial_013.h5
32,64,0.22468651652035798,0.009951542073042339,3,2,21,tanh,adam,0.9529415965185491,0.40424164524421596,0.16773778920308482,0.9380627486733406,0.28596964126812996,0.7230077120822622,1.0553210999059508,0.5131195335276968,0.19825072886297376,1.0365323306158885,0.2592797783933516,0.673469387755102,models/zone_7/trial_014.h5
32,16,0.12839723440361303,0.006314718543128288,1,1,8,tanh,adam,0.9537356616406711,0.4805856142584341,-0.03500954805856143,0.9530928831073622,0.27921295680913794,0.6333545512412476,1.0358734033969443,0.5898876404494382,-0.033707865168539325,1.0353248223098623,0.2731587386424371,0.5786516853932584,models/zone_7/trial_015.h5
