lstm_units,batch_size,dropout_rate,learning_rate,lag_days,num_layers,sequence_length,activation_function,optimizer,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
32,16,0.36911826822286686,0.00225416025331291,1,1,7,relu,adam,0.8497118206292344,0.40012722646310434,-0.013358778625954198,0.849606803851447,0.5024277361217742,0.7213740458015268,1.4523235512374615,0.803921568627451,0.19327731092436976,1.4394052864154823,0.4847922080908903,0.5630252100840336,models/zone_1/trial_036.h5
64,32,0.4544547636203926,0.005760952285099088,3,3,19,tanh,rmsprop,0.9046307908639879,0.46662387676508343,-0.02631578947368421,0.9042479455346198,0.44009925980752906,0.6578947368421053,1.5482575526298468,0.8898550724637682,0.2,1.5352854618198408,0.42750825685128035,0.518840579710145,models/zone_1/trial_037.h5
32,16,0.4216439424692572,0.0069621586463183005,2,1,24,relu,adam,0.8780169536596494,0.398970398970399,0.1287001287001287,0.8685332738510029,0.4736440628847777,0.7271557271557272,1.6314915586304308,0.8794117647058823,0.42058823529411765,1.5763471198357717,0.3711373074784998,0.5617647058823529,models/zone_1/trial_038.h5
96,64,0.3381809273877679,0.009500895688347128,2,3,30,tanh,rmsprop,0.9328210111053942,0.5458656330749354,-0.18281653746770027,0.914731191327819,0.40774391456244496,0.5704134366925064,1.6222627798683258,0.9670658682634731,0.03293413173652695,1.6219284416745607,0.3845879729004561,0.46107784431137727,models/zone_1/trial_039.h5
96,32,0.3506993747927125,0.0027532284947062078,1,3,16,relu,rmsprop,0.844992021450368,0.3800383877159309,0.05758157389635317,0.8430278042048187,0.5102170781633014,0.7434420985284709,1.5265843475271657,0.8304597701149425,0.22701149425287356,1.5096110597077712,0.44057879088206153,0.5862068965517241,models/zone_1/trial_040.h5
32,32,0.2630397478666347,0.005430685293634115,2,1,13,tanh,rmsprop,0.899769228489584,0.460702875399361,-0.005750798722044728,0.8997508504307177,0.4440698409244985,0.65814696485623,1.5469849363075237,0.8603988603988604,0.2678062678062678,1.523627971680118,0.4219594250178408,0.5213675213675214,models/zone_1/trial_041.h5
96,32,0.2907918930229428,0.009427989157766627,2,2,20,relu,rmsprop,0.9523297559440651,0.5218228498074454,-0.07509627727856226,0.9493642679158427,0.37949823851610875,0.6174582798459564,1.613893169571858,0.936046511627907,0.20930232558139536,1.6002636343105836,0.3789963169813755,0.502906976744186,models/zone_1/trial_042.h5
64,64,0.16601789248140353,0.004679227590830779,1,3,24,relu,rmsprop,0.86481788131702,0.41093247588424436,-0.03922829581993569,0.8639277218915496,0.48908713062276366,0.7189710610932476,1.5501423084577068,0.861764705882353,0.10294117647058823,1.5467204953246854,0.43228638697230315,0.5647058823529412,models/zone_1/trial_043.h5
64,32,0.18466411368459262,0.0032751895907642725,2,2,20,tanh,adam,0.8516389093011703,0.38382541720154045,0.07060333761232349,0.8487072525633836,0.503774245947065,0.7381258023106547,1.5249857033260468,0.8372093023255814,0.09302325581395349,1.5221458764607974,0.4455324258762281,0.5581395348837209,models/zone_1/trial_044.h5
96,16,0.40169328162381046,0.00949662120983273,1,1,26,relu,adam,0.8530087652762542,0.36445589182227944,0.21377978106889892,0.8257857826605236,0.5034744817985819,0.7623953638119768,1.5632616486847366,0.8224852071005917,0.514792899408284,1.4760674960743945,0.4246108949416343,0.5887573964497042,models/zone_1/trial_045.h5
32,32,0.37978598849846035,0.007671312002578846,1,3,26,relu,adam,0.905730486459266,0.4069542820347714,0.14810045074050227,0.893540133733342,0.44020043346141,0.7276239536381197,1.6453268950928799,0.8846153846153846,0.5,1.5675141440242177,0.36261376376706456,0.5621301775147929,models/zone_1/trial_046.h5
32,64,0.3762457663731922,0.006276151532054434,1,3,16,relu,adam,0.8453705173356203,0.38067818298144596,0.05438259756877799,0.8436194904469471,0.5097782045774262,0.7421625079974408,1.4611835857497057,0.7844827586206896,0.2959770114942529,1.4308931056970322,0.48748463825569877,0.5919540229885057,models/zone_1/trial_047.h5
64,16,0.2734093605303394,0.0036282585045657695,2,3,11,tanh,adam,0.8714429934736305,0.42246330567964263,-0.024250159540523293,0.8711055163621346,0.477987769987985,0.7019783024888322,1.4883875336836603,0.8441926345609065,0.10198300283286119,1.4848895304224223,0.46310638446846664,0.5495750708215298,models/zone_1/trial_048.h5
96,64,0.20735821521969014,0.008518614468593125,1,2,21,relu,rmsprop,0.9211534879678732,0.3940949935815148,0.23876765083440307,0.8896705892128836,0.41945978154161057,0.7541720154043645,1.6755835326617154,0.9183673469387755,0.49854227405247814,1.599698651593386,0.33251221572423395,0.5626822157434402,models/zone_1/trial_049.h5
32,32,0.18484794007189562,0.007980345244712684,2,2,26,tanh,adam,0.8510151609247107,0.39690721649484534,0.1018041237113402,0.8449039735491114,0.506047663220082,0.7184278350515464,1.5451776482000512,0.8609467455621301,0.3520710059171598,1.504533140641814,0.43784623755193564,0.5325443786982249,models/zone_1/trial_050.h5
32,64,0.2904372443136659,0.007121305640662499,2,1,9,tanh,adam,0.8277377464680342,0.36775015933715743,0.08859145952836202,0.8229831895164167,0.5285533161638145,0.7450605481198216,1.4554414653825585,0.7887323943661971,0.28169014084507044,1.4279217498538266,0.48487187403519605,0.571830985915493,models/zone_1/trial_051.h5
96,32,0.2893041955038099,0.00531391009214622,2,3,24,tanh,rmsprop,0.979191482201494,0.5997425997425997,-0.15057915057915058,0.9675442513016241,0.34535029524066674,0.51994851994852,1.6803361008336117,1.0058823529411764,0.2,1.6683912645913446,0.33291913279487273,0.43529411764705883,models/zone_1/trial_052.h5
96,16,0.1766163892042179,0.007388660488554417,2,3,25,tanh,adam,0.8631394202126609,0.37411461687057307,0.1912427559562138,0.8416863234123032,0.4916105977353621,0.7495170637475853,1.6084217882656127,0.8525073746312685,0.4749262536873156,1.5367061210674224,0.3898423005565863,0.584070796460177,models/zone_1/trial_053.h5
32,64,0.21685465782111102,0.00944145525180945,3,2,10,relu,rmsprop,0.895639297438865,0.45500957243139756,-0.09125717932354818,0.8909780459353045,0.44859716544108996,0.6758136566687939,1.5079825262366364,0.8333333333333334,0.09887005649717515,1.5047378546987091,0.44794332396352554,0.5706214689265536,models/zone_1/trial_054.h5
32,16,0.26028297690077595,0.0007500808808538416,3,3,8,relu,adam,0.8572414887560065,0.3932441045251753,0.06437221159974506,0.8548211441104928,0.4943460218947703,0.7304015296367112,1.654072264497466,0.8539325842696629,0.4044943820224719,1.6038514117872744,0.3328356371024844,0.5870786516853933,models/zone_1/trial_055.h5
32,64,0.25215121045861977,0.009085958732461801,2,3,20,tanh,adam,0.8713821226042865,0.45121951219512196,-0.050706033376123234,0.8699055706072994,0.480499940668476,0.6649550706033376,1.4305633952771812,0.8197674418604651,0.18604651162790697,1.4184140169280843,0.5120685347710807,0.5319767441860465,models/zone_1/trial_056.h5
96,16,0.16261304617725525,0.004091090550873666,3,3,22,tanh,adam,0.8990884987682599,0.4482315112540193,-0.13311897106109324,0.8891790979105386,0.4477923673197024,0.6874598070739549,1.4689774459950382,0.8830409356725146,-0.07602339181286549,1.4670089231969152,0.487846302755812,0.49707602339181284,models/zone_1/trial_057.h5
96,64,0.36447321714134717,0.009337347899870677,2,1,24,relu,adam,0.8286224632576566,0.3687258687258687,0.11261261261261261,0.8209345808867772,0.5312005134374439,0.7458172458172458,1.4832396974191326,0.7941176470588235,0.3176470588235294,1.448827231253182,0.48023282430267167,0.5823529411764706,models/zone_1/trial_058.h5
32,16,0.41705142649296467,0.005954489932820853,3,2,21,relu,rmsprop,0.9091084363816326,0.442159383033419,-0.02956298200514139,0.9086276350602709,0.43512468795899284,0.699228791773779,1.6035674514745464,0.880466472303207,0.23323615160349853,1.5865148814347005,0.3886560480464947,0.565597667638484,models/zone_1/trial_059.h5
32,64,0.11594431367344522,0.004325966354966118,2,3,15,relu,adam,0.8373861779397117,0.37364043506078054,0.07293666026871401,0.8342037248738013,0.518994549880805,0.7479206653870761,1.5026242564794627,0.830945558739255,0.2349570200573066,1.484141116904403,0.45647868896522004,0.5587392550143266,models/zone_1/trial_060.h5
32,32,0.3075855363950416,0.004427871750157826,2,1,25,tanh,rmsprop,0.9212382830969411,0.5074050225370251,-0.0798454603992273,0.9177715819837936,0.42086669646949637,0.609143593045718,1.5788050445610957,0.9233038348082596,0.18584070796460178,1.5678292636619522,0.41210575139146577,0.4749262536873156,models/zone_1/trial_061.h5
64,64,0.14183995383302297,0.0016166402780617669,2,3,22,tanh,rmsprop,0.9834752922090133,0.6111825192802056,-0.2744215938303342,0.9444132777683841,0.3389289699675616,0.519280205655527,1.6186052764450238,1.04093567251462,-0.08771929824561403,1.6162265823983248,0.37819822123198843,0.39473684210526316,models/zone_1/trial_062.h5
96,16,0.3630641545932516,0.005430510007628378,2,1,13,tanh,rmsprop,0.8861735238524094,0.42236421725239615,0.07220447284345048,0.8832270537514101,0.4607433579291307,0.6996805111821086,1.5959350071379934,0.8774928774928775,0.33048433048433046,1.5613419402273387,0.3847996737689877,0.5384615384615384,models/zone_1/trial_063.h5
64,64,0.15240529158017863,0.0028874111584334056,3,2,10,relu,adam,0.8469322243987131,0.40587109125717935,0.0038289725590299937,0.8469235689801614,0.506939708795374,0.7083599234205488,1.46233309444054,0.7994350282485876,0.211864406779661,1.4469041268293996,0.4808609891184955,0.5734463276836158,models/zone_1/trial_064.h5
32,32,0.4788242969437425,0.006480619790949749,1,2,29,tanh,rmsprop,0.9315266692284613,0.49870967741935485,-0.06258064516129032,0.9294221851963012,0.40877544839196,0.6290322580645161,1.5616676887703267,0.8985074626865671,0.1582089552238806,1.553633128069887,0.42872618431379095,0.5283582089552239,models/zone_1/trial_065.h5
32,64,0.3032963566371576,0.008794469288913297,1,2,20,tanh,rmsprop,0.8744099082354164,0.4207825529185375,-0.024374599101988453,0.8740701153448085,0.4766143091711519,0.7062219371391918,1.4814747523533653,0.8517441860465116,0.125,1.4761918716279618,0.4767212269206902,0.5436046511627907,models/zone_1/trial_066.h5
64,16,0.2786189572172778,0.004848570441661686,2,3,24,tanh,rmsprop,0.9033043872133113,0.3835263835263835,0.2471042471042471,0.8688488401453149,0.4428887076276278,0.7593307593307593,1.7055273464274223,0.9088235294117647,0.6264705882352941,1.5863032911419839,0.31276773159805116,0.5705882352941176,models/zone_1/trial_067.h5
96,32,0.382091152410001,0.008115974936623119,2,3,27,relu,rmsprop,0.8973777976247743,0.39909735654416506,0.09864603481624758,0.8919393877864807,0.4510448629085001,0.743391360412637,1.682516131906208,0.913946587537092,0.3620178041543027,1.643107922079352,0.33461512989055753,0.5667655786350149,models/zone_1/trial_068.h5
64,16,0.38897753102825705,0.00410568641126618,3,1,9,tanh,rmsprop,0.9164733871683101,0.4968112244897959,-0.04272959183673469,0.9154767344773002,0.4223501626746504,0.6230867346938775,1.5672708853829367,0.895774647887324,0.24788732394366197,1.5475431828537336,0.40267057733868483,0.5126760563380282,models/zone_1/trial_069.h5
32,32,0.4409365346263573,0.008594828419840984,2,2,27,tanh,adam,0.84368171691605,0.39200515796260477,0.058027079303675046,0.84168384653972,0.5147746426348951,0.7246937459703418,1.5233104665326997,0.8427299703264095,0.3264094955489614,1.4879286335921973,0.4545796976671027,0.5489614243323442,models/zone_1/trial_070.h5
32,32,0.4913350912882183,0.007606093233012711,3,1,21,relu,rmsprop,0.9009420947528683,0.4839331619537275,-0.12660668380462725,0.8920019090302899,0.44522743459736236,0.6401028277634961,1.5012142801308561,0.8542274052478134,0.1661807580174927,1.4919880262701628,0.46420762487521583,0.5276967930029155,models/zone_1/trial_071.h5
32,32,0.2433853369201454,0.004312561010675446,1,3,20,relu,adam,0.9085863664920582,0.45606157793457347,-0.01603592046183451,0.9084448440220145,0.43490152340878563,0.6741500962155228,1.6309149950044093,0.9040697674418605,0.2703488372093023,1.608351711271453,0.3658277120959359,0.5494186046511628,models/zone_1/trial_072.h5
64,64,0.20159093576541692,0.002560713814509949,1,2,16,relu,adam,0.843096993226286,0.3704414587332054,0.0710172744721689,0.8401006408245077,0.5124114460926773,0.7562380038387716,1.4816890020684417,0.8160919540229885,0.19540229885057472,1.4687478478127158,0.4729990089197226,0.5833333333333334,models/zone_1/trial_073.h5
64,16,0.4997494262000717,0.008534821232015256,1,1,19,tanh,rmsprop,0.8693498897275083,0.4096153846153846,0.05961538461538462,0.8673034282685562,0.48238815597473794,0.708974358974359,1.5631629028573975,0.855072463768116,0.37971014492753624,1.5163437824941528,0.4164322376367948,0.553623188405797,models/zone_1/trial_074.h5
64,32,0.10323918630459611,0.008652023302995688,3,1,26,tanh,rmsprop,0.9575112808724845,0.4912959381044487,0.037395228884590584,0.9567807741874493,0.375008642959077,0.6441005802707931,1.6905585366027625,0.9289940828402367,0.4260355029585799,1.635995695562584,0.32708731781309774,0.5325443786982249,models/zone_1/trial_075.h5
64,16,0.3546471512023568,0.0062127027196717385,3,3,28,relu,adam,0.8672359124392871,0.3892834086507424,0.07424144609425436,0.8640522759105705,0.4878325880364235,0.7391865719819238,1.6457014715109584,0.8809523809523809,0.38095238095238093,1.6010023787552738,0.36450400718300036,0.5773809523809523,models/zone_1/trial_076.h5
64,32,0.3989923459753486,0.0017646443037386233,1,3,18,tanh,adam,0.8356257173674976,0.370275464445868,0.06278026905829596,0.8332640501923223,0.5215222066743757,0.7488789237668162,1.4131913623390129,0.7947976878612717,0.1416184971098266,1.406077532665233,0.5222255083770304,0.5635838150289018,models/zone_1/trial_077.h5
32,16,0.4440562387595287,0.0072449249536344264,2,3,18,relu,rmsprop,0.8638019716079873,0.41025641025641024,0.04871794871794872,0.8624270448139725,0.48897354839236207,0.7102564102564103,1.604725680192886,0.8641618497109826,0.430635838150289,1.5458645747836768,0.38394056145287125,0.5578034682080925,models/zone_1/trial_078.h5
96,32,0.14333844087969227,0.002345880803093716,1,3,24,tanh,adam,0.7946768236329109,0.37170418006430866,0.005144694533762058,0.7946601702221188,0.5686015152807857,0.7279742765273312,1.4742894599652763,0.8088235294117647,0.11470588235294117,1.4698203877747578,0.4864867074327197,0.5647058823529412,models/zone_1/trial_079.h5
32,32,0.4983709499020118,0.001170043602443844,1,3,11,tanh,rmsprop,0.9059750638547016,0.4317602040816326,0.07589285714285714,0.9027907235684384,0.43550847331987474,0.6989795918367347,1.5878433357619108,0.8725212464589235,0.23796033994334279,1.5699112508474997,0.38895739408815255,0.5637393767705382,models/zone_1/trial_080.h5
32,32,0.34626088562046253,0.009391140126479416,2,1,29,tanh,adam,0.848041072369777,0.3899289864428664,0.058102001291155586,0.8460483543344575,0.5102536507060736,0.7301484828921885,1.5258958709411412,0.8597014925373134,0.23880597014925373,1.5070932013569358,0.4545978259054553,0.5313432835820896,models/zone_1/trial_081.h5
32,64,0.24693398339887218,0.009017945162122301,3,2,8,tanh,rmsprop,0.8972019389812215,0.4098151688973869,0.10133843212237094,0.8914605103349464,0.44610496587432336,0.7214786488209051,1.6171482737602767,0.8679775280898876,0.351123595505618,1.5785692129282927,0.36228950527968473,0.5589887640449438,models/zone_1/trial_082.h5
96,64,0.48843732482599456,0.0005152793215221014,2,1,11,relu,adam,0.8446687043841048,0.37396298659859606,0.1391193363114231,0.833133260907396,0.5095717032324094,0.7453733248245055,1.6047027206089435,0.8583569405099151,0.34277620396600567,1.567665556017737,0.37591266429902326,0.5722379603399433,models/zone_1/trial_083.h5
32,16,0.2314238213728922,0.0014840662576150227,3,1,15,relu,adam,0.8330558650317303,0.3854033290653009,0.05505761843790013,0.8312344632627493,0.524200682279285,0.7285531370038413,1.5734181577509525,0.8595988538681948,0.2521489971346705,1.5530826064264518,0.4040578518603428,0.5501432664756447,models/zone_1/trial_084.h5
96,16,0.15272129182475902,0.0035888403693731634,1,3,17,relu,adam,0.8088815565948031,0.35723431498079383,0.07810499359795134,0.8051018460879938,0.5514142963924624,0.7560819462227913,1.520276025293951,0.8184438040345822,0.30547550432276654,1.4892695892088597,0.446134801316727,0.5850144092219021,models/zone_1/trial_085.h5
96,64,0.14362160400153823,0.005043348510960355,3,1,30,tanh,rmsprop,0.9334687622986961,0.5261797026502909,-0.12540400775694893,0.9250068999882946,0.4072278005623695,0.599224305106658,1.584921464270136,0.9550898203592815,0.0688622754491018,1.5834247803177024,0.4125930708344513,0.46706586826347307,models/zone_1/trial_086.h5
