batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
32,0.00028048857310210973,adam,2,7,128,4,128,2,0.2423007485990163,8,2,2.944532851066888,1.8784213876511775,-0.5926161680458307,2.8842815029713673,0.7356489367581946,0.18268618714194781,3.88814185168488,2.484593837535014,0.15406162464985995,3.8850884255874765,0.6364933865318743,0.17647058823529413,models/regional_transformer/trial_011.h5
16,0.0002702685090688243,adam,3,9,64,4,64,1,0.2578919057507211,4,2,3.271416874589195,1.8284438775510203,0.051658163265306124,3.271008988296271,0.6741142085894336,0.33737244897959184,4.141850984459096,2.602816901408451,0.5633802816901409,4.103356216034324,0.5893229865153495,0.2704225352112676,models/regional_transformer/trial_012.h5
32,0.00017915716935825089,rmsprop,2,17,64,2,128,1,0.20732607210996332,4,4,2.907389688054609,1.9160794362588085,-0.8219090326713645,2.7887954998922924,0.743536495300733,0.18577834721332478,3.641736926058322,2.414985590778098,-0.23054755043227665,3.634431959138373,0.6870288462141501,0.17002881844380405,models/regional_transformer/trial_013.h5
32,0.00022233555314519002,adam,3,24,128,2,64,2,0.21154286704191022,4,2,3.3835136828806864,1.831938184159691,0.26851255634256277,3.3728423991238023,0.6539200180693474,0.37669027688345136,4.312430732606543,2.6558823529411764,0.8676470588235294,4.224245187586096,0.568115929800708,0.3029411764705882,models/regional_transformer/trial_014.h5
32,0.00026586961787444384,adam,1,17,64,4,64,2,0.2551680421126391,8,2,3.015325770234487,1.7144686299615877,-0.0793854033290653,3.014280587201279,0.723964550882467,0.3546734955185659,3.816013581498194,2.360230547550432,0.6484149855907781,3.760520929424537,0.6563574011125815,0.28530259365994237,models/regional_transformer/trial_015.h5
16,0.00027978492730529493,adam,3,14,64,4,128,1,0.29257638225695565,4,2,2.9761259475684403,1.8784388995521433,-0.4248240563019834,2.945649364228077,0.7309232866622377,0.17786308381317978,3.785687331440431,2.462857142857143,0.24,3.7780720707033333,0.6600639635852524,0.17714285714285713,models/regional_transformer/trial_016.h5
32,0.00026044702778742776,adam,2,12,64,4,64,2,0.22224337175456646,8,4,2.9924340524245197,1.6928480204342273,0.05044699872286079,2.992008799858331,0.7275884530794258,0.33588761174968074,3.9366431246569826,2.4232954545454546,0.6732954545454546,3.8786379467278875,0.6308926348455991,0.2897727272727273,models/regional_transformer/trial_017.h5
32,0.0002878474280649431,adam,2,12,128,2,64,2,0.23456871116798003,8,4,2.9562583786828522,1.7803320561941252,-0.29118773946360155,2.941882611852255,0.7341350330774457,0.280970625798212,3.827977153916817,2.403409090909091,0.4147727272727273,3.805439879385803,0.6509888561931438,0.25,models/regional_transformer/trial_018.h5
16,0.00017284429435625282,adam,3,17,128,2,128,2,0.266689290410573,8,4,2.904682338428677,1.7179487179487178,-0.22435897435897437,2.8960045817995654,0.7441232663501145,0.32884615384615384,3.7853045134263628,2.3804034582132565,0.4495677233429395,3.7585128869666313,0.6618660198558787,0.2680115273775216,models/regional_transformer/trial_019.h5
32,0.00014203653697652838,rmsprop,2,21,128,2,128,1,0.26588507449984217,8,4,2.952851511473582,1.8818240205523442,-0.6178548490687219,2.8874880838358594,0.7359052453773118,0.23314065510597304,3.824883999460565,2.4723032069970845,-0.10495626822157435,3.823443708372133,0.6581818542901685,0.20116618075801748,models/regional_transformer/trial_020.h5
